Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
12980.0,-0.418,0.931,-0.47,18.476,41.82,79.252,-0.749,-0.248,0.083,18.243,6.462,6.353,-1.161,-0.224,-0.257,18.269,24.536,3.868
13000.0,-0.394,0.949,-0.62,10.218,41.58,75.229,-1.391,-0.273,0.074,12.969,-5.682,6.276,-1.334,-0.161,-0.254,27.46,28.372,11.663
13020.0,-0.386,0.976,-0.631,6.722,40.578,71.77,-1.155,-0.269,0.064,5.182,3.732,2.369,-1.475,-0.044,-0.273,26.196,22.857,12.118
13040.0,-0.362,1.019,-0.627,10.237,36.32,67.551,-1.062,-0.301,0.005,5.588,9.795,2.553,-1.525,0.133,-0.162,-7.523,16.354,3.405
13060.0,-0.372,1.055,-0.66,18.074,30.573,62.147,-1.034,-0.292,0.032,9.866,8.39,5.607,-1.665,-0.281,0.11,-18.916,15.386,5.697
13080.0,-0.395,1.084,-0.672,19.334,27.92,55.16,-1.011,-0.287,0.043,14.006,2.553,10.74,-1.831,-1.07,0.142,72.731,17.741,42.234
13100.0,-0.38,1.064,-0.683,17.251,26.87,44.044,-1.015,-0.293,0.023,17.732,-1.39,14.124,-1.582,-0.164,-0.159,197.779,6.719,82.166
13120.0,-0.39,1.033,-0.709,16.178,24.432,32.415,-0.997,-0.247,0.065,27.841,-13.132,25.312,-1.758,0.665,0.062,115.188,-21.347,23.432
13140.0,-0.412,1.051,-0.721,19.767,17.807,21.718,-1.03,0.165,0.122,-19.929,-26.796,32.674,-1.435,0.257,0.023,-10.135,-17.822,-2.942
13160.0,-0.4,1.093,-0.732,23.931,10.393,10.351,-1.237,0.567,0.039,-151.226,2.12,-1.757,-1.44,-0.021,-0.191,-18.037,-5.604,0.347
13180.0,-0.34,1.094,-0.739,20.003,5.824,-1.717,-0.985,-0.263,0.251,51.174,9.208,-6.475,-1.537,0.031,-0.266,-27.51,-6.947,-6.935
13200.0,-0.331,1.053,-0.73,18.012,0.325,-14.467,-0.992,-0.139,0.082,-10.449,-2.262,-6.881,-1.463,-0.102,-0.277,-16.567,-6.864,-2.226
13220.0,-0.335,1.02,-0.727,18.135,-5.264,-26.981,-1.13,-0.165,0.088,6.926,-3.672,-20.402,-1.361,-0.053,-0.278,-2.664,-2.514,-4.007
13240.0,-0.352,0.965,-0.694,19.823,-11.16,-37.615,-1.075,-0.07,0.109,22.134,-4.505,5.28,-1.376,0.005,-0.162,-8.059,0.242,-7.243
13260.0,-0.387,0.944,-0.639,21.463,-20.868,-46.817,-1.024,-0.229,0.075,28.665,-1.044,8.643,-1.349,0.026,-0.048,-27.063,-4.334,-12.38
13280.0,-0.375,0.929,-0.649,19.911,-28.348,-55.609,-1.033,-0.146,0.055,5.939,-9.876,8.934,-1.243,-0.038,-0.111,-34.91,-3.635,-15.219
13300.0,-0.341,0.934,-0.647,14.49,-30.423,-63.664,-0.99,-0.121,0.078,-3.799,-10.88,10.546,-1.175,-0.131,-0.192,-26.138,1.621,-11.902
13320.0,-0.334,0.932,-0.632,10.896,-31.997,-67.451,-0.999,-0.172,0.072,-1.501,-8.017,8.986,-1.155,-0.118,-0.237,-7.996,6.29,-8.719
13340.0,-0.367,0.907,-0.644,8.006,-33.587,-70.825,-0.989,-0.134,0.075,-2.531,-5.436,7.863,-1.13,-0.022,-0.228,-8.716,3.693,-10.869
13360.0,-0.407,0.872,-0.618,5.941,-36.965,-74.828,-0.99,-0.131,0.062,-6.001,-4.699,4.52,-1.154,0.026,-0.141,-26.046,-2.024,-14.451
13380.0,-0.422,0.827,-0.589,3.552,-38.601,-77.466,-0.997,-0.104,0.073,-10.568,-3.755,1.648,-1.132,-0.002,-0.14,-50.213,-10.775,-20.01
13400.0,-0.433,0.774,-0.567,2.077,-40.813,-79.478,-1.029,-0.097,0.057,-22.181,-5.246,-3.214,-1.047,-0.127,-0.175,-50.747,-13.347,-19.314
13420.0,-0.448,0.713,-0.538,0.221,-41.866,-81.407,-1.013,-0.207,0.045,-21.26,-7.522,-3.697,-0.973,-0.163,-0.189,-35.035,-10.523,-15.09
13440.0,-0.479,0.676,-0.537,0.517,-42.385,-83.505,-1.011,-0.214,0.062,-15.486,-9.309,-0.847,-0.967,-0.111,-0.198,-17.529,-6.104,-13.648
13460.0,-0.499,0.68,-0.526,-0.663,-42.543,-85.169,-1.015,-0.203,0.063,-12.395,-10.475,0.653,-0.999,-0.076,-0.217,-14.063,-5.845,-15.362
13480.0,-0.554,0.692,-0.505,-1.176,-45.971,-86.911,-1.016,-0.193,0.074,-12.06,-11.329,2.164,-1.046,-0.069,-0.21,-15.107,-7.76,-16.177
13500.0,-0.563,0.699,-0.511,-1.818,-50.298,-85.499,-0.995,-0.166,0.098,-10.71,-10.85,3.5,-1.041,-0.071,-0.204,-18.507,-13.352,-15.187
13520.0,-0.578,0.666,-0.509,-2.61,-51.801,-85.538,-1.0,-0.19,0.091,-11.423,-8.497,6.076,-0.971,-0.09,-0.212,-18.438,-16.779,-13.038
13540.0,-0.6,0.65,-0.487,-4.975,-53.297,-85.093,-1.011,-0.208,0.078,-8.571,-9.267,9.075,-0.941,-0.086,-0.199,-17.116,-17.589,-11.85
13560.0,-0.644,0.641,-0.471,-10.185,-55.763,-84.789,-1.036,-0.204,0.08,1.292,-19.594,12.134,-0.963,-0.067,-0.167,-25.084,-22.917,-12.328
13580.0,-0.649,0.628,-0.468,-15.041,-56.948,-84.661,-1.048,-0.151,0.115,-1.663,-19.018,11.881,-0.899,-0.071,-0.187,-36.3,-29.522,-11.207
13600.0,-0.669,0.62,-0.449,-18.053,-56.991,-83.786,-0.985,-0.185,0.117,-1.536,-12.335,11.878,-0.861,-0.086,-0.212,-40.407,-27.136,-10.475
13620.0,-0.687,0.59,-0.416,-20.581,-59.264,-81.116,-1.036,-0.194,0.097,5.256,-22.597,12.273,-0.872,-0.108,-0.208,-40.452,-25.966,-9.829
13640.0,-0.695,0.55,-0.418,-23.759,-61.312,-77.749,-1.0,-0.156,0.114,8.134,-13.623,4.967,-0.857,-0.136,-0.208,-37.139,-25.221,-9.66
13660.0,-0.696,0.516,-0.385,-27.333,-59.625,-76.546,-0.457,-0.198,0.488,29.735,133.693,27.875,-0.852,-0.141,-0.206,-29.408,-24.086,-9.66
13680.0,-0.714,0.49,-0.368,-30.448,-57.898,-76.051,-0.496,-0.237,0.152,8.711,50.328,18.193,-0.858,-0.12,-0.201,-24.899,-23.165,-9.931
13700.0,-0.751,0.455,-0.34,-31.29,-56.98,-74.83,-0.835,-0.191,0.074,1.902,0.44,14.62,-0.87,-0.096,-0.2,-23.706,-21.355,-10.337
13720.0,-0.775,0.43,-0.316,-30.153,-57.499,-74.469,-1.004,-0.136,0.1,3.123,-2.711,13.983,-0.877,-0.116,-0.198,-21.09,-18.916,-9.404
13740.0,-0.799,0.396,-0.31,-27.826,-57.447,-74.149,-1.005,-0.129,0.107,1.586,-2.591,13.25,-0.86,-0.115,-0.17,-17.608,-16.632,-7.137
13760.0,-0.79,0.382,-0.3,-26.864,-56.168,-75.215,-0.99,-0.122,0.117,1.821,-0.929,13.547,-0.867,-0.061,-0.148,-21.379,-17.295,-8.08
13780.0,-0.791,0.367,-0.276,-27.253,-53.864,-75.53,-0.99,-0.132,0.084,2.275,-0.315,12.612,-0.871,-0.045,-0.146,-32.391,-19.734,-10.835
13800.0,-0.816,0.35,-0.243,-28.868,-51.865,-75.283,-1.011,-0.139,0.076,3.603,-0.211,10.668,-0.859,-0.095,-0.132,-36.19,-22.609,-10.992
13820.0,-0.845,0.334,-0.219,-29.842,-51.52,-74.468,-1.021,-0.125,0.099,6.946,1.255,9.128,-0.813,-0.151,-0.112,-32.058,-22.76,-8.618
13840.0,-0.86,0.319,-0.213,-29.164,-51.669,-72.746,-0.996,-0.132,0.094,5.931,1.453,7.969,-0.798,-0.155,-0.083,-20.557,-17.577,-5.146
13860.0,-0.855,0.312,-0.197,-26.711,-51.411,-70.46,-1.02,-0.133,0.082,10.054,-1.473,15.327,-0.85,-0.153,-0.069,-10.313,-14.24,-1.711
13880.0,-0.853,0.305,-0.166,-24.341,-50.695,-66.965,-1.014,-0.125,0.088,9.724,-2.123,15.864,-0.915,-0.162,-0.095,-4.201,-15.418,1.232
13900.0,-0.887,0.284,-0.152,-22.372,-50.24,-63.32,-1.0,-0.13,0.072,7.554,-2.645,13.076,-0.938,-0.129,-0.118,-2.707,-22.317,2.564
13920.0,-0.892,0.27,-0.133,-20.296,-47.435,-61.276,-0.998,-0.067,0.102,5.556,-2.646,12.558,-0.846,-0.086,-0.073,-9.609,-24.654,1.653
13940.0,-0.895,0.248,-0.123,-19.467,-46.068,-58.685,-1.016,-0.043,0.104,0.438,-1.955,12.559,-0.806,-0.068,-0.006,-17.147,-22.124,-0.537
13960.0,-0.891,0.221,-0.118,-20.523,-44.933,-56.606,-1.04,-0.105,0.075,2.927,-2.98,12.47,-0.864,-0.109,0.0,-23.435,-22.454,-3.847
13980.0,-0.898,0.215,-0.118,-20.609,-42.612,-54.769,-1.05,-0.15,0.054,4.614,-7.594,10.857,-0.859,-0.177,-0.016,-20.573,-23.765,-1.986
14000.0,-0.921,0.213,-0.098,-17.854,-38.999,-51.098,-1.02,-0.082,0.109,10.721,-8.81,12.072,-0.837,-0.153,-0.015,-10.01,-23.03,-1.12
14020.0,-0.944,0.207,-0.073,-14.705,-38.021,-46.181,-0.987,-0.048,0.116,5.531,-6.006,11.332,-0.835,-0.087,0.009,-11.27,-22.05,-2.66
14040.0,-0.943,0.184,-0.058,-13.205,-38.826,-41.88,-1.016,-0.072,0.096,0.195,-5.942,10.6,-0.904,-0.124,0.016,-13.37,-21.28,-4.41
14060.0,-0.931,0.138,-0.072,-12.241,-37.972,-37.1,-1.022,-0.078,0.085,0.986,-7.908,11.005,-0.937,-0.149,-0.005,-7.84,-23.45,-2.45
14080.0,-0.92,0.102,-0.063,-9.93,-32.949,-34.566,-1.011,-0.073,0.118,0.012,-5.465,9.64,-0.889,-0.131,-0.01,-2.524,-24.974,1.333
14100.0,-0.934,0.103,-0.044,-7.21,-30.38,-31.85,-0.996,-0.044,0.129,0.279,-1.22,8.617,-0.866,-0.115,0.023,0.342,-23.041,6.034
14120.0,-0.912,0.098,-0.059,-5.95,-27.51,-28.0,-1.022,-0.061,0.097,-3.133,-0.034,5.786,-0.868,-0.145,0.047,-0.1,-23.96,10.08
14140.0,-0.897,0.09,-0.015,-6.09,-21.63,-24.71,-1.018,-0.066,0.106,0.21,0.49,5.53,-0.886,-0.142,0.013,-0.224,-26.163,12.462
14160.0,-0.911,0.104,0.031,-5.687,-17.38,-19.681,-1.011,-0.061,0.112,2.067,1.398,4.54,-0.877,-0.136,0.0,-1.703,-26.661,12.71
14180.0,-0.947,0.1,0.056,-5.368,-14.117,-13.288,-1.019,-0.094,0.075,4.606,0.765,1.435,-0.862,-0.132,0.015,-4.695,-24.399,11.164
14200.0,-0.97,0.084,0.045,-3.333,-11.816,-9.366,-1.018,-0.059,0.079,-0.259,-0.53,0.581,-0.899,-0.147,0.051,-8.49,-22.038,7.586
14220.0,-0.956,0.068,0.044,-3.218,-8.575,-6.448,-1.029,-0.079,0.092,-1.417,-2.451,0.133,-0.897,-0.176,0.055,-8.245,-22.369,3.249
14240.0,-0.946,0.073,0.048,-2.673,-5.284,-3.448,-1.007,-0.083,0.092,2.05,-3.998,0.522,-0.851,-0.184,0.034,-3.523,-20.79,0.268
14260.0,-0.951,0.074,0.058,-1.424,-0.376,0.567,-1.003,-0.054,0.11,0.68,-3.18,-0.384,-0.832,-0.175,0.027,6.386,-17.058,-1.463
14280.0,-0.961,0.065,0.071,-0.57,2.039,5.142,-1.007,-0.042,0.113,-5.074,-1.437,-2.862,-0.843,-0.133,0.029,10.533,-13.689,-3.359
14300.0,-0.965,0.05,0.073,0.541,2.996,9.049,-1.028,-0.101,0.072,-6.02,-4.612,-5.817,-0.86,-0.109,0.034,9.784,-11.196,-4.139
14320.0,-0.97,0.046,0.067,1.847,4.001,12.104,-1.014,-0.085,0.084,-0.02,-4.686,-4.474,-0.866,-0.099,0.044,6.828,-8.507,-4.231
14340.0,-0.969,0.052,0.056,2.651,5.447,15.917,-1.006,-0.07,0.106,3.784,-2.083,-4.46,-0.866,-0.095,0.052,3.005,-5.978,-4.776
14360.0,-0.966,0.06,0.044,3.245,6.68,20.626,-1.014,-0.047,0.096,0.008,-1.406,-6.377,-0.868,-0.105,0.055,0.836,-4.495,-5.25
14380.0,-0.958,0.066,0.032,4.27,8.67,25.145,-1.017,-0.081,0.086,-2.458,-2.433,-6.72,-0.866,-0.107,0.057,1.961,-3.446,-5.386
14400.0,-0.955,0.087,0.033,6.619,12.426,29.154,-1.02,-0.098,0.089,-1.128,-3.91,-6.12,-0.859,-0.108,0.062,4.158,-1.514,-5.188
14420.0,-0.959,0.098,0.042,9.613,15.235,33.074,-1.015,-0.073,0.106,0.117,-3.646,-6.612,-0.88,-0.105,0.059,4.237,0.946,-5.766
14440.0,-0.962,0.097,0.045,12.438,17.102,37.195,-1.015,-0.061,0.099,-1.18,-3.561,-8.756,-0.901,-0.103,0.053,0.749,1.07,-7.507
14460.0,-0.979,0.085,0.049,14.537,17.52,40.475,-1.014,-0.079,0.085,-2.121,-5.153,-8.109,-0.897,-0.11,0.047,-6.688,0.84,-7.722
14480.0,-0.955,0.085,0.022,14.724,16.753,42.746,-1.021,-0.13,0.091,-2.236,-5.369,-7.076,-0.846,-0.151,0.034,-8.22,2.018,-5.141
14500.0,-0.925,0.123,-0.014,13.609,17.878,45.757,-1.043,-0.13,0.111,-2.438,-3.403,-7.396,-0.81,-0.163,0.021,-0.039,7.543,-2.306
14520.0,-0.929,0.176,-0.022,12.628,21.265,49.537,-1.024,-0.1,0.111,-2.375,-2.854,-6.45,-0.825,-0.143,0.026,7.604,13.673,-0.951
14540.0,-0.963,0.196,-0.017,12.886,23.619,54.22,-1.001,-0.113,0.081,-0.35,-3.466,-5.398,-0.885,-0.104,0.039,7.348,15.05,-1.394
14560.0,-0.981,0.196,0.006,13.851,24.317,58.601,-1.006,-0.102,0.088,0.697,-5.126,-5.057,-0.907,-0.096,0.034,2.489,14.845,-2.535
14580.0,-0.978,0.173,0.005,15.862,23.107,60.595,-1.025,-0.104,0.09,-0.183,-8.434,-5.726,-0.862,-0.163,-0.005,1.623,15.972,-1.703
14600.0,-0.931,0.178,-0.013,17.9,23.132,61.691,-1.026,-0.098,0.097,0.976,-9.764,-5.477,-0.841,-0.188,-0.027,12.644,23.56,3.001
14620.0,-0.893,0.206,-0.037,20.233,22.652,63.875,-1.007,-0.105,0.119,3.287,-8.672,-4.758,-0.89,-0.159,-0.028,21.986,25.899,3.843
14640.0,-0.898,0.243,-0.058,22.222,25.378,66.435,-1.002,-0.129,0.116,1.86,-7.115,-4.872,-0.916,-0.114,-0.021,23.262,24.332,1.604
14660.0,-0.91,0.28,-0.074,23.17,27.65,67.69,-1.015,-0.124,0.136,-5.272,-4.334,-5.066,-0.891,-0.096,-0.023,16.739,21.743,-0.515
14680.0,-0.871,0.313,-0.106,25.366,30.979,68.087,-0.994,-0.118,0.119,-3.44,-3.532,-4.232,-0.838,-0.094,-0.022,7.405,23.472,-1.812
14700.0,-0.838,0.33,-0.097,27.224,33.913,68.369,-1.014,-0.139,0.113,-3.159,-4.525,-4.448,-0.909,-0.166,-0.02,5.324,26.141,-2.614
14720.0,-0.852,0.355,-0.137,28.554,38.333,69.212,-1.012,-0.126,0.107,0.529,-4.07,-4.218,-0.916,-0.202,-0.089,15.769,25.224,-1.64
14740.0,-0.851,0.387,-0.116,27.898,43.005,69.412,-1.001,-0.072,0.13,0.171,-1.706,-5.455,-0.831,-0.189,-0.127,33.74,25.9,0.21
14760.0,-0.8,0.395,-0.132,28.917,44.469,69.928,-0.997,-0.074,0.136,-8.361,1.947,-8.045,-0.763,-0.107,-0.083,39.62,29.12,2.24
14780.0,-0.749,0.42,-0.185,29.7,44.22,71.09,-1.002,-0.159,0.104,-10.067,2.568,-7.759,-0.812,-0.027,-0.046,27.93,28.07,0.56
14800.0,-0.687,0.46,-0.269,29.75,49.149,73.218,-1.056,-0.21,0.089,-2.898,-4.729,-5.498,-0.861,-0.052,-0.116,14.35,24.78,-1.33
14820.0,-0.678,0.496,-0.234,27.487,61.749,74.351,-1.017,-0.16,0.1,-2.06,-16.887,-5.18,-0.849,-0.06,-0.174,10.71,21.98,-0.98
14840.0,-0.691,0.525,-0.187,27.37,65.23,76.481,-1.02,-0.109,0.116,-4.674,-1.001,-5.219,-0.811,-0.023,-0.207,2.735,22.664,0.185
14860.0,-0.663,0.529,-0.229,28.63,62.72,78.33,-1.036,-0.143,0.115,-4.34,-2.87,-6.02,-0.821,-0.098,-0.16,-6.961,24.585,1.244
14880.0,-0.593,0.517,-0.285,29.12,62.16,80.99,-1.039,-0.151,0.124,-10.821,-1.898,-4.205,-0.932,-0.164,-0.185,-5.718,26.867,1.601
14900.0,-0.59,0.543,-0.298,29.072,63.298,82.59,-1.023,-0.188,0.088,-5.844,-3.946,-4.594,-0.98,-0.211,-0.188,6.268,22.282,-0.018
14920.0,-0.627,0.59,-0.292,33.646,66.305,83.567,-1.022,-0.124,0.143,-7.641,-1.56,-6.616,-0.9,-0.182,-0.249,21.835,22.249,-1.224
14940.0,-0.66,0.62,-0.352,35.604,65.067,82.982,-1.012,-0.065,0.101,-7.987,-3.326,-11.542,-0.883,-0.116,-0.256,22.557,23.882,-2.163
14960.0,-0.615,0.637,-0.46,31.522,67.957,81.159,-1.016,-0.128,0.07,-10.545,-3.573,-7.442,-0.953,-0.176,-0.252,15.189,23.288,-2.11
14980.0,-0.579,0.666,-0.489,27.409,71.751,79.579,-1.024,-0.178,0.077,-7.995,-6.553,-5.907,-1.01,-0.161,-0.264,8.064,18.52,-0.601
15000.0,-0.547,0.766,-0.431,27.191,73.343,80.266,-1.032,-0.161,0.104,1.652,-9.927,-4.165,-0.996,-0.129,-0.25,-1.038,12.204,-2.277
15020.0,-0.533,0.809,-0.401,28.097,70.429,82.894,-1.017,-0.154,0.112,1.255,-8.547,-3.185,-0.948,-0.152,-0.259,-2.432,11.746,-4.189
15040.0,-0.518,0.776,-0.428,25.16,63.961,82.737,-1.014,-0.128,0.113,-10.237,-5.391,-4.76,-0.949,-0.21,-0.315,2.083,14.561,-2.231
15060.0,-0.438,0.689,-0.52,19.99,63.376,80.56,-1.025,-0.099,0.128,-25.55,-4.58,-5.78,-1.025,-0.213,-0.331,15.336,16.523,6.459
15080.0,-0.344,0.672,-0.653,18.362,65.735,77.099,-0.979,-0.259,0.112,-23.252,-2.328,-3.857,-1.097,-0.103,-0.299,17.177,15.124,10.015
15100.0,-0.317,0.714,-0.676,18.647,70.316,75.141,-0.958,-0.276,0.124,-4.393,1.09,-1.14,-1.173,-0.044,-0.266,1.291,12.364,11.026
15120.0,-0.338,0.81,-0.606,23.536,69.201,74.011,-0.967,-0.202,0.151,3.34,5.155,-1.129,-1.189,-0.072,-0.292,-19.046,7.138,11.646
15140.0,-0.374,0.863,-0.595,25.803,63.522,71.778,-0.98,-0.155,0.16,2.66,11.661,-3.146,-1.107,-0.196,-0.296,-24.572,5.394,14.268
15160.0,-0.364,0.876,-0.614,22.755,61.164,68.199,-1.011,-0.132,0.149,-0.016,13.718,-7.401,-1.021,-0.252,-0.227,-18.109,12.827,14.828
15180.0,-0.329,0.87,-0.634,10.365,60.189,64.098,-1.09,-0.169,0.078,-1.056,10.949,-6.362,-1.211,-0.172,-0.231,-12.603,14.647,5.152
15200.0,-0.34,0.88,-0.654,-0.867,57.353,58.866,-1.089,-0.225,0.053,8.559,4.715,3.748,-1.369,-0.163,-0.245,-9.397,13.734,1.287
15220.0,-0.403,0.921,-0.706,-7.556,51.996,51.812,-0.986,-0.257,0.075,18.4,1.067,9.087,-1.385,-0.225,-0.186,1.652,19.033,5.198
15240.0,-0.325,0.949,-0.856,-8.169,48.801,44.435,-0.982,-0.169,0.096,19.865,-4.063,11.836,-1.444,-0.153,-0.141,2.875,21.115,7.653
15260.0,-0.207,0.934,-0.888,-1.664,48.451,36.794,-1.038,-0.181,0.082,13.838,-6.47,10.965,-1.58,-0.113,-0.163,1.463,18.771,5.436
15280.0,-0.274,1.045,-0.766,5.715,40.031,31.927,-1.006,-0.155,0.068,10.953,-6.507,9.335,-1.702,-0.183,-0.154,6.443,12.533,5.148
15300.0,-0.375,1.07,-0.724,11.751,17.692,26.753,-1.027,-0.176,0.097,7.292,-5.879,5.945,-1.717,-0.383,-0.093,38.921,4.05,13.88
15320.0,-0.407,1.026,-0.766,8.804,4.296,14.334,-0.996,-0.2,0.084,6.164,-4.848,4.451,-1.615,-0.395,-0.078,73.891,-1.79,21.65
15340.0,-0.392,1.011,-0.804,1.803,0.197,-0.976,-0.962,-0.155,0.08,6.214,-2.384,3.957,-1.461,-0.004,-0.068,65.043,-3.949,17.997
15360.0,-0.335,1.032,-0.864,-2.571,-3.945,-12.66,-0.942,-0.136,0.108,5.482,-6.881,6.499,-1.556,0.035,0.021,7.804,-11.471,-1.488
15380.0,-0.301,1.021,-0.796,3.318,-7.174,-21.477,-0.901,-0.21,0.09,10.579,-1.87,3.785,-1.547,-0.107,-0.016,-13.033,-14.513,-11.819
15400.0,-0.344,0.989,-0.714,8.059,-17.23,-30.296,-0.962,-0.122,0.074,-3.132,-2.21,-0.416,-1.395,-0.23,-0.157,-10.993,-12.265,-11.727
15420.0,-0.344,0.936,-0.705,5.25,-27.09,-40.39,-0.989,-0.132,0.068,-1.447,-7.56,-0.973,-1.263,-0.257,-0.225,21.995,-1.206,-2.033
15440.0,-0.33,0.883,-0.729,0.928,-35.454,-51.694,-1.018,-0.131,0.081,-17.407,-10.981,-3.567,-1.23,-0.159,-0.203,36.879,2.43,-0.133
15460.0,-0.344,0.918,-0.681,-1.568,-42.633,-59.23,-0.96,-0.2,0.12,-4.637,-9.237,-3.236,-1.232,-0.084,-0.118,30.599,-0.101,-4.71
15480.0,-0.367,0.942,-0.642,-2.27,-49.679,-65.117,-1.025,-0.166,0.159,-6.864,-7.884,-5.445,-1.273,-0.083,-0.131,18.678,-4.779,-9.552
15500.0,-0.367,0.926,-0.644,-3.523,-53.439,-69.889,-0.953,-0.231,0.108,2.234,-5.707,-1.862,-1.239,-0.112,-0.236,19.031,-6.054,-10.719
15520.0,-0.359,0.857,-0.633,-6.328,-52.598,-75.199,-0.973,-0.2,0.124,3.45,-6.969,3.937,-1.109,-0.115,-0.275,29.348,-5.059,-8.215
15540.0,-0.373,0.779,-0.563,-2.933,-53.923,-78.002,-0.991,-0.156,0.1,4.888,-5.908,8.731,-1.041,0.01,-0.237,18.971,-5.867,-7.795
15560.0,-0.422,0.704,-0.511,4.092,-58.181,-80.112,-1.11,-0.04,0.244,3.64,-7.07,9.38,-1.073,0.022,-0.2,-9.239,-8.838,-12.992
15580.0,-0.447,0.674,-0.512,7.953,-60.76,-83.63,-1.001,0.014,0.18,-11.39,2.847,8.114,-1.005,-0.051,-0.22,-26.39,-14.946,-10.164
15600.0,-0.48,0.685,-0.498,10.121,-60.813,-85.758,-1.013,-0.288,0.036,-12.405,-5.716,1.178,-0.946,-0.172,-0.273,-25.878,-14.98,-7.198
15620.0,-0.503,0.701,-0.476,9.026,-61.089,-86.19,-1.009,-0.125,0.124,-7.281,-4.047,7.211,-0.915,-0.191,-0.286,-17.887,-14.776,-5.348
15640.0,-0.54,0.715,-0.449,4.835,-63.153,-85.871,-1.004,-0.15,0.121,-7.715,-3.688,7.803,-0.953,-0.156,-0.254,-10.833,-15.772,-6.033
15660.0,-0.58,0.717,-0.471,5.428,-69.753,-80.78,-0.982,-0.116,0.158,-10.809,-1.461,10.767,-1.01,-0.148,-0.24,-6.234,-20.641,-6.416
15680.0,-0.61,0.708,-0.473,3.931,-69.606,-78.821,-0.964,-0.131,0.134,-5.601,-1.437,15.042,-0.936,-0.133,-0.261,-3.551,-24.997,-3.739
15700.0,-0.613,0.661,-0.466,1.375,-69.509,-78.56,-1.189,-0.256,0.043,-15.54,-9.014,5.666,-0.859,-0.124,-0.282,-0.267,-21.092,-0.303
15720.0,-0.612,0.623,-0.467,-1.447,-68.966,-78.031,-1.148,-0.199,0.128,-7.89,-4.502,4.846,-0.869,-0.109,-0.281,-1.362,-18.118,0.254
15740.0,-0.618,0.613,-0.47,-3.393,-67.958,-76.693,-1.014,-0.206,0.107,3.911,2.203,1.298,-0.913,-0.1,-0.241,-13.196,-21.434,-0.584
15760.0,-0.636,0.611,-0.467,-3.675,-67.463,-75.407,-0.989,-0.118,0.123,-5.116,2.276,6.345,-0.905,-0.109,-0.223,-24.25,-24.956,-3.553
15780.0,-0.664,0.607,-0.429,-3.137,-66.227,-74.125,-1.008,-0.114,0.114,-8.301,2.862,6.938,-0.843,-0.168,-0.226,-20.785,-24.013,-4.328
15800.0,-0.686,0.583,-0.388,-3.519,-64.291,-71.659,-1.042,-0.17,0.112,-6.555,2.047,4.853,-0.815,-0.167,-0.226,-8.659,-20.588,-5.921
15820.0,-0.689,0.533,-0.375,-6.409,-63.451,-69.239,-1.055,-0.16,0.112,-2.685,1.021,5.6,-0.816,-0.162,-0.225,-4.534,-16.488,-7.286
15840.0,-0.69,0.498,-0.375,-9.78,-61.4,-68.027,-1.056,-0.182,0.099,3.747,-0.369,9.739,-0.825,-0.168,-0.211,0.563,-15.485,-8.083
15860.0,-0.716,0.469,-0.372,-11.861,-59.947,-67.489,-1.018,-0.16,0.101,10.41,-2.013,12.732,-0.842,-0.114,-0.181,-0.541,-16.355,-9.556
15880.0,-0.742,0.443,-0.367,-13.807,-58.068,-67.548,-0.997,-0.09,0.178,11.318,-1.576,13.026,-0.864,-0.049,-0.194,-12.743,-16.685,-12.096
15900.0,-0.782,0.432,-0.343,-15.633,-56.144,-66.532,-1.004,-0.071,0.184,6.748,1.953,11.771,-0.873,-0.08,-0.188,-21.758,-17.182,-11.902
15920.0,-0.779,0.41,-0.33,-17.85,-54.32,-66.01,-0.965,-0.072,0.124,4.179,7.033,9.617,-0.874,-0.113,-0.158,-24.612,-17.29,-10.495
15940.0,-0.803,0.399,-0.316,-20.16,-52.01,-66.01,-0.948,-0.074,0.114,1.818,9.063,6.638,-0.866,-0.141,-0.154,-24.336,-17.214,-9.045
15960.0,-0.808,0.384,-0.29,-19.77,-51.249,-66.064,-0.972,-0.071,0.088,-5.025,8.955,5.029,-0.843,-0.157,-0.152,-18.98,-16.633,-6.708
15980.0,-0.822,0.383,-0.275,-17.22,-50.26,-64.26,-0.993,-0.109,0.079,-6.387,9.503,2.867,-0.837,-0.126,-0.11,-15.126,-15.101,-4.642
16000.0,-0.813,0.365,-0.266,-17.43,-50.33,-61.74,-1.021,-0.125,0.061,0.034,8.122,1.876,-0.851,-0.105,-0.094,-17.391,-16.935,-4.276
16020.0,-0.785,0.337,-0.27,-17.57,-47.81,-59.15,-1.023,-0.113,0.066,1.962,5.592,2.197,-0.841,-0.134,-0.103,-18.197,-18.58,-3.396
16040.0,-0.793,0.321,-0.235,-16.31,-42.21,-56.91,-1.016,-0.09,0.07,2.945,3.111,6.118,-0.879,-0.109,-0.099,-20.932,-21.501,-2.944
16060.0,-0.84,0.295,-0.207,-15.416,-40.959,-53.625,-0.978,-0.113,0.068,0.918,-0.726,8.011,-0.901,-0.091,-0.099,-32.624,-23.676,-3.473
