Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
51540.0,-0.912,0.01,-0.175,-30.455,-39.758,17.849,-0.304,-0.144,-0.685,-19.975,-127.714,26.022,-0.64,0.092,0.227,48.988,13.543,-57.13
51560.0,-1.035,-0.089,-0.062,-41.906,-44.467,14.506,-0.282,-0.095,-0.795,-23.785,-126.508,28.418,-0.752,0.121,0.264,40.974,18.551,-59.864
51580.0,-1.106,-0.2,-0.062,-38.143,-47.333,13.51,-0.316,-0.088,-0.911,-31.937,-116.146,28.975,-0.819,0.145,0.257,31.041,21.098,-69.761
51600.0,-1.067,-0.207,-0.059,-39.292,-44.261,14.702,-0.443,-0.148,-0.871,-37.932,-104.789,23.225,-0.839,0.166,0.241,29.162,25.952,-80.289
51620.0,-1.039,-0.218,-0.015,-41.463,-47.001,12.939,-0.612,-0.198,-0.882,-30.002,-105.356,19.482,-0.862,0.227,0.275,26.675,36.075,-91.56
51640.0,-0.988,-0.203,0.001,-39.925,-45.593,11.538,-0.536,-0.172,-1.0,-21.127,-96.422,17.167,-1.039,0.224,0.306,7.155,37.471,-98.559
51660.0,-0.973,-0.193,0.024,-33.482,-36.196,12.525,-0.554,-0.105,-1.105,-27.515,-79.528,11.524,-1.056,0.183,0.337,-3.422,28.881,-98.396
51680.0,-0.97,-0.18,0.032,-22.162,-32.26,12.251,-0.627,-0.13,-1.033,-40.811,-65.36,4.18,-1.043,0.184,0.394,-14.572,25.303,-92.594
51700.0,-0.939,-0.146,0.029,-19.229,-33.04,10.546,-0.716,-0.142,-1.023,-40.656,-52.087,-6.324,-1.054,0.193,0.413,-22.717,17.723,-81.16
51720.0,-0.907,-0.145,0.016,-28.27,-34.076,7.596,-0.718,-0.004,-1.105,-35.804,-51.363,-10.176,-1.052,0.17,0.404,-24.329,6.211,-63.79
51740.0,-0.908,-0.147,0.014,-33.553,-31.633,4.276,-0.483,-0.031,-1.208,-36.202,-35.837,-10.36,-1.014,0.135,0.377,-23.333,-0.208,-38.709
51760.0,-0.921,-0.137,0.041,-33.226,-23.95,3.657,-0.61,-0.145,-0.857,-33.492,-20.742,-18.51,-1.002,0.1,0.377,-19.28,-3.864,-15.973
51780.0,-0.943,-0.142,0.087,-19.684,-15.135,5.292,-0.738,-0.137,-0.713,-17.949,-20.162,-21.722,-1.029,0.072,0.368,-15.285,-10.726,4.507
51800.0,-0.945,-0.19,0.046,-5.303,-11.281,5.133,-0.657,0.062,-0.832,-18.335,-20.703,-17.914,-1.03,0.019,0.371,-1.698,-16.072,26.794
51820.0,-0.949,-0.199,0.0,-7.43,-6.514,3.029,-0.606,-0.024,-0.75,-36.638,-20.241,-16.041,-1.029,0.034,0.382,17.405,-20.354,42.483
51840.0,-0.992,-0.183,-0.0,-17.41,-2.651,0.877,-0.651,-0.11,-0.484,-34.065,-17.257,-17.327,-1.019,0.085,0.388,22.663,-25.373,55.696
51860.0,-1.042,-0.137,0.025,-19.489,-2.619,0.115,-0.732,-0.021,-0.372,-34.121,-24.618,-13.979,-1.011,0.096,0.407,19.067,-26.444,64.329
51880.0,-0.999,-0.123,0.007,-2.738,-1.884,0.692,-0.825,0.05,-0.314,-44.914,-57.527,-8.193,-1.036,0.094,0.404,11.061,-30.699,68.847
51900.0,-0.97,-0.117,0.002,2.983,7.035,2.631,-0.848,0.03,-0.307,-48.54,-67.62,-6.481,-1.034,0.092,0.398,4.611,-33.545,72.452
51920.0,-1.003,-0.124,-0.006,3.103,6.846,1.484,-0.8,0.226,-1.129,-39.479,-69.405,7.372,-1.027,0.081,0.382,-2.544,-36.933,75.6
51940.0,-1.011,-0.12,-0.024,6.745,6.928,3.621,-0.996,0.268,-1.212,-27.975,-50.363,15.606,-1.008,0.057,0.362,-7.408,-40.778,78.792
51960.0,-0.943,-0.124,-0.054,12.55,16.024,4.042,-1.212,0.049,0.072,-6.836,-33.663,16.971,-0.984,0.05,0.363,-11.424,-42.871,80.928
51980.0,-0.915,-0.151,0.018,14.717,24.287,4.258,-1.166,0.023,0.142,43.638,-41.25,28.652,-0.988,0.033,0.339,-10.828,-46.18,81.086
52000.0,-0.93,-0.121,0.027,14.91,23.446,2.252,-1.089,0.174,-0.284,54.608,-54.354,40.484,-0.966,-0.01,0.273,-1.731,-49.031,81.934
52020.0,-0.963,-0.049,-0.058,8.238,19.958,3.127,-1.144,0.223,-0.314,22.34,-58.953,40.275,-0.908,-0.018,0.243,15.54,-47.642,83.841
52040.0,-0.895,-0.022,-0.207,7.9,24.561,2.852,-1.088,0.058,-0.279,3.114,-64.264,29.203,-0.902,0.012,0.233,27.329,-40.735,83.574
52060.0,-0.847,0.026,-0.212,2.118,38.825,2.731,-0.972,0.018,-0.214,-8.358,-57.7,23.018,-0.904,0.048,0.253,31.234,-32.443,80.675
52080.0,-0.938,0.067,-0.082,-15.65,45.479,8.028,-1.522,0.0,-0.067,-24.024,-96.268,21.83,-0.936,0.075,0.257,29.069,-29.826,76.98
52100.0,-1.003,0.105,-0.043,-19.768,44.754,11.771,-1.293,0.274,0.08,-26.753,-100.818,26.654,-0.926,0.085,0.226,23.119,-29.362,73.454
52120.0,-1.056,0.034,-0.046,-19.81,47.352,13.085,-0.845,0.377,-0.0,-33.238,-70.137,29.735,-0.818,0.079,0.189,22.305,-23.135,69.642
52140.0,-1.054,-0.031,-0.119,-28.586,49.03,8.665,-1.005,0.102,-0.114,-43.512,-57.333,26.301,-0.823,0.093,0.182,20.369,-8.385,62.98
52160.0,-1.011,-0.045,-0.132,-55.49,45.705,0.449,-1.008,0.05,-0.129,-23.366,-34.022,20.086,-0.911,0.12,0.179,10.33,-1.1,50.307
52180.0,-1.049,-0.029,-0.069,-74.365,39.053,-3.284,-0.977,0.248,-0.041,-18.989,-31.859,24.332,-0.938,0.129,0.175,-3.77,1.076,35.583
52200.0,-1.19,-0.037,0.046,-66.777,31.224,-1.324,-0.979,0.289,-0.112,-18.02,-44.876,25.029,-0.916,0.13,0.172,-15.747,3.775,20.882
52220.0,-1.28,-0.031,0.168,-39.506,27.52,8.153,-0.979,0.261,-0.115,-22.76,-48.795,18.446,-0.878,0.129,0.188,-25.937,11.367,4.959
52240.0,-1.252,-0.037,0.114,-15.651,14.162,13.966,-1.003,0.309,-0.097,-21.427,-38.011,12.075,-0.918,0.127,0.233,-32.994,16.671,-9.393
52260.0,-1.142,-0.001,-0.07,-12.886,4.101,15.374,-0.993,0.281,-0.068,-31.05,-29.099,8.685,-0.956,0.103,0.212,-33.054,18.449,-20.689
52280.0,-1.079,-0.012,-0.07,-29.13,8.608,15.725,-0.978,0.059,-0.025,-37.432,-24.946,9.084,-0.96,0.079,0.187,-23.597,23.687,-27.61
52300.0,-1.034,-0.029,0.03,-31.988,7.766,14.273,-1.053,0.126,-0.054,-22.05,-28.35,12.11,-0.996,0.1,0.189,-16.879,28.225,-33.15
52320.0,-1.009,-0.033,0.035,-22.186,5.23,14.64,-1.033,0.014,-0.115,-8.776,-27.673,10.928,-1.043,0.116,0.241,-24.223,30.27,-37.19
52340.0,-0.925,-0.062,-0.052,-1.091,2.277,13.253,-1.03,0.062,-0.015,16.38,-27.37,11.48,-1.074,0.081,0.298,-29.646,27.231,-38.01
52360.0,-0.88,-0.067,-0.145,0.049,6.938,9.277,-1.007,0.232,-0.045,28.401,-27.5,11.38,-1.053,0.052,0.302,-21.907,22.531,-37.824
52380.0,-0.874,-0.06,-0.142,-1.998,11.139,5.263,-0.938,0.471,0.011,20.705,-27.458,10.462,-1.027,0.056,0.296,-9.938,22.118,-36.208
52400.0,-0.892,-0.036,-0.07,1.283,11.403,2.709,-0.932,0.448,0.037,11.132,-29.028,7.919,-0.995,0.058,0.29,-6.495,17.154,-31.492
52420.0,-0.94,-0.008,-0.06,7.049,9.465,2.537,-0.952,0.381,0.058,0.647,-29.75,5.74,-0.974,0.054,0.317,-6.61,14.738,-26.381
52440.0,-0.969,0.026,-0.113,9.005,5.19,2.433,-0.922,0.275,0.13,1.099,-19.157,1.394,-0.968,0.003,0.304,5.775,14.533,-21.845
52460.0,-0.976,0.063,-0.193,6.21,6.863,2.468,-0.891,0.377,0.14,-7.366,-9.49,1.117,-0.98,-0.019,0.278,24.831,12.428,-20.098
52480.0,-0.974,0.071,-0.192,5.998,10.75,3.066,-0.893,0.458,0.131,-20.893,-0.423,-0.686,-0.972,0.041,0.282,38.901,10.667,-21.712
52500.0,-0.973,0.055,-0.15,14.326,13.989,3.752,-0.963,0.32,0.021,-38.549,2.419,-7.113,-0.97,0.072,0.303,37.651,10.431,-23.275
52520.0,-0.988,-0.018,-0.122,23.657,14.777,3.22,-1.026,0.071,-0.032,-39.658,3.741,-9.926,-0.979,0.092,0.309,36.516,10.498,-26.459
52540.0,-1.007,-0.061,-0.121,26.042,12.993,-0.095,-1.026,0.043,-0.001,-17.414,4.42,-6.926,-0.978,0.135,0.325,31.287,8.444,-32.226
52560.0,-0.976,-0.045,-0.187,26.837,11.86,-2.207,-1.004,0.164,0.013,-8.944,4.503,-0.397,-0.999,0.156,0.299,19.685,7.305,-38.198
52580.0,-0.946,0.033,-0.241,27.083,14.417,-1.311,-0.989,0.305,0.061,-8.125,4.717,1.33,-0.979,0.129,0.27,17.5,3.08,-41.51
52600.0,-0.934,0.043,-0.253,26.831,16.731,0.811,-1.028,0.261,-0.019,-12.249,0.383,1.191,-0.934,0.138,0.283,20.02,3.78,-42.49
52620.0,-0.921,0.038,-0.254,29.561,18.624,1.902,-1.043,0.142,-0.007,-9.022,-2.924,-0.338,-0.935,0.16,0.296,18.017,4.839,-40.945
52640.0,-0.899,0.035,-0.25,33.596,21.1,2.402,-1.052,0.122,-0.03,-1.61,-2.73,-0.7,-0.931,0.175,0.315,14.272,4.353,-39.472
52660.0,-0.909,0.016,-0.237,35.114,21.938,2.408,-1.014,0.181,-0.02,4.758,-5.356,-0.058,-0.93,0.182,0.308,9.298,1.566,-37.724
52680.0,-0.889,-0.027,-0.236,36.664,18.822,-0.421,-1.035,0.298,-0.0,4.34,-10.686,2.343,-0.925,0.145,0.272,6.93,-1.12,-34.02
52700.0,-0.876,-0.024,-0.267,34.903,12.084,-5.154,-1.014,0.229,-0.005,-3.911,-14.267,1.297,-0.958,0.124,0.235,13.752,-6.079,-28.236
52720.0,-0.909,0.048,-0.364,14.596,6.605,-8.247,-0.954,0.246,0.089,-12.711,-11.282,0.698,-0.934,0.124,0.222,22.407,-7.935,-20.93
52740.0,-0.884,0.065,-0.4,-4.92,15.618,-7.487,-0.981,0.31,0.025,0.844,-10.643,-4.203,-0.9,0.145,0.229,28.63,-6.86,-12.39
52760.0,-0.872,0.077,-0.307,1.706,25.232,-1.731,-0.985,0.332,0.018,-11.551,-11.243,-6.197,-0.878,0.157,0.226,31.56,-6.787,-2.488
52780.0,-0.797,0.023,-0.249,17.925,21.945,1.737,-1.017,0.27,0.033,-3.234,-10.961,-10.163,-0.881,0.164,0.225,28.504,-6.723,5.848
52800.0,-0.79,-0.013,-0.347,18.663,14.728,-0.059,-1.008,0.131,0.036,-6.323,-5.212,-13.182,-0.882,0.163,0.189,22.849,-9.086,13.419
52820.0,-0.76,-0.087,-0.508,7.819,20.3,-5.225,-1.015,0.154,0.021,0.371,-5.701,-12.668,-0.853,0.169,0.178,19.816,-7.814,20.392
52840.0,-0.743,-0.094,-0.314,0.967,35.539,-6.911,-0.986,0.202,0.067,-6.645,-5.401,-11.485,-0.866,0.185,0.199,10.166,-7.282,26.584
52860.0,-0.721,-0.124,-0.054,22.572,29.305,-8.214,-1.033,0.194,0.007,-11.97,-7.07,-12.74,-0.857,0.204,0.262,-8.341,-12.6,32.116
52880.0,-0.648,-0.145,-0.126,30.425,2.834,-12.881,-1.019,0.177,0.041,-6.237,-3.181,-14.32,-0.788,0.161,0.278,-24.885,-20.58,39.102
52900.0,-0.529,-0.096,-0.434,2.756,0.355,-22.981,-0.994,0.185,0.037,4.548,-4.258,-18.313,-0.755,0.11,0.23,-24.549,-24.951,49.941
52920.0,-0.554,0.043,-0.296,-20.74,14.888,-24.714,-0.995,0.376,0.027,-3.259,-4.678,-19.41,-0.734,0.098,0.226,-21.791,-32.05,61.177
52940.0,-0.638,0.131,-0.027,-18.968,10.218,-19.051,-0.934,0.282,0.175,-2.604,1.643,-26.44,-0.701,0.094,0.27,-21.092,-36.554,71.196
52960.0,-0.652,0.119,-0.083,17.107,-9.842,-4.446,-0.912,0.281,0.196,-5.267,8.254,-25.097,-0.69,0.085,0.264,-24.791,-43.628,79.455
52980.0,-0.638,-0.079,-0.32,39.764,-5.144,-0.507,-0.9,0.251,0.105,-16.431,13.79,-20.812,-0.684,0.044,0.247,-24.809,-42.549,81.787
53000.0,-0.708,-0.288,-0.246,24.243,4.007,-6.67,-0.914,0.073,-0.029,-22.911,21.308,-18.518,-0.727,0.02,0.217,-20.184,-38.704,79.576
53020.0,-0.857,-0.203,-0.218,-29.13,-7.975,-32.362,-0.941,-0.063,0.013,-12.899,32.239,-22.172,-0.798,0.024,0.21,-18.707,-35.519,70.833
53040.0,-1.004,0.029,-0.179,-42.31,-19.043,-37.732,-1.094,-0.074,0.137,17.886,22.644,-22.484,-0.808,0.026,0.208,-21.876,-34.609,59.568
53060.0,-1.167,0.071,0.015,-22.935,-22.316,-30.57,-0.95,0.291,0.188,37.667,32.618,-17.381,-0.771,0.024,0.215,-24.316,-30.593,46.431
53080.0,-1.247,-0.125,0.147,34.04,-25.342,-15.863,-0.96,0.299,0.037,18.857,32.527,-12.136,-0.762,0.043,0.242,-25.063,-17.055,28.938
53100.0,-1.146,-0.253,-0.011,30.402,-35.798,-21.055,-1.097,0.047,0.042,17.36,37.94,-19.145,-0.856,0.09,0.265,-31.432,-6.048,5.782
53120.0,-1.085,-0.202,-0.226,1.198,-37.659,-33.181,-1.076,0.264,0.059,26.065,38.955,-21.665,-0.918,0.097,0.29,-43.115,2.467,-14.63
53140.0,-1.092,-0.065,-0.204,-6.661,-28.387,-34.694,-0.948,0.227,-0.107,-6.127,31.385,-19.806,-0.898,0.074,0.295,-41.472,10.274,-28.039
53160.0,-1.125,-0.038,-0.012,9.474,-20.964,-25.266,-0.961,0.123,-0.148,-8.78,31.842,-17.341,-0.887,0.089,0.299,-37.968,21.949,-41.825
53180.0,-1.103,-0.141,-0.118,20.054,-27.632,-23.455,-1.112,0.15,-0.167,-12.021,24.873,-9.335,-0.948,0.122,0.312,-41.533,31.105,-56.807
53200.0,-1.019,-0.183,-0.369,19.999,-17.024,-28.242,-1.025,0.048,-0.025,-32.142,34.942,-8.956,-1.042,0.142,0.48,-63.474,33.175,-71.313
53220.0,-1.102,-0.215,-0.166,10.403,-11.581,-33.683,-1.034,0.006,-0.136,-31.724,35.198,-3.134,-1.096,0.116,0.612,-83.313,20.332,-85.102
53240.0,-1.241,-0.225,0.056,1.68,-14.56,-37.8,-1.003,-0.011,-0.273,-20.469,27.162,-0.194,-1.041,0.088,0.634,-88.787,15.634,-99.406
53260.0,-1.137,-0.15,-0.204,10.221,-22.099,-32.943,-1.066,-0.116,-0.16,-13.938,21.949,-0.052,-1.029,0.063,0.631,-102.071,14.731,-111.306
53280.0,-1.096,-0.306,-0.281,17.572,-16.82,-29.235,-1.042,0.039,-0.164,-13.487,14.275,6.651,-1.026,-0.002,0.621,-112.494,16.013,-114.21
53300.0,-1.17,-0.426,-0.134,19.02,-8.133,-35.935,-1.072,-0.059,-0.164,-12.95,15.96,7.84,-1.057,-0.068,0.661,-106.781,21.319,-115.113
53320.0,-1.32,-0.327,-0.086,3.08,-12.077,-41.979,-0.99,0.109,-0.189,-8.4,15.26,8.19,-1.19,-0.079,0.758,-84.546,24.366,-116.737
53340.0,-1.255,-0.156,-0.21,3.607,-25.349,-39.293,-1.084,0.146,-0.209,-10.64,6.44,10.43,-1.306,-0.139,0.799,-63.51,24.483,-114.408
53360.0,-1.153,-0.02,-0.392,10.208,-12.871,-24.824,-1.014,-0.003,-0.094,-8.75,15.26,13.86,-1.381,-0.277,0.728,-14.89,7.704,-105.091
53380.0,-1.166,-0.103,-0.356,8.427,1.007,-18.293,-1.079,0.009,-0.169,-1.874,6.156,14.872,-1.24,-0.241,0.632,38.251,-0.695,-90.947
53400.0,-1.236,-0.253,-0.198,-8.986,1.164,-18.933,-0.976,0.053,-0.238,3.847,1.119,8.695,-1.202,-0.197,0.526,72.699,3.348,-72.847
53420.0,-1.225,-0.234,-0.115,-17.685,-10.31,-20.385,-0.956,0.288,-0.129,15.262,5.494,2.06,-1.18,-0.205,0.465,99.309,-4.17,-54.908
53440.0,-1.146,-0.22,-0.154,-7.525,-11.603,-14.509,-1.021,0.272,-0.141,2.856,3.211,6.318,-1.081,-0.11,0.384,127.269,-6.64,-38.412
53460.0,-1.05,-0.297,-0.209,0.372,-6.149,-6.51,-1.05,0.139,-0.167,-9.373,2.515,3.459,-1.013,0.002,0.302,137.177,-3.946,-23.689
53480.0,-0.964,-0.336,-0.197,-12.709,-2.616,-7.589,-1.037,0.028,-0.238,-2.645,-5.57,1.145,-1.014,0.055,0.232,131.589,0.279,-13.714
53500.0,-0.942,-0.268,-0.114,-21.135,0.504,-11.439,-1.038,0.024,-0.289,3.876,-13.617,-2.132,-1.009,0.005,0.199,122.082,-4.464,-6.49
53520.0,-1.032,-0.281,-0.064,13.88,2.446,-3.612,-0.962,0.093,-0.075,5.107,-8.041,-7.596,-0.918,0.071,0.221,111.298,-10.581,-0.603
53540.0,-1.167,-0.496,-0.258,55.646,5.559,0.605,-0.987,0.153,-0.169,-3.492,-10.715,1.721,-0.832,0.155,0.214,76.456,1.068,4.8
53560.0,-1.099,-0.406,-0.441,-29.765,30.899,-15.947,-1.048,0.051,-0.211,-6.257,-13.732,8.503,-1.013,-0.015,-0.034,61.527,54.388,7.594
53580.0,-1.191,-0.62,0.114,-78.457,11.005,-30.668,-1.035,0.016,-0.187,-3.65,-16.286,8.194,-1.33,-0.026,0.019,42.354,15.844,4.114
53600.0,-1.184,-0.128,0.207,-29.598,-5.478,-15.632,-1.012,0.01,-0.064,10.332,-16.37,0.713,-1.13,0.136,0.228,-5.659,5.172,0.475
53620.0,-0.926,-0.051,-0.014,32.734,0.622,16.784,-0.863,0.311,-0.091,5.795,-17.105,8.51,-0.79,0.174,0.501,-54.035,9.129,8.459
53640.0,-0.799,-0.2,-0.249,41.683,2.555,24.433,-1.062,0.029,-0.248,-3.236,-11.222,8.498,-0.768,0.073,0.421,-92.478,28.997,24.421
53660.0,-0.735,-0.344,-0.371,6.574,14.842,18.792,-1.094,0.074,-0.194,0.265,-16.728,4.714,-0.909,0.03,0.302,-106.093,19.57,38.112
53680.0,-0.892,-0.403,-0.012,-23.362,17.703,5.334,-1.081,0.027,-0.154,4.726,-19.344,2.994,-0.962,0.062,0.363,-117.392,5.837,53.748
53700.0,-1.002,-0.236,0.23,-35.28,-3.71,1.47,-1.041,-0.031,-0.13,13.301,-18.384,0.283,-0.983,0.124,0.555,-139.153,-20.251,69.325
53720.0,-1.159,-0.096,0.273,-29.512,-33.686,11.042,-0.959,0.115,-0.059,16.78,-10.726,5.023,-0.858,0.012,0.719,-125.652,-33.763,86.282
53740.0,-1.267,-0.075,0.057,8.451,-54.117,35.67,-0.941,0.184,-0.05,10.815,-4.953,12.806,-0.654,-0.042,0.813,-66.83,-29.761,106.768
53760.0,-1.109,-0.158,-0.459,18.924,-36.108,61.725,-0.984,0.136,-0.086,2.264,-4.871,14.881,-0.693,0.166,0.975,21.647,-5.433,119.772
53780.0,-0.98,-0.259,-0.575,7.513,-2.682,70.098,-0.993,0.131,-0.089,3.995,-1.504,13.539,-1.022,0.582,1.218,36.627,-16.765,126.502
53800.0,-1.063,-0.398,-0.388,-27.113,25.534,64.759,-0.958,0.112,-0.049,6.917,6.633,13.156,-1.101,0.785,1.177,24.578,-22.046,132.421
53820.0,-1.274,-0.414,-0.252,-32.92,32.592,59.95,-0.953,0.042,-0.035,11.355,11.572,14.399,-1.091,0.824,1.0,20.849,-20.64,141.982
53840.0,-1.273,-0.38,-0.34,-17.724,50.721,69.368,-0.988,0.016,-0.058,24.09,15.695,15.507,-1.096,0.821,0.818,30.682,-21.001,158.429
53860.0,-1.248,-0.302,-0.056,-0.851,67.66,84.545,-0.924,0.086,-0.055,28.345,21.491,19.395,-1.2,0.78,0.684,46.115,-23.463,177.333
53880.0,-1.146,-0.21,0.118,6.383,60.04,91.365,-0.841,0.2,-0.07,24.23,27.326,24.945,-1.214,0.754,0.662,47.94,-26.674,193.814
53900.0,-1.144,-0.074,0.136,17.166,31.295,91.285,-0.847,0.217,-0.059,16.209,31.937,25.615,-1.314,0.756,0.598,17.818,-17.404,203.267
53920.0,-1.12,-0.081,-0.1,36.252,-4.452,78.03,-0.937,0.368,-0.155,14.72,22.866,20.63,-1.519,0.568,0.423,-10.939,-30.466,206.409
53940.0,-0.975,-0.118,-0.595,37.716,4.02,59.19,-1.006,0.313,-0.268,3.488,18.136,14.856,-1.513,0.271,0.131,-11.677,-68.955,209.741
53960.0,-1.0,-0.157,-0.578,10.95,43.877,47.832,-1.011,0.14,-0.298,15.746,9.794,5.466,-1.29,0.192,0.01,22.716,-54.755,203.651
53980.0,-1.273,-0.138,-0.05,-1.289,39.136,38.431,-1.048,0.069,-0.286,21.461,13.985,0.025,-1.238,0.278,-0.024,45.664,-44.921,182.653
54000.0,-1.34,-0.023,0.0,16.916,10.922,34.278,-0.941,0.136,-0.233,38.49,13.161,-8.921,-1.293,0.355,0.076,38.01,-37.24,152.18
54020.0,-1.327,0.144,-0.216,30.398,-2.489,34.3,-1.035,0.219,-0.17,32.938,5.06,-6.197,-1.331,0.299,0.131,22.75,-34.345,123.656
54040.0,-1.177,0.208,-0.397,11.906,-2.662,35.885,-1.037,0.12,-0.175,28.752,9.657,-1.955,-1.305,0.234,0.121,22.703,-27.305,100.272
54060.0,-1.029,0.16,-0.445,6.065,6.904,33.816,-0.944,0.137,-0.225,27.392,12.92,2.929,-1.068,0.215,0.259,9.58,-27.939,82.583
54080.0,-0.971,0.147,-0.459,5.126,25.892,29.567,-0.945,0.092,-0.232,26.236,15.222,9.768,-0.892,0.222,0.39,-22.025,-19.363,70.153
54100.0,-1.082,0.287,-0.341,-12.968,37.955,31.309,-0.991,0.158,-0.217,25.956,12.177,14.634,-0.803,0.23,0.505,-76.691,-19.113,51.292
54120.0,-1.173,0.395,-0.293,-13.414,34.27,38.761,-1.045,0.068,-0.253,24.536,9.832,17.659,-0.707,0.022,0.461,-101.72,-12.031,28.593
54140.0,-1.054,0.456,-0.521,-7.535,48.044,48.105,-0.957,0.165,-0.316,25.764,7.939,20.478,-0.589,-0.184,0.352,-76.408,-8.073,4.992
54160.0,-0.999,0.46,-0.525,-20.056,75.358,55.734,-1.005,0.149,-0.301,23.622,3.976,24.695,-0.337,-0.364,0.33,-45.131,9.944,-23.382
54180.0,-1.13,0.551,-0.216,-48.783,70.541,58.131,-1.081,0.037,-0.275,26.593,0.402,24.376,-0.141,-0.525,0.369,-16.66,51.87,-46.97
54200.0,-1.212,0.506,-0.012,-65.81,21.523,57.69,-1.048,-0.033,-0.305,36.407,0.963,20.468,-0.431,-0.502,0.388,13.32,98.869,-82.458
54220.0,-1.218,0.56,-0.367,-51.919,3.268,60.919,-1.051,0.211,-0.306,35.651,-4.233,14.168,-0.86,-0.14,0.426,0.573,102.435,-137.311
54240.0,-1.092,0.329,-0.603,-32.502,27.928,76.106,-1.093,0.173,-0.263,20.588,-4.317,10.156,-1.102,0.035,0.374,-25.487,100.127,-203.274
54260.0,-0.925,-0.369,-0.33,-39.787,35.889,67.111,-1.054,0.067,-0.386,15.821,-7.869,2.119,-1.435,0.024,0.113,-21.271,109.336,-262.237
54280.0,-0.696,-0.632,-0.149,-33.32,-3.5,18.76,-1.044,0.155,-0.39,20.267,-16.063,-3.77,-1.768,-0.057,-0.158,24.366,110.87,-301.064
54300.0,-0.636,-0.181,-0.426,9.603,-9.35,4.135,-0.881,0.392,-0.258,25.635,-23.968,-0.476,-1.798,-0.091,-0.234,88.729,83.698,-310.247
54320.0,-0.502,0.016,-0.729,23.686,0.084,5.108,-0.647,0.573,-0.264,28.731,-33.755,16.219,-1.697,-0.069,-0.161,134.343,79.546,-293.114
54340.0,-0.431,0.07,-0.743,6.76,25.019,-2.178,-0.675,0.479,-0.304,32.664,-34.382,42.924,-1.617,0.046,-0.175,152.291,67.538,-269.038
54360.0,-0.505,0.172,-0.569,-2.292,38.602,-9.34,-0.754,0.402,-0.329,43.203,-37.105,51.194,-1.512,0.052,-0.173,160.195,64.975,-236.204
54380.0,-0.643,0.318,-0.413,-0.723,34.719,-12.685,-0.813,0.535,-0.293,56.791,-39.206,48.847,-1.477,0.088,-0.113,163.283,59.07,-187.28
54400.0,-0.678,0.298,-0.443,-1.233,29.383,-12.226,-0.96,0.418,-0.187,26.226,-31.611,43.193,-1.355,0.161,-0.06,141.502,56.009,-145.761
54420.0,-0.682,0.236,-0.445,-0.5,25.31,-12.938,-1.498,-0.462,-0.25,14.335,-58.566,-0.659,-1.259,0.013,-0.064,107.152,62.625,-114.568
54440.0,-0.678,0.167,-0.443,-0.07,19.654,-15.567,-1.334,0.219,-0.192,32.822,-62.89,-24.572,-1.277,-0.032,-0.078,81.214,61.02,-97.436
54460.0,-0.654,0.105,-0.437,1.665,12.357,-19.118,-0.978,0.642,-0.186,-8.522,-58.994,-18.434,-1.267,0.12,-0.091,32.587,41.063,-98.985
54480.0,-0.586,0.111,-0.456,6.263,7.154,-23.635,-0.938,0.217,-0.221,-32.857,-75.712,-15.605,-1.151,0.151,-0.133,-19.041,38.481,-104.363
54500.0,-0.535,0.187,-0.459,7.534,8.396,-28.198,-0.963,0.167,-0.126,-36.498,-92.867,-11.134,-1.038,0.053,-0.134,-41.239,37.533,-108.364
54520.0,-0.585,0.335,-0.318,-3.471,18.034,-29.288,-1.008,0.132,-0.069,-49.961,-97.959,1.133,-0.969,-0.096,-0.042,-33.803,41.945,-106.45
54540.0,-0.711,0.351,-0.287,-4.894,3.32,-28.645,-1.064,-0.063,-0.068,-37.263,-91.175,9.269,-0.97,-0.245,-0.121,-27.42,50.406,-109.754
54560.0,-0.727,0.381,-0.47,-5.429,-4.059,-25.102,-1.112,-0.089,-0.02,-10.069,-104.905,20.788,-0.907,-0.423,-0.068,-8.502,53.107,-119.623
54580.0,-0.73,0.365,-0.483,-17.334,1.344,-18.399,-1.006,0.032,0.001,17.991,-119.751,36.953,-0.934,-0.293,0.04,-5.638,62.294,-124.694
54600.0,-0.783,0.293,-0.367,-22.077,-5.297,-15.878,-0.849,0.18,-0.013,10.371,-109.747,34.152,-1.034,-0.215,-0.035,-7.862,62.739,-130.78
54620.0,-0.803,0.249,-0.399,-20.587,-22.615,-14.133,-0.89,0.136,0.009,3.274,-97.909,27.285,-1.03,-0.245,-0.141,-2.816,59.225,-132.593
54640.0,-0.734,0.168,-0.504,-25.087,-24.763,-12.881,-1.011,-0.083,0.043,16.022,-94.292,21.696,-0.977,-0.247,-0.1,-0.54,57.746,-127.762
54660.0,-0.716,0.084,-0.455,-26.38,-21.71,-14.414,-1.0,-0.08,0.055,63.001,-70.929,4.493,-0.937,-0.278,-0.032,-12.111,52.453,-116.212
54680.0,-0.765,0.078,-0.345,-21.853,-22.446,-16.268,-0.851,0.387,0.214,64.169,-61.816,4.724,-0.867,-0.445,-0.085,0.58,57.266,-102.742
