Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
59660.0,-0.795,-0.008,-0.85,9.84,-27.06,-0.864,-1.035,-0.148,0.002,3.604,-7.841,8.779,-0.982,-0.057,-0.008,6.481,-6.764,-3.122,0.695,0.352,0.665,7.83,29.631,-33.951,0.807,-0.393,0.85,-3.392,-3.232,7.539
59680.0,-0.791,0.015,-0.839,8.161,-31.322,-2.903,-1.022,-0.13,-0.008,5.129,-11.13,7.927,-0.984,-0.037,-0.026,6.978,4.027,-5.482,0.658,0.388,0.655,16.235,31.16,-39.632,0.742,-0.372,0.818,-1.185,-2.243,13.904
59700.0,-0.798,0.018,-0.825,6.393,-37.514,-3.597,-0.999,-0.1,0.002,-2.768,-10.82,6.166,-1.01,0.01,-0.025,-0.584,-0.537,-9.154,0.593,0.349,0.647,18.956,29.519,-46.183,0.719,-0.348,0.785,-2.19,-1.553,20.995
59720.0,-0.782,0.019,-0.804,4.383,-40.635,-4.852,-0.985,-0.08,0.016,-13.72,-7.377,1.97,-1.004,-0.03,-0.027,-2.171,0.155,-10.438,0.569,0.304,0.651,18.698,27.917,-52.725,0.72,-0.304,0.768,-7.661,0.688,27.879
59740.0,-0.781,0.031,-0.766,2.988,-45.196,-4.576,-0.969,-0.077,0.009,-22.996,-2.665,-3.817,-1.014,-0.022,-0.036,-1.937,-1.843,-11.92,0.541,0.26,0.618,21.781,26.257,-60.836,0.711,-0.279,0.749,-13.237,4.721,35.591
59760.0,-0.774,0.045,-0.73,2.324,-49.676,-3.745,-0.982,-0.084,0.036,-30.392,4.18,-6.811,-1.0,-0.057,-0.034,-1.265,-3.219,-12.311,0.543,0.275,0.592,38.97,30.994,-65.908,0.666,-0.295,0.707,-13.117,15.681,46.373
59780.0,-0.782,0.013,-0.714,0.591,-54.651,-3.19,-0.999,-0.098,0.044,-25.522,0.52,-7.089,-0.987,-0.072,-0.041,4.179,0.883,-12.202,0.536,0.331,0.622,54.737,34.006,-66.843,0.601,-0.343,0.665,-2.476,24.495,58.114
59800.0,-0.783,-0.001,-0.709,-2.593,-57.552,-3.565,-0.999,-0.136,0.022,-11.68,1.084,-3.024,-1.009,-0.045,-0.056,3.015,0.815,-7.905,0.486,0.443,0.658,59.01,37.1,-69.79,0.559,-0.387,0.685,6.62,31.084,65.926
59820.0,-0.767,0.019,-0.659,-4.842,-60.646,-1.892,-0.971,-0.165,-0.003,-3.024,-0.562,-2.391,-1.028,-0.045,-0.052,-4.548,-6.871,-7.245,0.425,0.489,0.637,48.139,40.859,-73.66,0.556,-0.408,0.734,4.23,36.052,68.636
59840.0,-0.761,0.017,-0.637,-6.254,-60.143,-2.235,-1.002,-0.14,0.008,-0.718,-5.594,-0.007,-1.011,-0.051,-0.033,-4.557,-9.375,-6.069,0.386,0.5,0.554,40.185,38.067,-79.014,0.55,-0.393,0.756,-0.438,44.479,72.375
59860.0,-0.768,0.012,-0.596,-6.843,-61.044,-1.996,-1.033,-0.126,0.001,1.533,-9.085,1.356,-1.015,-0.078,-0.04,-0.179,-12.856,-3.915,0.361,0.496,0.507,39.428,37.536,-83.062,0.471,-0.352,0.731,-0.7,58.8,79.45
59880.0,-0.77,-0.004,-0.569,-6.98,-63.418,-2.485,-1.059,-0.108,0.011,5.195,-9.691,1.939,-0.962,-0.109,-0.036,5.427,-8.92,-3.449,0.348,0.457,0.545,49.425,41.333,-84.681,0.368,-0.377,0.673,4.834,69.228,86.519
59900.0,-0.762,-0.022,-0.551,-6.809,-64.986,-3.146,-1.04,-0.142,-0.0,3.224,-13.895,2.371,-1.012,-0.078,-0.037,22.06,2.502,-0.23,0.334,0.491,0.554,54.858,49.853,-86.553,0.34,-0.362,0.637,10.857,71.358,97.1
59920.0,-0.741,-0.009,-0.553,-7.035,-65.97,-2.118,-1.046,-0.115,-0.001,4.287,-14.32,1.125,-0.989,-0.07,-0.016,15.903,0.296,4.371,0.292,0.52,0.514,50.258,57.148,-89.047,0.325,-0.34,0.566,19.553,76.13,108.322
59940.0,-0.711,0.014,-0.552,-8.462,-63.567,-0.86,-1.031,-0.141,0.006,7.074,-15.782,2.384,-0.988,-0.183,-0.017,23.35,6.859,8.311,0.216,0.472,0.455,49.515,63.979,-92.081,0.344,-0.299,0.541,14.834,73.201,112.715
59960.0,-0.703,0.016,-0.505,-8.691,-60.5,-0.578,-1.015,-0.131,0.031,8.259,-16.79,4.469,-0.988,-0.13,-0.011,12.07,1.869,7.553,0.167,0.544,0.424,54.246,63.708,-92.393,0.312,-0.397,0.609,1.781,72.173,111.735
59980.0,-0.718,-0.007,-0.419,-6.488,-60.616,-0.582,-1.016,-0.123,0.022,7.978,-20.886,2.841,-0.986,-0.06,-0.019,13.438,-1.878,7.179,0.088,0.597,0.429,53.469,58.975,-94.026,0.234,-0.511,0.628,-2.8,77.84,108.85
60000.0,-0.729,-0.035,-0.386,-4.107,-64.991,-0.218,-1.021,-0.11,0.042,6.965,-16.581,2.373,-0.972,-0.069,-0.025,18.341,0.351,8.68,0.047,0.599,0.473,42.13,58.875,-101.628,0.15,-0.504,0.596,-0.711,82.262,106.367
60020.0,-0.711,-0.032,-0.393,-3.236,-67.06,-0.36,-0.996,-0.11,0.05,6.234,-16.054,3.425,-0.978,-0.055,-0.023,19.086,2.73,10.642,0.036,0.575,0.477,22.374,64.214,-110.642,0.218,-0.473,0.598,8.12,98.0,106.96
60040.0,-0.737,-0.034,-0.402,-1.904,-66.917,-0.723,-1.004,-0.102,0.062,6.665,-18.985,2.313,-1.03,-0.032,-0.031,18.876,0.305,10.24,0.017,0.516,0.385,17.723,72.87,-115.589,0.105,-0.462,0.53,2.522,90.411,110.482
60060.0,-0.776,-0.023,-0.4,0.723,-64.276,-0.804,-0.99,-0.101,0.065,4.827,-16.721,0.845,-1.025,-0.044,-0.045,20.22,-2.719,10.77,-0.084,0.497,0.345,30.847,76.535,-117.899,0.066,-0.493,0.496,-8.282,98.425,112.105
60080.0,-0.837,-0.023,-0.374,2.308,-62.783,-0.326,-1.013,-0.121,0.06,7.097,-16.399,0.522,-0.996,-0.042,-0.046,21.465,-0.922,11.604,-0.191,0.556,0.339,53.146,79.548,-121.323,0.013,-0.483,0.426,-17.926,115.852,113.368
60100.0,-0.892,-0.034,-0.363,2.187,-62.619,0.215,-0.996,-0.117,0.074,5.74,-19.139,2.066,-1.011,-0.02,-0.052,23.068,-0.861,12.775,-0.274,0.583,0.32,68.438,81.978,-130.252,0.015,-0.436,0.409,-22.976,121.347,120.582
60120.0,-0.92,-0.036,-0.376,2.297,-61.344,0.626,-1.019,-0.101,0.077,5.74,-17.612,3.031,-1.049,-0.01,-0.047,21.721,-3.258,10.459,-0.305,0.582,0.274,84.037,86.921,-142.313,-0.073,-0.413,0.325,-34.358,137.605,122.761
60140.0,-0.929,-0.003,-0.37,1.588,-58.215,0.511,-1.116,-0.126,0.071,5.128,-15.101,3.315,-1.06,-0.009,-0.043,16.786,-9.834,9.73,-0.326,0.583,0.214,95.565,94.685,-156.014,-0.121,-0.411,0.221,-25.289,170.008,133.01
60160.0,-0.941,0.019,-0.358,0.958,-55.25,0.978,-1.05,-0.125,0.075,6.291,-17.439,6.814,-1.028,-0.025,-0.049,15.433,-14.047,9.78,-0.379,0.583,0.181,98.718,100.48,-170.093,-0.192,-0.417,0.212,-26.275,188.368,144.763
60180.0,-0.934,0.034,-0.341,-0.979,-51.742,0.772,-1.087,-0.103,0.07,4.918,-23.555,5.138,-1.012,0.008,-0.039,14.121,-16.005,7.886,-0.447,0.608,0.185,96.256,108.598,-183.777,-0.279,-0.55,0.227,-46.51,205.104,159.442
60200.0,-0.917,0.017,-0.308,-2.026,-49.093,0.978,-1.007,-0.144,0.08,6.406,-18.468,4.412,-1.023,-0.003,-0.032,10.307,-19.299,8.018,-0.531,0.67,0.228,87.109,120.622,-195.999,-0.471,-0.568,0.214,-51.461,220.318,162.723
60220.0,-0.907,-0.007,-0.269,-1.179,-47.956,0.913,-1.059,-0.097,0.103,10.216,-32.098,6.629,-1.046,-0.012,-0.033,8.641,-25.923,6.688,-0.619,0.696,0.263,83.849,136.271,-209.102,-0.608,-0.521,0.193,-38.699,240.849,163.322
60240.0,-0.882,-0.018,-0.242,0.057,-50.175,1.04,-0.993,-0.115,0.11,10.007,-31.191,7.428,-1.019,0.023,-0.021,8.807,-27.93,6.719,-0.703,0.752,0.256,80.124,155.399,-215.356,-0.642,-0.545,0.147,-18.872,274.306,163.876
60260.0,-0.864,-0.003,-0.229,2.68,-51.571,1.566,-1.046,-0.094,0.123,10.795,-31.574,8.134,-1.005,0.001,-0.005,7.239,-29.622,5.177,-0.783,0.778,0.212,74.988,165.55,-215.689,-0.764,-0.489,0.103,-23.971,276.378,167.537
60280.0,-0.848,0.006,-0.218,4.64,-51.696,3.486,-1.001,-0.108,0.115,8.616,-30.342,7.456,-0.997,-0.048,0.021,9.895,-29.554,1.847,-0.87,0.695,0.213,85.012,163.551,-214.218,-0.833,-0.488,0.056,-11.935,297.57,170.765
60300.0,-0.818,0.021,-0.226,5.218,-49.381,5.368,-0.992,-0.118,0.125,10.819,-30.47,10.014,-0.997,-0.021,0.019,16.011,-29.686,1.566,-0.969,0.666,0.205,79.146,157.923,-209.62,-0.954,-0.483,-0.041,-16.551,306.468,162.576
60320.0,-0.789,0.039,-0.214,5.457,-47.005,5.943,-0.979,-0.101,0.135,6.263,-41.659,9.937,-1.038,-0.014,0.02,12.415,-34.602,0.797,-1.025,0.639,0.162,74.803,158.811,-206.524,-1.096,-0.35,0.002,-40.781,290.563,152.488
60340.0,-0.769,0.037,-0.151,2.602,-44.453,4.692,-0.931,-0.102,0.133,2.207,-44.66,9.021,-1.02,-0.006,0.072,10.527,-29.971,1.326,-1.148,0.564,0.115,77.839,155.831,-201.555,-1.167,-0.295,0.1,-39.451,304.244,154.404
60360.0,-0.744,-0.007,-0.13,3.01,-42.7,3.5,-0.94,-0.12,0.14,2.648,-43.021,10.319,-0.998,0.078,0.098,4.244,-20.95,3.554,-1.189,0.575,0.181,94.399,125.928,-191.262,-1.254,-0.26,0.116,-39.143,315.972,164.475
60380.0,-0.767,-0.049,-0.065,4.13,-40.74,1.61,-1.013,-0.11,0.185,6.826,-48.176,17.203,-1.091,0.057,0.082,-11.798,-41.931,-3.072,-1.17,0.539,0.16,104.02,117.67,-181.37,-1.448,-0.11,0.084,-64.628,313.597,150.941
60400.0,-0.787,-0.069,-0.053,5.452,-41.842,-0.385,-1.007,-0.1,0.213,10.39,-53.659,23.209,-0.928,0.044,0.11,-6.579,-38.563,-7.715,-1.273,0.44,0.126,141.68,96.18,-166.25,-1.567,-0.09,-0.158,-91.353,267.574,121.959
60420.0,-0.829,-0.028,-0.071,6.395,-40.285,-0.438,-0.908,-0.124,0.211,9.19,-43.433,20.396,-0.921,0.057,0.118,-6.985,-20.754,-8.07,-1.309,0.53,0.069,177.993,70.024,-157.002,-1.545,-0.087,-0.189,-129.839,225.486,104.221
60440.0,-0.835,-0.014,-0.101,6.507,-36.013,0.013,-0.983,-0.071,0.262,7.909,-45.018,23.542,-1.003,0.043,0.109,-12.198,-18.527,-9.655,-1.355,0.648,-0.025,171.216,50.838,-146.952,-1.6,-0.131,-0.186,-181.012,186.085,77.322
60460.0,-0.889,0.02,-0.105,4.88,-31.591,0.676,-0.943,-0.089,0.289,9.596,-37.023,21.338,-1.006,-0.01,0.103,-12.378,-18.955,-14.124,-1.328,0.626,-0.01,178.879,29.347,-130.291,-1.573,-0.179,-0.156,-213.108,163.793,54.241
60480.0,-0.913,0.026,-0.106,4.37,-27.224,1.257,-0.962,-0.073,0.307,17.485,-31.301,21.846,-1.014,-0.051,0.089,-7.404,-19.17,-18.262,-1.266,0.828,0.031,134.583,29.885,-115.165,-1.7,-0.182,-0.218,-248.92,102.567,26.55
60500.0,-0.94,0.025,-0.107,2.344,-23.506,1.136,-0.908,-0.037,0.319,13.81,-30.197,21.325,-0.972,-0.041,0.115,-9.971,-18.486,-17.067,-1.229,0.779,0.08,99.058,18.61,-98.668,-1.66,-0.213,-0.216,-272.692,56.437,-5.254
60520.0,-0.955,0.034,-0.103,1.002,-19.05,2.301,-0.947,-0.041,0.324,10.226,-23.693,22.867,-0.95,0.028,0.132,-18.157,-14.154,-14.807,-1.161,0.772,0.086,63.122,16.016,-83.06,-1.648,-0.131,-0.133,-322.132,8.79,-59.819
60540.0,-0.975,0.039,-0.087,1.666,-16.819,2.296,-0.963,-0.005,0.323,6.679,-16.385,21.523,-1.006,0.036,0.138,-17.777,-15.65,-16.552,-1.141,0.607,0.044,37.17,5.04,-62.58,-1.323,-0.529,-0.273,-327.41,-23.915,-79.515
60560.0,-0.997,0.038,-0.064,2.147,-14.774,1.515,-1.018,-0.055,0.301,6.02,-15.54,20.02,-1.013,-0.059,0.169,-7.197,-13.122,-9.476,-1.067,0.545,0.034,35.07,5.53,-46.34,-1.045,-0.877,-0.287,-239.059,-9.273,-50.799
60580.0,-1.0,0.029,-0.056,3.06,-13.804,0.556,-0.992,-0.043,0.308,8.641,-20.487,20.999,-0.988,-0.075,0.182,-4.348,-5.337,-5.418,-1.087,0.519,-0.0,35.913,-3.124,-27.334,-1.062,-0.88,-0.272,-126.416,-4.914,-25.861
60600.0,-1.001,0.023,-0.07,2.913,-11.872,0.265,-0.977,0.009,0.343,8.803,-22.812,20.872,-0.978,-0.083,0.163,-0.283,-1.525,-2.428,-1.051,0.468,-0.04,44.814,-11.109,-13.4,-0.993,-0.833,-0.216,-56.075,-2.008,1.63
60620.0,-1.021,0.013,-0.075,1.392,-9.824,-0.457,-0.95,-0.002,0.377,17.021,-21.225,13.131,-0.985,-0.057,0.148,3.258,0.557,0.717,-0.984,0.466,-0.06,53.785,-19.499,2.323,-0.974,-0.674,-0.217,9.16,0.489,22.602
60640.0,-1.035,0.021,-0.075,1.483,-6.395,-1.099,-0.9,0.105,0.393,9.04,-8.293,6.359,-1.002,-0.027,0.136,2.292,0.467,0.873,-0.919,0.481,-0.051,57.105,-27.45,15.441,-0.973,-0.495,-0.228,38.545,1.397,29.17
60660.0,-1.038,0.025,-0.062,3.09,-4.376,-0.947,-0.928,0.087,0.38,-1.958,0.416,1.233,-1.0,-0.023,0.126,1.007,0.263,2.139,-0.872,0.5,-0.051,56.723,-30.444,26.087,-0.984,-0.424,-0.227,47.78,-1.029,28.654
60680.0,-1.022,0.019,-0.058,3.958,-3.4,-0.672,-0.963,0.053,0.357,-8.65,4.591,-3.186,-1.003,-0.025,0.119,0.299,-0.532,2.783,-0.858,0.522,-0.05,50.129,-27.653,32.193,-0.964,-0.348,-0.206,48.078,-3.626,22.537
60700.0,-0.992,0.009,-0.047,4.783,-3.405,-0.63,-0.978,0.01,0.328,-11.044,6.15,-4.611,-0.997,-0.03,0.124,1.84,-1.042,1.85,-0.892,0.54,-0.034,29.26,-24.105,34.452,-0.942,-0.247,-0.156,35.283,-3.66,9.511
60720.0,-0.972,0.005,-0.028,4.683,-3.881,-0.755,-0.986,-0.021,0.321,-6.669,3.238,-2.802,-0.977,0.012,0.131,-2.669,-0.056,3.978,-0.937,0.578,0.029,13.164,-22.209,37.456,-0.942,-0.257,-0.144,14.063,-4.28,-5.789
60740.0,-0.973,0.001,-0.026,4.235,-5.259,-1.079,-0.998,-0.017,0.318,0.656,-1.79,-2.396,-0.98,-0.058,0.136,2.259,1.123,4.164,-0.989,0.592,0.06,-2.241,-22.504,44.559,-0.968,-0.3,-0.134,14.924,-8.501,-17.203
60760.0,-0.982,0.004,-0.039,3.9,-6.814,-1.656,-0.943,-0.014,0.322,-3.748,4.434,-2.059,-1.002,-0.02,0.127,5.607,2.965,4.486,-1.012,0.606,0.087,-9.997,-23.987,57.321,-1.008,-0.373,-0.116,19.859,-13.472,-25.238
60780.0,-0.995,0.011,-0.062,3.358,-7.261,-2.449,-1.006,-0.022,0.311,-1.978,0.316,1.103,-1.001,-0.019,0.122,8.251,3.957,4.876,-1.046,0.68,0.15,-15.483,-26.464,72.634,-1.093,-0.399,-0.062,40.44,-18.566,-31.552
60800.0,-0.999,0.026,-0.089,2.207,-6.526,-3.293,-0.974,-0.002,0.323,-2.384,1.2,1.739,-0.999,-0.031,0.131,8.941,5.209,5.666,-1.13,0.811,0.221,-28.887,-33.429,92.594,-1.193,-0.421,-0.05,62.071,-29.702,-33.8
60820.0,-1.008,0.045,-0.096,1.199,-2.971,-3.489,-0.954,0.003,0.33,-4.669,1.449,0.833,-1.015,-0.021,0.131,5.299,1.976,5.695,-1.208,0.921,0.243,-49.683,-45.347,121.301,-1.286,-0.451,-0.031,78.304,-42.309,-40.104
60840.0,-1.017,0.048,-0.093,0.017,0.549,-3.352,-0.985,0.011,0.326,-7.199,1.747,-0.256,-0.995,-0.029,0.124,4.248,0.945,5.933,-1.275,1.014,0.227,-66.567,-55.945,149.832,-1.365,-0.506,0.032,98.452,-55.316,-45.956
60860.0,-1.01,0.047,-0.088,-1.856,2.954,-2.668,-0.974,0.008,0.324,-7.066,2.56,-1.986,-0.986,-0.024,0.121,5.518,3.8,7.331,-1.365,1.07,0.178,-91.153,-71.238,173.273,-1.479,-0.5,0.05,118.955,-74.192,-56.418
60880.0,-0.989,0.046,-0.088,-3.392,5.496,-1.793,-0.97,0.015,0.333,-7.796,4.36,-4.102,-0.985,-0.001,0.127,5.157,8.32,8.462,-1.389,1.049,0.155,-111.549,-92.059,195.28,-1.579,-0.472,0.038,115.212,-103.139,-75.72
60900.0,-0.965,0.038,-0.091,-3.934,9.349,-1.099,-0.972,0.017,0.332,-9.565,6.225,-7.096,-0.996,0.001,0.118,5.53,6.02,6.825,-1.376,1.004,0.132,-119.518,-107.605,213.225,-1.606,-0.533,0.035,97.487,-124.758,-98.45
60920.0,-0.944,0.023,-0.083,-3.816,14.576,-0.365,-0.973,0.008,0.326,-10.586,8.364,-8.633,-1.006,-0.005,0.104,4.281,3.082,4.0,-1.365,1.003,0.1,-124.443,-120.124,228.099,-1.635,-0.651,0.024,91.69,-147.252,-119.517
60940.0,-0.93,0.019,-0.065,-3.391,18.84,0.26,-0.975,-0.006,0.317,-10.206,9.951,-9.563,-1.005,0.005,0.103,0.965,3.961,3.256,-1.338,1.026,0.06,-131.808,-128.365,239.869,-1.671,-0.71,-0.033,94.884,-181.989,-137.689
60960.0,-0.926,0.02,-0.06,-3.229,22.16,0.498,-0.98,-0.027,0.307,-9.267,10.487,-10.036,-1.01,0.022,0.1,-0.609,3.64,2.548,-1.288,1.013,0.02,-143.927,-133.0,246.1,-1.663,-0.748,-0.096,107.128,-213.828,-154.943
60980.0,-0.925,0.021,-0.06,-2.992,25.999,0.598,-0.983,-0.039,0.3,-8.721,10.339,-9.391,-1.022,0.021,0.104,-7.868,0.893,0.689,-1.27,0.935,-0.0,-150.278,-140.622,248.925,-1.612,-0.741,-0.114,119.561,-234.364,-172.217
61000.0,-0.925,0.02,-0.06,-2.681,29.74,-0.107,-0.991,-0.046,0.281,-6.498,8.744,-7.446,-1.025,0.028,0.107,-9.342,-1.229,-1.941,-1.13,0.827,0.024,-147.765,-145.11,250.161,-1.548,-0.736,-0.115,128.974,-251.525,-185.551
61020.0,-0.928,0.004,-0.059,-2.419,33.508,-2.472,-1.014,-0.073,0.269,2.706,7.409,-5.479,-1.004,0.018,0.11,-8.519,-0.477,-3.622,-1.037,0.804,0.066,-140.196,-145.181,249.814,-1.455,-0.775,-0.121,113.306,-263.784,-192.188
61040.0,-0.912,0.0,-0.094,-0.323,39.429,-2.518,-1.001,-0.052,0.274,10.203,6.926,-3.987,-1.012,-0.012,0.106,-5.815,-1.721,-5.177,-0.957,0.756,0.1,-137.846,-145.352,248.619,-1.44,-0.684,-0.171,134.202,-263.596,-194.882
61060.0,-0.894,0.005,-0.124,0.585,49.016,-0.113,-0.988,-0.037,0.283,14.101,4.444,-2.923,-1.022,0.006,0.112,-5.662,-2.748,-6.675,-0.821,0.641,0.076,-133.08,-140.059,246.225,-1.257,-0.64,-0.092,148.527,-252.129,-191.506
61080.0,-0.847,0.043,-0.149,-1.265,58.551,1.657,-0.963,-0.02,0.313,9.598,5.711,-2.526,-1.014,0.027,0.12,-6.641,-2.308,-7.929,-0.7,0.533,0.08,-120.679,-135.89,246.921,-1.226,-0.41,0.022,144.787,-255.661,-196.438
61100.0,-0.784,0.112,-0.171,1.77,65.161,1.233,-0.894,-0.022,0.292,5.95,13.44,-5.18,-0.947,-0.014,0.114,0.27,2.267,-10.158,-0.583,0.447,0.139,-109.786,-134.35,243.547,-1.036,-0.5,0.02,125.532,-217.445,-202.794
61120.0,-0.728,-0.008,-0.182,2.16,75.56,0.65,-0.951,-0.043,0.295,16.03,16.52,-9.17,-0.998,-0.003,0.132,-3.457,-0.021,-18.673,-0.487,0.416,0.186,-103.268,-122.255,234.189,-0.892,-0.429,0.059,115.637,-200.928,-207.96
61140.0,-0.711,-0.031,-0.145,3.841,81.225,0.458,-0.956,-0.023,0.291,-1.405,7.122,-21.841,-1.039,0.05,0.107,-11.477,-5.767,-25.596,-0.376,0.412,0.189,-101.639,-114.27,224.665,-0.752,-0.371,0.153,102.271,-190.103,-210.82
61160.0,-0.689,-0.017,-0.156,1.701,83.504,0.651,-1.108,-0.11,0.261,1.797,17.569,-10.918,-0.986,-0.002,0.142,-24.239,-0.503,-17.542,-0.317,0.337,0.194,-95.556,-109.227,215.966,-0.664,-0.27,0.167,82.046,-184.087,-211.041
61180.0,-0.68,-0.028,-0.192,-1.483,83.601,0.118,-0.916,-0.134,0.222,-8.726,30.36,-16.76,-1.006,0.003,0.124,-30.748,-0.998,-17.62,-0.247,0.269,0.193,-87.712,-107.645,208.08,-0.532,-0.247,0.174,67.238,-180.153,-210.152
61200.0,-0.675,0.006,-0.225,-5.368,83.778,-2.797,-0.981,-0.095,0.262,-18.805,38.512,-16.172,-0.97,-0.062,0.015,-18.357,20.618,-12.377,-0.139,0.365,0.32,-81.516,-99.384,193.492,-0.429,-0.246,0.149,58.011,-178.466,-205.4
61220.0,-0.726,0.056,-0.243,-11.43,84.138,-5.796,-0.991,-0.135,0.21,-21.306,25.139,-23.738,-1.14,0.113,0.012,-1.666,8.889,-19.69,-0.109,0.372,0.34,-80.363,-94.052,176.653,-0.368,-0.295,0.208,86.076,-174.052,-205.543
61240.0,-0.788,0.047,-0.243,-11.689,83.018,-5.619,-1.104,-0.126,0.109,-17.952,22.591,-13.059,-1.138,0.1,0.028,-7.238,-6.12,-15.289,-0.045,0.291,0.272,-83.592,-89.332,163.685,-0.3,-0.315,0.303,70.584,-165.312,-180.488
61260.0,-0.837,0.024,-0.264,-6.551,81.548,-3.567,-1.08,-0.213,0.103,-7.642,14.977,-5.43,-1.034,-0.057,0.124,3.261,13.672,-11.664,0.08,0.25,0.304,-71.192,-81.991,151.116,-0.276,-0.192,0.25,70.667,-176.209,-162.757
61280.0,-0.854,-0.008,-0.297,-2.652,80.241,-2.678,-0.979,-0.112,0.195,-10.397,17.607,4.595,-0.866,0.086,0.17,12.871,36.009,1.203,0.141,0.258,0.387,-63.475,-73.8,139.047,-0.108,-0.165,0.274,72.66,-162.47,-160.23
61300.0,-0.833,0.005,-0.316,-2.241,77.284,-1.127,-0.976,-0.108,0.249,1.101,11.795,1.892,-0.974,-0.021,0.035,-31.161,40.113,1.186,0.195,0.301,0.474,-64.327,-61.238,119.123,-0.054,-0.189,0.301,53.653,-158.016,-154.038
61320.0,-0.805,0.008,-0.363,-5.02,74.48,-1.943,-1.049,-0.179,0.228,4.423,11.639,-5.672,-1.216,-0.054,0.031,-37.739,-13.275,-25.936,0.142,0.279,0.471,-83.722,-62.107,96.778,0.077,-0.181,0.392,41.296,-117.072,-148.008
61340.0,-0.782,0.034,-0.365,-2.472,71.705,-2.092,-1.021,-0.128,0.176,10.132,22.032,-4.977,-1.048,-0.333,-0.03,-43.746,-78.618,-23.215,0.196,0.098,0.485,-71.572,-67.756,80.685,0.121,-0.167,0.378,33.904,-98.007,-135.974
61360.0,-0.76,0.003,-0.381,1.305,67.651,-2.348,-0.977,0.02,0.162,7.526,21.802,-5.766,-1.003,-0.115,0.09,-5.72,-69.633,-34.696,0.274,0.091,0.529,-36.254,-59.733,71.677,0.157,-0.205,0.466,38.123,-80.682,-121.993
61380.0,-0.746,-0.003,-0.414,4.962,62.013,-2.429,-0.982,-0.012,0.132,-4.758,26.432,-13.592,-0.119,-0.057,-0.05,56.026,198.546,114.918,0.388,0.219,0.548,-21.293,-56.157,64.44,0.024,-0.279,0.454,58.733,-87.406,-97.308
61400.0,-0.738,0.001,-0.487,4.056,59.83,-3.883,-1.025,-0.049,0.153,-4.479,14.694,-14.791,-2.745,0.33,0.058,-97.736,-178.702,-97.078,0.414,0.32,0.571,-22.416,-53.048,54.645,0.128,-0.165,0.539,82.875,-89.77,-78.266
61420.0,-0.778,0.045,-0.524,-0.864,57.262,-5.763,-1.024,-0.123,0.136,-1.549,15.675,-13.878,-0.239,-0.296,0.06,68.978,76.749,30.362,0.417,0.337,0.574,-27.907,-45.687,42.248,0.356,-0.08,0.609,71.475,-89.241,-73.156
61440.0,-0.831,0.1,-0.559,-3.455,52.879,-6.133,-1.05,-0.127,0.135,-1.723,19.646,-9.32,-2.38,0.347,0.029,-19.984,-0.595,-11.325,0.484,0.267,0.545,-29.756,-38.924,30.361,0.329,-0.062,0.565,45.863,-78.068,-70.573
61460.0,-0.868,0.114,-0.63,-3.033,51.403,-5.961,-0.991,-0.023,0.165,5.323,20.056,-6.391,-0.521,-0.026,0.049,5.099,18.647,5.774,0.562,0.24,0.625,-23.359,-27.993,24.007,0.48,-0.034,0.623,22.652,-51.861,-60.246
61480.0,-0.868,0.086,-0.653,-0.205,51.738,-4.399,-0.989,0.002,0.149,8.616,25.613,-4.992,-1.012,-0.138,-0.039,-0.446,-8.392,6.92,0.623,0.257,0.734,-21.253,-30.024,21.506,0.637,0.008,0.712,-1.775,-44.263,-44.82
61500.0,-0.863,0.009,-0.653,1.734,50.953,-3.54,-1.062,-0.079,0.121,1.378,27.441,-1.561,-1.134,-0.072,-0.015,-13.068,-10.034,9.451,0.708,0.218,0.815,6.814,-9.372,18.027,0.463,-0.042,0.655,-24.467,-59.827,-37.947
61520.0,-0.851,-0.064,-0.645,2.029,48.347,-4.155,-1.031,-0.106,0.128,1.206,18.075,0.106,-0.991,-0.031,0.031,-10.397,-1.339,9.87,0.747,0.292,0.861,1.914,-10.392,20.167,0.606,-0.214,0.737,-27.387,-60.025,-30.314
61540.0,-0.803,-0.055,-0.634,0.79,44.054,-5.095,-0.971,-0.109,0.117,5.879,16.05,-0.311,-0.985,-0.074,0.042,-12.89,2.652,11.628,0.768,0.293,0.876,0.114,-4.605,22.776,0.579,-0.237,0.788,-14.09,-41.075,-23.825
61560.0,-0.77,0.019,-0.645,0.532,41.472,-4.643,-1.037,-0.14,0.116,9.019,12.543,-0.083,-0.937,-0.038,0.04,-9.795,9.64,7.176,0.743,0.316,0.874,-12.169,-5.943,24.966,0.67,-0.275,0.839,-3.874,-31.977,-19.49
