right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
-41.54788175109951,-73.42919185005107,6.68099439853853,5.22727647726424,4.120749858253049,4.3812216920264575,9.670433010410733,9.97760066053337,-5.687676531074686,-7.4578925245565415,-40.87808144672789,-71.04520179063176,-89.33019969562832,-87.61600994058062,-82.64920529708981,-82.3887334633164,2.4529809392476807,94.40355462719441,1.184626561715561,86.50650060775774,-77.09952214493211,-76.79235449480946,-82.78719867600684,-84.25024701936604
-41.66735631161163,-72.99566931142931,6.663365964593851,5.284558554832358,4.165886856035627,4.475804944987942,9.757384983907684,10.205461188716043,-5.605894879688492,-7.573730605928347,-41.00002768804822,-70.63961518915204,-89.33267137643652,-87.64394587772269,-82.66930541184269,-82.35938732289034,2.451613914357182,94.46879173972985,1.1687184188869821,86.26545247988167,-77.07780728397056,-76.62973107916221,-82.6837021636591,-84.2034616850906
-41.63468832787697,-71.8013741990388,6.706293406366001,5.466849607564114,4.165833301617653,4.591031726708593,9.914907068559472,10.299541902384021,-5.76683982286238,-7.571151363361736,-41.03360216973553,-69.53564581700451,-89.39891384185849,-87.73427161796565,-82.69262043549251,-82.26742201040156,2.448812064972998,94.49205320896169,1.221091107304602,85.93623133953884,-76.94354666855064,-76.55891183472613,-82.71038649141308,-84.13006319808785
-41.631815544688266,-70.64977875820277,6.8287110939612035,5.697750766728774,4.1689038878845395,4.705358495797327,10.028845677685496,10.287493340036548,-6.034849142035057,-7.501442959951248,-41.14740112498322,-68.49794940335248,-89.51558558029491,-87.84817064514966,-82.6868744863337,-82.15041987842089,2.444869241222534,94.48937784606983,1.3556717552922066,85.50778930788488,-76.82693269653271,-76.5682850341817,-82.86178183856781,-84.06972799413293
-41.62501127689674,-70.08692991950412,6.905010719844228,5.879188426935912,4.193728078972384,4.809312714216844,10.028388011499402,10.255366570021636,-6.224349309103729,-7.429304584521105,-41.2042269119018,-68.02473862635637,-89.57921563500497,-87.9378087068522,-82.67420491516074,-82.05862027991627,2.4414574931571735,94.50153246598472,1.5101075270648607,85.04319914516793,-76.8395449826337,-76.6125664241115,-83.06389429173744,-84.04187100863258
-41.49650350195009,-69.87307016917212,6.839919448937138,5.968047948410856,4.249432864428201,4.918698090429103,9.92854616411418,10.296198357886936,-6.235072338680283,-7.365856964247229,-41.01785525248499,-67.85328519317984,-89.52135175053485,-87.98021502400765,-82.68143230159774,-82.01216707559679,2.440825406115465,94.56446463787745,1.623923769413068,84.63817562731151,-77.00231900191172,-76.63466680813897,-83.23739134059201,-84.0005237723862
-41.224522516376794,-69.67055708047931,6.723543067383446,5.9854870324844,4.355568546797741,5.047388635101214,9.796070776714771,10.447421571930391,-6.121443924033144,-7.304963341027275,-40.633661859811696,-67.64982030071174,-89.40913934343486,-87.97926322023235,-82.68559627605143,-81.99377618774795,2.4434856894759207,94.67476429470071,1.7135543856549873,84.30529625557932,-77.2450940461344,-76.59374325091879,-83.36653797016756,-83.8987065919461
-40.85162282387961,-69.61829626642327,6.667351712010742,5.9599571776223,4.5035239227518105,5.184411082255167,9.717616498095339,10.699017657307365,-6.0301902880875105,-7.3068308832506546,-40.183382448142964,-67.56177419679481,-89.33175962426328,-87.94347793037147,-82.66440791225254,-81.98352075274916,2.4475618095220852,94.80153130685585,1.8361678810792341,84.02530275819214,-77.45031533690901,-76.46891417769696,-83.48050562499652,-83.77574506094763
-40.44171996483976,-69.82915983477707,6.6389701401743935,5.891055177324461,4.642627687971952,5.30558533080179,9.757956557467935,11.02360463525335,-6.05484863634868,-7.4412088341946685,-39.72837790019602,-67.70494516445353,-89.28665793535616,-87.8757853296764,-82.64768779518177,-81.9847301523519,2.4509186084605403,94.92391495500527,1.9914323801171747,83.84685438836607,-77.5323589256858,-76.26671084790036,-83.5872075620345,-83.70791968209504
-40.091892390997344,-69.92920059961665,6.587182976230395,5.781455519956211,4.744828346057119,5.395889257377405,9.903411781412728,11.356102910218851,-6.1695431858377106,-7.628422816103182,-39.34240469518298,-67.72292453620776,-89.25051230418555,-87.79372393659104,-82.66332932795513,-82.01226841663483,2.4527992270753316,95.04175714586381,2.1352477432956505,83.82043495261956,-77.50474589259953,-76.05205476379342,-83.67428907843725,-83.68047757989657
-39.89329651117288,-69.54994758562906,6.574657006205712,5.666335764323918,4.840018588257493,5.449940714918625,10.056321911815218,11.597923262137442,-6.272662055478776,-7.675432005184803,-39.15207553499644,-67.29048324090967,-89.25877902382346,-87.74053565528052,-82.68412201761772,-82.0741998909566,2.4534797250337874,95.15774007772683,2.2701460589432827,83.87612545678712,-77.46781869406003,-75.92621734373783,-83.74048074953879,-83.60164934892259
-39.76351264877948,-68.80240196733287,6.6610120316809684,5.562644644803697,4.963019624201081,5.469538178180841,10.141731960541904,11.722695594395304,-6.299334267221866,-7.537886259416723,-39.10573573886762,-66.53973911656395,-89.34222309008804,-87.73733714923098,-82.68121105840704,-82.1746925044273,2.4534944362652595,95.2778301544597,2.4326530604547827,83.89205495687855,-77.5024987220662,-75.92153508821286,-83.80183298928807,-83.45942134762954
-39.45456804531574,-67.90062683443162,6.777106678057976,5.439712134155712,5.113126427994757,5.485164190891027,10.194605347489897,11.84059847774185,-6.282336166426802,-7.41526414897541,-38.909775277422085,-65.6464017597394,-89.45520723210625,-87.74577492530769,-82.67810055404826,-82.30606279115199,2.453272308048952,95.42482645389458,2.6158168535464483,83.86446787460653,-77.5966216345531,-75.95062850430118,-83.87895780097992,-83.36589265327656
-39.00223103735283,-66.88662635051574,6.840014481281372,5.303655129894821,5.272282201592674,5.549788150633134,10.264511826028581,12.052953064669936,-6.253616932790209,-7.483082957522413,-38.540746965327514,-64.61127697806346,-89.53851592797461,-87.7246506275476,-82.69850144669326,-82.4209954976528,2.4530489526505335,95.60438312013753,2.7684777556144127,83.88201165515522,-77.70627182225734,-75.91783058361601,-83.95988875504756,-83.40091354113842
-38.8467444388188,-66.02940449868314,6.895934883767353,5.2286907229186,5.415456882614222,5.670933582081403,10.300179663401565,12.280008281445731,-6.159874394045147,-7.62657402612507,-38.45683459866467,-63.71677379821311,-89.61009015984581,-87.68736929952986,-82.71415527607846,-82.45867857661126,2.4529066803157775,95.76321163054422,2.858162910805703,83.9525513732018,-77.82943249529109,-75.84960387724695,-83.98930688933625,-83.47617790337203
-39.13959421293501,-65.81258700990446,7.00939014518778,5.233272337165488,5.505721655947298,5.77924565987783,10.221657027861028,12.379601993044872,-5.963125030785875,-7.616996790204411,-38.847766097771625,-63.47111708278834,-89.7081718848366,-87.65853007288376,-82.69878173964882,-82.42525773571825,2.4528444175686275,95.83810286744767,2.9060258736638787,83.98802093564012,-77.98284636773508,-75.82490140255122,-83.94597139852097,-83.44189819275566
-39.441644707175755,-66.23302125230344,7.103655825787314,5.236841589574482,5.5130118080539035,5.802101332028229,10.045764001330241,12.365884819736209,-5.753775040058713,-7.445160376416936,-39.2266250824743,-63.86209786741492,-89.78498037529853,-87.62907661511137,-82.68132454951117,-82.39223502553683,2.4528325093634464,95.82793582941667,2.974300111259595,83.92969355567755,-78.14857235623484,-75.82845153782885,-83.90234739629354,-83.2736119142458
-39.40014886142268,-66.71181075361281,7.087894665490893,5.190707577247508,5.445769227937262,5.734520245817322,9.872127207961768,12.342541907454546,-5.687464794835648,-7.251734702937796,-39.18013051728835,-64.30585430335509,-89.77998165586564,-87.5940435497422,-82.6920869903747,-82.40333597249463,2.4528423020287278,95.77145569016352,3.1376972143281137,83.76301191274462,-78.26572901035023,-75.79531431085742,-83.95319380518588,-83.04704901379522
-39.152506221202486,-66.91407867661141,7.041618987650736,5.128593342365576,5.359888726301023,5.621674341834904,9.780625300568516,12.342903965861154,-5.827290918498875,-7.105490112519334,-38.90138759961238,-64.48814879420227,-89.74888137840982,-87.57407011759081,-82.70726239075907,-82.44547677522519,2.452856210811575,95.70075058891166,3.443182675602287,83.48622144132452,-78.28652581649159,-75.72424715119895,-84.11381673499046,-82.82973726371829
-38.92884730885112,-67.10423177425285,7.073629593117829,5.077636169560691,5.318586873102362,5.5169089202556165,9.777185258960117,12.375087095534695,-6.070821360950845,-7.037190499516839,-38.70177167526725,-64.68284066995858,-89.77292436641604,-87.57860889570567,-82.69929477329823,-82.50097272614498,2.452867336022763,95.65148111825215,3.8610217100176953,83.18091261493214,-78.24069638744045,-75.64279455086589,-84.3115177483913,-82.67998505038273
-38.736152232922024,-67.51181466903422,7.112655081882053,5.014941276735556,5.338943063325871,5.460002515988549,9.825987315280884,12.489706541819515,-6.26782305009263,-7.106152951300089,-38.53876163133285,-65.09565080963586,-89.80260939841072,-87.58383614060158,-82.6899543165287,-82.56889486386603,2.4528754494799045,95.66249685170612,4.28270598259229,82.99604956088206,-78.20291006457366,-75.53919083803504,-84.47073311466633,-82.64534378933513
-38.594919471368456,-67.92566662677052,7.041941413119133,4.933762125929661,5.405705449174775,5.477052603858169,9.896915760904449,12.709813596489994,-6.383038348658147,-7.3149642126250285,-38.337575307406894,-65.48879602093608,-89.74265583603837,-87.56312939416549,-82.70071442291926,-82.62936726823584,2.4528827690540425,95.74001934394556,4.597937793430901,82.98918805207,-78.20950411118956,-75.39660627560401,-84.59254245984773,-82.71157048822906
-38.755724269538035,-68.14690443514482,6.920991321761676,4.9156325243371555,5.520689253027854,5.599022867135233,9.967736824525701,12.984606224217657,-6.457902570371175,-7.563782256638916,-38.37995498388881,-65.6874427379637,-89.62423071435067,-87.5405383028188,-82.70323939258903,-82.62490577848166,2.45289041963008,95.8575281174684,4.769925290763581,83.08876127141951,-78.25619182109116,-75.23932242139918,-84.71409439146233,-82.80310467803812
-39.354224749879876,-68.30963290241716,6.873815191715664,5.0480991441957315,5.681866057164939,5.8373700293106765,10.019114128615485,13.255745228370102,-6.494867193562499,-7.7696352243297895,-38.90199621284506,-65.87618434571668,-89.54777146296512,-87.56655144329945,-82.67395627124948,-82.51845229910373,2.4528954084286454,95.98942180026597,4.830091239147265,83.20914436755021,-78.33670819979892,-75.10007710004429,-84.83157539336138,-82.86971232437408
-40.11196191609116,-68.47569766854126,6.871732426856141,5.268205062448061,5.836049610893099,6.127867403915701,10.037118250881974,13.504911518284928,-6.4721780405103,-7.952434304879546,-39.631950417431625,-66.10034101245105,-89.51998850134039,-87.62464334390974,-82.64825607448427,-82.35643828146166,2.4528882633727562,96.1179051572289,4.828969370318731,83.30544912455707,-78.4471874344954,-74.97939416709245,-84.91936547500566,-82.93182847197197
-40.72112191806343,-68.4576478304015,6.807929119914377,5.4011832733029905,5.920925590575621,6.35690357304739,10.011080230166272,13.72674163156853,-6.39459080283217,-8.146385876171962,-40.19606163211816,-66.08986371537303,-89.47493971405463,-87.63221588497147,-82.66701059414027,-82.23103261166848,2.452852936092796,96.22153565656743,4.804733787024361,83.33766922193445,-78.57685595454961,-74.86119455314734,-84.97144675738171,-83.00758042931929
-41.1944633380719,-68.31014283238213,6.6835988787409235,5.3573002243497,5.93572014101278,6.464231113678892,9.954350510903822,13.912957568316187,-6.292947624644199,-8.330042163515088,-40.59699318286923,-65.85786305012213,-89.40252984479723,-87.54772021773995,-82.71893096605635,-82.19041999339024,2.452772623034292,96.28825057892067,4.776867964951947,83.28781074715567,-78.70030059616533,-74.74169353875291,-84.99324822080949,-83.07173570226801
