Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
220820.0,-1.05,-0.003,0.28,9.059,9.42,-3.211,-1.0,0.192,-0.029,0.615,-1.96,1.291,-1.16,0.232,0.801,38.419,102.415,-29.446,-1.214,-0.536,0.67,-194.752,105.424,58.265
220840.0,-1.027,0.019,0.245,7.357,6.276,-2.975,-1.003,0.187,-0.032,0.634,-1.989,1.135,-1.081,0.242,0.707,44.468,95.361,-23.576,-1.154,-0.561,0.656,-190.038,102.271,52.252
220860.0,-1.007,0.021,0.213,3.183,4.566,-1.947,-0.999,0.187,-0.031,1.19,-2.09,0.95,-1.014,0.227,0.664,61.474,89.579,-15.262,-1.12,-0.55,0.651,-186.291,92.949,43.232
220880.0,-0.996,-0.01,0.189,0.323,4.717,-1.963,-0.992,0.197,-0.027,1.161,-1.761,0.746,-0.982,0.303,0.659,66.485,86.532,-11.123,-1.08,-0.675,0.646,-167.265,85.723,33.427
220900.0,-1.007,-0.036,0.189,-1.371,4.845,-3.157,-0.991,0.192,-0.027,0.664,-1.181,0.562,-1.006,0.346,0.641,62.381,79.304,-9.219,-1.031,-0.752,0.637,-122.456,83.137,23.031
220920.0,-1.0,-0.036,0.191,-1.794,5.45,-3.243,-0.994,0.188,-0.025,0.53,-0.437,0.215,-0.999,0.335,0.617,57.363,71.911,-7.857,-0.987,-0.775,0.642,-72.826,81.9,11.675
220940.0,-1.006,-0.025,0.214,-0.931,5.003,-3.42,-0.996,0.195,-0.026,0.147,-0.093,0.317,-0.981,0.371,0.594,57.202,66.871,-5.537,-0.981,-0.732,0.759,-47.804,79.371,-1.373
220960.0,-1.012,-0.017,0.22,0.337,3.458,-2.023,-0.996,0.2,-0.027,-0.925,0.298,0.456,-0.97,0.406,0.562,50.218,62.718,-0.979,-1.123,-0.098,1.0,-110.996,42.657,-12.782
220980.0,-1.016,-0.02,0.206,1.471,3.117,-1.887,-1.0,0.176,-0.044,-2.856,0.268,1.009,-0.959,0.328,0.571,57.708,56.498,-2.384,-1.073,0.225,0.852,-382.564,-39.271,-15.563
221000.0,-1.015,-0.03,0.221,2.822,4.33,-1.015,-1.019,0.169,-0.056,-1.307,-1.195,1.672,-1.038,-0.214,0.735,118.561,34.001,-17.131,-0.884,-1.368,0.343,-248.872,-48.233,-2.003
221020.0,-1.035,-0.046,0.239,3.08,1.82,-0.42,-1.008,0.196,-0.043,-2.582,-2.783,1.614,-1.078,0.155,0.826,165.565,2.016,-8.641,-0.753,-1.364,0.306,-14.189,-19.011,5.045
221040.0,-1.023,-0.013,0.232,2.38,-1.26,-0.98,-0.993,0.164,-0.035,0.139,-3.115,1.747,-0.935,0.492,0.723,81.644,-22.116,-11.437,-0.742,-0.916,0.212,109.436,9.588,-2.283
221060.0,-1.017,0.015,0.221,-1.19,-3.92,-0.84,-1.004,0.209,-0.041,0.071,-3.463,1.558,-0.869,0.46,0.444,15.596,-18.511,-4.372,-0.833,-0.55,0.089,129.044,14.43,-11.942
221080.0,-1.019,-0.003,0.231,-3.36,-7.35,0.07,-1.0,0.185,-0.041,0.28,-3.85,1.4,-0.927,0.493,0.311,-32.199,-20.25,-4.213,-0.849,-0.411,0.03,122.257,10.907,-15.754
221100.0,-1.006,-0.041,0.239,-3.424,-11.762,1.049,-0.994,0.192,-0.029,0.907,-3.657,1.0,-0.905,0.383,0.272,-64.219,-20.615,-4.151,-0.852,-0.324,0.042,85.738,11.158,-15.457
221120.0,-0.997,-0.054,0.233,-1.701,-14.043,0.884,-0.993,0.2,-0.025,-0.7,-2.59,0.63,-0.926,0.298,0.255,-71.459,-20.115,-4.181,-0.885,-0.315,0.069,37.286,2.562,-16.163
221140.0,-0.999,-0.043,0.224,0.659,-13.66,0.591,-1.0,0.187,-0.025,-0.655,-2.376,0.354,-0.957,0.274,0.284,-70.109,-29.315,-6.323,-0.879,-0.352,0.116,25.609,-2.368,-16.921
221160.0,-1.005,-0.015,0.227,4.914,-13.894,0.994,-0.999,0.187,-0.026,0.143,-1.876,0.025,-0.963,0.273,0.366,-71.138,-36.626,-5.684,-0.91,-0.437,0.185,8.559,-7.257,-18.771
221180.0,-0.951,-0.03,0.187,0.232,-14.454,0.486,-0.991,0.189,-0.029,0.032,-1.52,-0.455,-1.014,0.258,0.442,-71.606,-43.096,-1.899,-0.931,-0.529,0.228,13.127,-13.807,-20.079
221200.0,-1.01,-0.002,0.264,2.974,-4.419,0.516,-1.001,0.189,-0.037,0.0,-1.274,-0.323,-1.029,0.249,0.481,-69.111,-55.048,4.806,-0.917,-0.61,0.297,53.051,-16.319,-22.279
221220.0,-0.984,-0.012,0.199,1.696,-2.898,1.255,-0.999,0.181,-0.037,-0.522,-1.26,-0.153,-1.027,0.227,0.542,-62.097,-69.507,12.199,-0.934,-0.67,0.365,96.81,-22.68,-22.96
221240.0,-1.0,-0.016,0.2,-0.743,1.645,1.255,-1.002,0.182,-0.039,-0.678,-1.26,-0.199,-1.043,0.135,0.619,-45.168,-84.005,18.578,-0.98,-0.653,0.401,141.944,-29.097,-25.918
221260.0,-1.012,-0.016,0.237,-1.065,3.157,0.79,-0.998,0.18,-0.036,-1.014,-1.26,0.162,-1.019,0.077,0.667,-7.126,-92.499,23.073,-1.017,-0.47,0.561,140.124,-51.963,-31.431
221280.0,-1.009,-0.025,0.231,-2.802,0.309,1.142,-1.003,0.182,-0.037,-0.801,-1.852,0.173,-0.993,0.079,0.753,36.329,-98.935,26.563,-1.052,-0.326,0.802,94.724,-78.573,-40.368
221300.0,-1.01,-0.024,0.219,-3.308,-2.234,1.033,-0.995,0.182,-0.036,-0.074,-1.6,0.085,-1.009,0.193,0.837,60.849,-110.125,31.515,-1.065,-0.365,0.804,29.286,-109.54,-50.433
221320.0,-1.008,-0.013,0.219,-1.786,-2.297,0.91,-0.998,0.183,-0.034,-0.3,-1.492,0.162,-1.011,0.327,0.856,65.125,-120.892,37.102,-1.067,-0.555,0.791,2.636,-133.137,-61.519
221340.0,-1.011,-0.016,0.236,0.444,-2.863,0.969,-1.0,0.178,-0.037,-0.49,-1.5,0.21,-1.039,0.398,0.874,59.067,-135.275,41.918,-1.066,-0.646,0.823,6.274,-155.621,-69.418
221360.0,-1.006,-0.018,0.231,-1.462,-3.441,0.881,-1.0,0.177,-0.039,-0.49,-1.522,0.379,-1.042,0.419,0.891,45.126,-154.2,46.937,-1.04,-0.702,0.89,0.614,-174.092,-81.604
221380.0,-1.007,-0.018,0.221,-1.512,-2.985,0.071,-1.002,0.18,-0.038,-0.447,-1.889,0.659,-1.013,0.415,0.867,41.676,-163.978,54.192,-1.034,-0.702,0.889,-8.027,-187.673,-93.233
221400.0,-0.996,-0.014,0.221,-0.127,-0.825,-1.063,-1.003,0.178,-0.038,-0.285,-2.157,0.894,-1.009,0.411,0.814,46.566,-171.019,66.672,-1.033,-0.692,0.851,-24.789,-201.123,-106.929
221420.0,-1.0,-0.01,0.233,-1.143,0.165,-1.776,-1.0,0.179,-0.035,-0.269,-1.936,1.05,-0.985,0.416,0.798,62.395,-173.53,81.5,-1.054,-0.76,0.826,-74.49,-217.178,-137.766
221440.0,-0.998,-0.008,0.239,-2.215,1.094,-2.656,-0.999,0.187,-0.032,-0.615,-1.571,1.082,-0.956,0.463,0.795,79.972,-174.605,97.242,-1.118,-1.034,0.743,-89.434,-231.579,-178.416
221460.0,-1.007,-0.008,0.257,-1.743,-0.501,-4.049,-0.998,0.188,-0.033,-0.77,-1.371,1.048,-0.924,0.632,0.804,92.017,-176.395,117.362,-0.917,-1.259,0.678,-32.475,-233.196,-200.102
221480.0,-1.014,0.008,0.262,0.325,-4.1,-4.06,-0.998,0.186,-0.034,-0.665,-1.087,0.724,-0.895,0.767,0.928,84.859,-181.703,133.984,-0.747,-1.086,0.737,21.523,-218.076,-205.459
221500.0,-1.011,-0.005,0.248,0.84,-6.489,-2.784,-0.998,0.184,-0.036,-0.56,-0.757,0.495,-0.831,0.784,0.92,67.856,-185.209,142.427,-0.665,-0.893,0.727,54.521,-218.33,-200.396
221520.0,-0.994,-0.009,0.247,1.462,-6.054,-0.527,-1.0,0.179,-0.042,-0.409,-0.751,0.352,-0.806,0.818,0.941,50.09,-191.597,151.034,-0.53,-0.803,0.749,78.009,-215.523,-190.244
221540.0,-0.985,-0.025,0.257,2.746,-7.274,1.298,-1.001,0.175,-0.046,0.049,-1.172,0.224,-0.747,0.794,0.901,9.716,-200.869,155.701,-0.447,-0.717,0.83,88.265,-214.351,-183.361
221560.0,-0.962,-0.053,0.252,1.246,-7.697,2.146,-1.001,0.179,-0.041,-0.174,-1.193,0.301,-0.645,0.772,0.854,-11.285,-206.12,157.89,-0.337,-0.653,0.777,79.436,-208.797,-177.6
221580.0,-0.977,-0.052,0.274,-0.236,-9.174,1.646,-1.001,0.175,-0.039,-0.118,-1.364,0.396,-0.57,0.717,0.829,-16.756,-207.114,158.4,-0.216,-0.716,0.756,89.7,-201.014,-169.794
221600.0,-0.992,-0.045,0.307,1.212,-12.72,0.625,-1.001,0.178,-0.04,-0.693,-1.064,0.838,-0.416,0.639,0.792,-6.913,-197.706,158.784,-0.134,-0.671,0.781,106.68,-184.31,-161.42
221620.0,-1.005,-0.033,0.329,2.776,-17.726,0.299,-1.002,0.175,-0.043,-0.786,-1.378,1.092,-0.318,0.649,0.728,-1.196,-183.614,159.865,-0.071,-0.639,0.772,106.08,-176.895,-155.024
221640.0,-1.015,-0.029,0.33,2.66,-21.451,-0.077,-1.003,0.168,-0.046,-0.222,-1.835,1.312,-0.207,0.676,0.704,-1.692,-169.655,160.943,-0.035,-0.615,0.793,111.403,-166.241,-147.261
221660.0,-1.017,-0.028,0.328,2.668,-23.651,-0.693,-1.0,0.177,-0.044,0.27,-2.061,1.566,-0.153,0.674,0.786,-14.323,-160.718,158.991,0.093,-0.696,0.718,121.596,-161.161,-141.467
221680.0,-1.009,-0.012,0.324,6.054,-27.798,-0.84,-0.997,0.178,-0.042,0.647,-2.339,1.631,-0.093,0.73,0.728,-38.172,-151.837,159.999,0.193,-0.751,0.749,149.255,-155.365,-139.847
221700.0,-0.967,-0.001,0.281,6.15,-27.73,-0.97,-0.999,0.178,-0.041,1.19,-2.441,1.834,-0.029,0.599,0.722,-53.519,-148.696,156.647,0.189,-0.551,0.806,146.808,-133.415,-134.983
221720.0,-0.955,0.012,0.29,6.3,-23.011,-1.256,-1.0,0.181,-0.038,1.19,-2.241,1.89,0.021,0.633,0.84,-75.25,-145.18,152.88,0.251,-0.59,0.747,133.713,-134.531,-134.092
221740.0,-0.952,0.004,0.292,7.189,-17.745,-1.074,-1.001,0.18,-0.037,1.19,-2.309,1.76,0.062,0.509,0.77,-98.47,-151.84,145.47,0.283,-0.573,0.796,143.531,-131.013,-133.269
221760.0,-0.932,-0.028,0.266,6.379,-9.601,-0.808,-0.996,0.189,-0.042,1.26,-2.1,1.47,0.106,0.431,0.678,-92.667,-156.951,137.875,0.297,-0.392,0.729,138.187,-126.461,-129.843
221780.0,-0.945,-0.017,0.33,6.154,-5.717,-1.206,-0.986,0.192,-0.042,-0.131,-1.613,1.205,0.208,0.293,0.65,-68.053,-159.816,128.208,0.376,-0.277,0.585,127.534,-125.267,-125.792
221800.0,-0.972,-0.0,0.326,3.696,-8.641,-0.762,-1.0,0.182,-0.041,0.357,-1.734,0.805,0.301,0.225,0.6,-49.32,-159.591,114.3,0.383,-0.246,0.575,122.145,-121.414,-120.243
221820.0,-0.964,0.019,0.307,1.498,-10.142,-0.198,-0.999,0.184,-0.042,0.332,-1.701,0.829,0.35,0.237,0.579,-42.161,-154.289,109.749,0.387,-0.132,0.541,109.673,-118.607,-112.226
221840.0,-0.963,0.041,0.309,0.45,-10.473,0.259,-0.996,0.182,-0.045,-0.144,-1.618,0.663,0.376,0.214,0.575,-44.295,-151.941,101.825,0.408,-0.071,0.441,86.308,-117.266,-103.068
221860.0,-0.971,0.051,0.344,1.252,-9.408,1.178,-0.997,0.177,-0.05,0.085,-1.816,0.63,0.461,0.121,0.542,-47.475,-149.632,95.076,0.419,-0.015,0.427,75.11,-114.87,-90.93
221880.0,-0.986,0.0,0.377,-0.69,-9.939,2.904,-1.002,0.182,-0.047,-0.071,-2.018,0.667,0.447,0.189,0.479,-57.124,-143.961,87.513,0.431,0.031,0.404,60.336,-112.872,-81.401
221900.0,-0.981,-0.034,0.36,-0.468,-12.167,3.56,-0.999,0.186,-0.049,-0.65,-2.222,0.738,0.516,0.133,0.452,-64.551,-143.87,75.339,0.463,0.08,0.415,53.0,-111.261,-74.68
221920.0,-0.965,-0.042,0.346,0.56,-12.011,3.391,-1.005,0.181,-0.051,-0.749,-3.095,0.805,0.563,0.065,0.46,-58.374,-139.373,68.641,0.486,0.085,0.439,54.853,-108.018,-68.958
221940.0,-0.939,-0.024,0.316,0.582,-7.848,2.683,-1.007,0.18,-0.048,-0.515,-4.069,0.936,0.561,0.106,0.413,-45.686,-132.958,65.762,0.485,0.098,0.436,65.923,-106.401,-59.695
221960.0,-0.943,0.003,0.344,0.853,-5.203,2.152,-0.998,0.179,-0.046,-0.179,-4.245,0.98,0.626,0.056,0.386,-32.244,-127.52,62.834,0.5,0.21,0.397,75.761,-105.924,-45.653
221980.0,-0.943,0.014,0.351,1.576,-4.475,2.132,-0.996,0.179,-0.04,-0.2,-4.32,1.08,0.679,0.046,0.35,-31.673,-121.655,58.383,0.586,0.265,0.336,81.087,-102.445,-33.165
222000.0,-0.932,-0.003,0.369,1.085,-1.79,2.99,-0.996,0.176,-0.039,-0.175,-4.11,1.324,0.7,0.054,0.323,-41.951,-117.894,52.605,0.635,0.254,0.295,87.844,-94.719,-20.715
222020.0,-0.959,-0.022,0.397,2.582,-3.431,3.716,-1.004,0.174,-0.04,0.048,-4.155,1.566,0.757,-0.006,0.223,-50.507,-112.433,49.346,0.65,0.285,0.287,91.363,-88.079,-6.48
222040.0,-0.957,-0.016,0.404,5.856,-7.414,4.14,-1.016,0.178,-0.042,0.367,-4.975,1.68,0.806,-0.089,0.086,-47.438,-102.629,48.883,0.74,0.382,0.216,86.442,-82.044,6.539
222060.0,-0.967,-0.003,0.387,5.201,-8.657,4.688,-0.994,0.176,-0.045,1.301,-5.004,1.665,0.829,-0.078,0.053,-52.25,-92.161,46.481,0.813,0.409,0.165,71.19,-75.25,12.6
222080.0,-1.011,-0.015,0.365,4.915,-12.09,4.238,-0.989,0.176,-0.04,1.805,-4.698,1.56,0.857,-0.059,0.034,-71.412,-79.962,39.959,0.856,0.39,0.093,38.57,-65.73,12.25
222100.0,-0.958,0.009,0.254,4.581,-6.543,2.605,-1.003,0.189,-0.034,0.808,-4.901,1.885,0.872,-0.089,-0.03,-90.659,-68.856,30.813,0.892,0.335,0.083,17.892,-59.619,9.333
222120.0,-0.943,0.023,0.269,1.535,2.555,0.921,-1.003,0.178,-0.035,0.615,-5.218,2.094,0.876,-0.131,-0.054,-92.663,-57.722,22.954,0.976,0.255,0.061,19.528,-48.399,6.427
222140.0,-0.966,0.009,0.336,0.239,3.277,-1.301,-0.99,0.182,-0.028,0.751,-4.566,1.964,0.872,-0.15,-0.073,-78.899,-49.256,16.497,0.955,0.188,0.036,30.228,-38.372,2.939
222160.0,-0.974,0.015,0.365,1.238,-0.946,-2.767,-0.988,0.19,-0.025,0.117,-3.436,1.725,0.818,-0.134,-0.04,-62.097,-45.227,8.481,0.954,0.146,0.026,47.963,-30.721,-2.192
222180.0,-0.973,0.02,0.345,0.705,-3.427,-3.643,-0.992,0.18,-0.025,-0.263,-2.439,1.549,0.834,-0.099,0.047,-61.261,-47.14,-1.227,0.972,0.169,0.032,81.187,-23.412,-5.442
222200.0,-0.981,0.026,0.338,4.134,-4.813,-4.578,-1.002,0.184,-0.025,-0.477,-2.02,1.786,0.844,-0.099,0.065,-59.244,-51.625,-9.003,0.933,0.162,0.082,90.333,-22.269,-3.976
222220.0,-0.965,0.038,0.306,2.227,-3.983,-4.811,-1.0,0.185,-0.028,-0.313,-1.492,1.951,0.782,-0.099,0.059,-47.094,-57.501,-14.102,0.883,0.181,0.11,110.45,-26.219,1.913
222240.0,-0.99,0.045,0.352,2.355,-3.676,-5.023,-1.001,0.182,-0.034,-0.719,-1.337,1.832,0.831,-0.113,0.019,-8.826,-68.202,-16.747,0.875,0.379,0.078,100.361,-34.431,3.164
222260.0,-0.964,0.022,0.355,-0.795,-1.146,-4.178,-0.994,0.178,-0.037,-0.301,-1.359,1.974,0.858,-0.099,0.009,-0.639,-73.15,-18.173,0.873,0.428,0.085,41.941,-48.115,3.091
222280.0,-0.961,0.021,0.376,0.351,-2.254,-4.332,-0.988,0.184,-0.039,-0.84,-0.84,2.03,0.85,-0.068,-0.017,4.119,-73.623,-18.975,0.881,0.405,0.081,1.198,-62.087,6.063
222300.0,-0.961,0.016,0.335,-0.847,-6.231,-3.877,-1.002,0.185,-0.039,-2.137,-1.348,2.161,0.874,-0.043,-0.075,9.948,-72.336,-18.764,0.905,0.357,0.022,-15.062,-65.532,12.962
222320.0,-0.948,0.002,0.329,-4.215,-5.894,-2.92,-0.995,0.174,-0.038,-1.389,-1.4,2.033,0.978,-0.044,-0.151,14.571,-66.633,-15.545,0.929,0.323,-0.053,-17.258,-66.02,17.181
222340.0,-0.959,0.004,0.366,-3.032,-6.381,-2.373,-0.995,0.182,-0.041,-0.981,-1.4,2.1,1.055,-0.09,-0.299,29.24,-58.933,-8.788,0.954,0.29,-0.124,-20.169,-63.838,17.344
222360.0,-0.987,0.006,0.393,-0.731,-10.203,-1.5,-1.006,0.186,-0.03,-1.4,-1.4,1.96,1.125,-0.093,-0.358,39.175,-44.014,-4.301,1.005,0.265,-0.238,-28.186,-58.616,17.692
222380.0,-1.001,-0.012,0.403,-1.045,-13.494,0.047,-1.009,0.187,-0.035,-1.109,-1.547,1.66,1.142,-0.067,-0.35,32.772,-29.151,-2.279,1.061,0.217,-0.308,-38.602,-52.356,14.185
222400.0,-1.007,-0.032,0.37,-1.844,-15.556,0.769,-1.001,0.184,-0.041,-0.925,-1.679,1.135,1.169,-0.081,-0.398,19.397,-20.523,2.089,1.11,0.186,-0.391,-48.888,-38.683,7.643
222420.0,-0.976,-0.037,0.337,1.036,-15.463,0.605,-0.996,0.187,-0.044,-0.092,-1.556,0.953,1.219,-0.146,-0.45,17.301,-13.4,6.022,1.113,0.214,-0.391,-49.216,-21.912,2.363
222440.0,-0.946,-0.02,0.313,2.781,-13.424,-0.189,-1.004,0.186,-0.039,0.326,-1.953,0.74,1.217,-0.152,-0.456,19.797,-5.328,7.973,1.083,0.225,-0.389,-47.639,-8.944,-2.576
222460.0,-0.935,0.008,0.308,0.673,-11.258,-0.423,-0.997,0.179,-0.034,0.026,-1.979,0.643,1.161,-0.146,-0.262,32.317,11.444,9.013,1.078,0.216,-0.381,-44.316,4.073,-6.383
222480.0,-0.927,0.016,0.334,-1.057,-7.126,-0.522,-0.998,0.185,-0.035,0.303,-1.497,0.506,1.13,-0.133,-0.298,35.768,23.344,10.314,1.057,0.227,-0.348,-39.328,13.198,-7.309
222500.0,-0.93,0.013,0.362,-1.099,-4.89,-0.509,-1.0,0.184,-0.037,0.5,-1.55,0.428,1.076,-0.147,-0.287,37.446,34.55,11.024,1.002,0.249,-0.29,-39.55,20.839,-8.182
222520.0,-0.95,0.009,0.372,-1.131,-4.666,-0.19,-1.0,0.188,-0.04,0.688,-1.876,0.42,1.017,-0.155,-0.332,46.609,45.701,9.494,0.965,0.266,-0.231,-45.715,28.105,-8.984
222540.0,-0.966,0.004,0.368,-2.512,-5.8,0.113,-0.995,0.184,-0.04,1.031,-1.93,0.456,0.977,-0.134,-0.295,60.429,59.065,5.534,0.926,0.277,-0.233,-57.603,36.636,-8.649
222560.0,-0.96,0.009,0.371,-3.21,-4.146,-0.227,-0.996,0.185,-0.035,0.637,-1.675,0.534,0.927,-0.138,-0.199,70.49,74.69,2.52,0.921,0.306,-0.261,-72.56,48.367,-9.298
222580.0,-0.948,0.01,0.386,-3.027,-3.612,-0.434,-0.998,0.185,-0.039,-0.696,-1.662,0.643,0.886,-0.112,-0.092,63.35,84.14,-0.14,0.907,0.356,-0.266,-93.838,63.651,-13.901
222600.0,-0.936,0.013,0.375,-5.117,-3.614,-0.108,-0.992,0.185,-0.042,-1.064,-1.278,0.887,0.872,-0.156,-0.141,55.225,92.556,-3.453,0.865,0.363,-0.252,-111.552,77.021,-15.145
222620.0,-0.914,0.025,0.354,-7.344,5.239,0.268,-1.0,0.186,-0.044,-1.819,-1.319,1.069,0.879,-0.182,-0.233,56.56,104.58,-11.48,0.864,0.327,-0.189,-108.98,91.588,-8.993
222640.0,-0.922,0.014,0.377,-8.828,8.55,0.228,-1.012,0.184,-0.044,-2.375,-1.989,1.496,0.799,-0.125,-0.099,52.168,119.792,-25.51,0.843,0.266,-0.112,-89.534,110.132,8.506
222660.0,-0.954,0.011,0.381,-9.128,8.49,-0.511,-1.006,0.172,-0.041,-1.102,-2.702,1.576,0.768,-0.163,-0.014,47.161,134.031,-36.406,0.722,0.24,-0.046,-79.566,121.442,23.899
222680.0,-0.966,0.007,0.384,-5.904,6.092,-1.823,-0.997,0.182,-0.043,-0.736,-2.902,1.7,0.729,-0.199,-0.047,58.289,152.117,-39.975,0.666,0.274,0.024,-87.493,126.65,35.469
222700.0,-0.941,-0.001,0.359,-5.548,8.285,-2.931,-0.994,0.185,-0.041,-0.357,-3.011,1.75,0.659,-0.125,-0.017,70.213,164.118,-46.256,0.655,0.279,0.118,-115.322,129.142,45.69
222720.0,-0.936,-0.025,0.398,-4.273,10.648,-3.096,-0.998,0.182,-0.04,-0.003,-3.388,1.828,0.652,-0.11,0.017,72.715,176.263,-58.725,0.678,0.189,0.204,-121.176,134.906,56.644
222740.0,-0.911,-0.046,0.367,-4.094,10.914,-3.049,-1.001,0.182,-0.041,0.247,-3.69,1.994,0.551,-0.077,0.061,79.409,196.855,-70.148,0.638,0.1,0.229,-119.081,146.964,65.53
222760.0,-0.965,-0.018,0.393,-1.014,9.683,-4.44,-0.997,0.181,-0.04,0.657,-3.702,2.018,0.477,-0.032,0.1,86.582,208.849,-79.349,0.602,0.03,0.19,-109.082,161.684,71.987
222780.0,-0.931,-0.024,0.304,-4.06,10.36,-5.11,-0.995,0.178,-0.041,1.057,-3.992,1.892,0.46,0.022,0.155,86.227,219.483,-87.384,0.546,0.014,0.19,-101.169,176.549,75.484
222800.0,-0.946,-0.007,0.395,-1.96,14.21,-5.88,-0.995,0.196,-0.037,1.433,-4.113,1.82,0.416,0.067,0.207,76.147,235.236,-96.57,0.521,-0.011,0.266,-90.113,193.531,78.71
222820.0,-0.948,-0.013,0.384,0.251,14.384,-5.074,-1.001,0.187,-0.034,1.252,-4.057,1.865,0.281,0.167,0.281,54.766,248.459,-97.064,0.469,-0.051,0.324,-91.257,207.427,79.279
222840.0,-0.982,-0.011,0.404,-1.266,11.546,-4.835,-0.998,0.182,-0.037,0.927,-3.904,1.791,0.165,0.33,0.405,12.595,249.399,-94.894,0.383,-0.118,0.37,-85.575,221.249,82.827
222860.0,-0.981,-0.006,0.366,0.84,6.471,-4.969,-0.996,0.188,-0.041,0.7,-3.991,1.704,0.152,0.339,0.439,-34.349,248.522,-92.875,0.33,-0.049,0.326,-83.201,235.594,88.036
222880.0,-0.961,0.004,0.339,3.64,7.98,-4.41,-0.995,0.188,-0.038,0.7,-4.258,1.699,0.121,0.249,0.502,-42.354,258.34,-90.45,0.167,-0.04,0.375,-126.353,240.071,88.518
222900.0,-0.962,0.004,0.342,0.857,11.323,-2.521,-0.99,0.186,-0.033,0.614,-3.93,1.638,-0.014,0.248,0.676,-36.768,268.081,-88.085,0.012,-0.345,0.465,-183.187,234.242,89.016
222920.0,-0.98,-0.004,0.39,-2.45,10.36,-1.47,-0.997,0.193,-0.035,-0.491,-3.57,1.488,-0.121,0.318,0.736,-31.729,272.992,-86.093,0.016,-0.618,0.5,-182.293,236.38,96.54
222940.0,-0.951,-0.014,0.349,-1.24,7.332,-1.24,-1.001,0.191,-0.036,-0.7,-3.59,1.255,-0.229,0.297,0.737,-20.315,279.918,-85.376,-0.055,-0.717,0.644,-141.108,247.77,103.779
222960.0,-0.957,-0.013,0.343,-0.787,8.377,-0.391,-1.002,0.186,-0.034,-0.581,-3.746,1.109,-0.344,0.264,0.785,1.163,281.674,-82.979,-0.132,-0.628,0.661,-88.025,263.663,113.788
222980.0,-0.957,-0.017,0.347,-0.942,10.287,0.294,-0.997,0.186,-0.032,-0.75,-3.812,0.945,-0.46,0.309,0.94,6.878,276.654,-80.22,-0.371,-0.623,0.821,-48.874,265.227,110.076
223000.0,-0.961,-0.024,0.37,-4.244,9.703,0.483,-0.994,0.189,-0.03,-0.818,-3.302,0.934,-0.594,0.424,1.01,-5.299,265.882,-79.14,-0.496,-0.712,0.995,-29.439,250.401,100.572
223020.0,-0.926,-0.014,0.324,-3.355,10.526,-0.47,-0.997,0.185,-0.028,-0.967,-3.067,0.98,-0.665,0.399,0.994,-8.337,254.381,-74.312,-0.498,-0.698,0.953,4.951,241.762,99.161
223040.0,-0.933,-0.011,0.345,-0.8,14.557,-1.188,-1.0,0.18,-0.03,-0.84,-3.17,1.028,-0.717,0.268,0.956,9.059,246.25,-69.646,-0.535,-0.561,0.876,14.849,242.274,96.137
223060.0,-0.985,-0.042,0.374,0.834,13.565,-0.745,-1.007,0.184,-0.032,-0.687,-3.645,1.284,-0.809,0.251,1.001,29.4,242.429,-70.499,-0.691,-0.442,0.995,4.112,230.691,87.243
223080.0,-0.982,-0.043,0.332,-0.07,10.43,-0.21,-1.002,0.181,-0.029,-0.017,-3.682,1.383,-0.872,0.214,1.003,47.133,237.304,-78.81,-0.727,-0.537,1.134,8.467,211.011,84.156
223100.0,-0.958,0.119,0.295,0.878,11.904,-3.067,-0.99,0.174,-0.03,0.31,-3.437,1.341,-0.872,0.148,0.933,79.52,235.513,-89.68,-0.795,-0.506,1.08,21.342,204.914,82.272
223120.0,-0.947,0.022,0.321,1.875,15.21,-3.878,-0.997,0.19,-0.026,0.411,-2.953,1.556,-0.949,0.201,0.931,90.043,236.139,-96.35,-0.879,-0.397,0.98,12.517,199.765,82.097
223140.0,-0.973,-0.016,0.325,2.293,13.917,-3.462,-1.003,0.186,-0.024,0.364,-3.147,1.61,-1.214,0.395,1.015,59.419,228.456,-96.653,-0.889,-0.309,0.951,-18.25,191.969,81.477
223160.0,-0.998,-0.009,0.292,1.707,9.749,-3.19,-1.001,0.187,-0.026,0.962,-2.963,1.51,-1.301,0.441,1.047,16.733,197.495,-90.908,-0.909,-0.317,0.972,-46.078,185.68,78.633
223180.0,-0.994,0.009,0.266,0.02,10.479,-3.065,-0.989,0.194,-0.028,0.074,-2.203,1.036,-1.299,0.271,0.981,-0.613,159.051,-78.328,-1.043,-0.471,1.155,-45.976,175.239,73.533
223200.0,-0.957,0.005,0.287,-4.15,16.632,-2.16,-0.986,0.193,-0.029,-0.41,-1.427,0.843,-1.274,0.171,0.935,20.171,133.241,-66.105,-1.056,-0.53,1.241,-17.704,160.251,61.67
223220.0,-0.964,0.016,0.337,-6.424,15.051,-1.508,-1.002,0.186,-0.026,-1.275,-1.336,0.94,-1.29,0.172,0.927,50.493,117.791,-54.418,-1.019,-0.51,1.116,3.536,162.091,50.08
