Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
57760.0,-0.974,0.069,-0.185,-0.429,-17.026,3.477,-0.99,-0.013,0.024,27.343,-44.326,27.494,-0.658,-0.256,-0.816,-1.507,-86.244,14.906,-0.914,0.048,0.154,15.19,29.37,-29.211
57780.0,-0.992,0.094,-0.181,-4.996,-20.248,3.166,-1.023,0.01,0.021,34.757,-35.543,23.73,-0.585,-0.196,-0.801,5.428,-73.485,14.254,-1.001,0.042,0.146,15.157,27.892,-31.888
57800.0,-0.948,0.123,-0.174,-5.775,-16.873,2.382,-1.027,-0.013,-0.06,41.192,-32.104,19.443,-0.582,-0.111,-0.798,2.623,-72.663,18.25,-1.022,0.039,0.129,13.009,19.023,-34.128
57820.0,-0.899,0.128,-0.124,-0.795,-12.695,2.559,-0.915,0.155,-0.021,19.345,-24.412,19.121,-0.659,-0.058,-0.789,-7.44,-76.288,18.827,-0.964,0.043,0.116,11.344,14.851,-32.687
57840.0,-0.866,0.079,-0.11,1.602,-12.461,3.425,-0.796,0.368,-0.059,-18.094,-24.724,27.986,-0.676,-0.044,-0.729,-19.46,-75.919,22.428,-0.905,0.053,0.111,8.071,12.549,-30.348
57860.0,-0.856,0.032,-0.11,0.837,-16.912,3.136,-1.319,-0.065,-0.077,13.633,-80.688,25.61,-0.666,-0.021,-0.723,-28.492,-77.116,25.725,-0.888,0.037,0.112,4.436,10.722,-27.625
57880.0,-0.85,0.039,-0.127,-2.363,-20.73,1.228,-0.707,-0.242,0.277,15.554,-41.807,14.208,-0.663,-0.063,-0.72,-17.657,-75.617,26.408,-0.87,0.014,0.116,3.717,7.835,-23.064
57900.0,-0.8,0.099,-0.135,-6.079,-18.751,-1.575,-0.374,-0.538,0.695,-3.895,1.054,4.791,-0.589,-0.08,-0.782,-12.588,-70.01,26.273,-0.822,0.018,0.127,4.614,3.527,-16.817
57920.0,-0.745,0.138,-0.096,-7.501,-17.445,-3.568,-1.132,0.036,0.085,9.143,-37.603,4.475,-0.604,-0.209,-0.734,-9.461,-74.875,17.461,-0.758,0.02,0.151,6.791,-0.873,-11.793
57940.0,-0.711,0.117,-0.076,-9.223,-18.561,-4.607,-0.904,0.098,0.159,-13.44,-8.795,9.944,-0.581,-0.151,-0.684,-18.992,-71.581,10.183,-0.725,0.011,0.159,10.307,-3.763,-6.968
57960.0,-0.712,0.066,-0.034,-10.64,-20.051,-3.92,-1.03,0.175,0.154,-14.106,-38.866,11.341,-0.609,0.085,-0.598,-19.618,-70.253,11.297,-0.742,0.027,0.135,13.062,-5.918,-2.193
57980.0,-0.719,0.015,-0.016,-12.057,-23.034,-4.038,-0.952,0.28,0.04,-15.524,-53.081,9.062,-0.597,0.111,-0.761,-40.3,-60.726,22.056,-0.763,0.026,0.089,13.298,-7.952,0.284
58000.0,-0.699,-0.005,-0.055,-13.134,-27.357,-5.141,-1.01,0.236,0.033,-30.042,-47.648,6.373,-0.584,-0.051,-0.768,-44.159,-54.5,22.12,-0.8,0.024,0.08,12.601,-8.49,1.248
58020.0,-0.719,0.01,-0.102,-14.021,-25.789,-6.016,-1.049,-0.074,0.158,-31.551,-54.029,3.146,-0.625,-0.17,-0.533,-17.448,-50.409,12.322,-0.874,0.062,0.076,7.84,-9.035,0.882
58040.0,-0.798,0.041,-0.118,-15.099,-23.799,-5.844,-0.991,-0.205,0.165,-3.057,-53.887,2.808,-0.607,-0.185,-0.469,1.55,-39.211,7.837,-0.913,0.068,0.087,-1.903,-12.254,-1.266
58060.0,-0.859,0.088,-0.1,-18.748,-22.896,-4.644,-0.825,-0.202,0.256,6.919,-25.767,2.383,-0.757,-0.283,-0.512,19.362,-30.072,2.042,-0.898,0.046,0.105,-8.126,-12.391,-3.129
58080.0,-0.918,0.11,-0.092,-20.524,-20.203,-2.067,-0.971,-0.119,0.241,14.089,-13.453,4.78,-0.865,0.041,-0.52,16.942,-12.674,-0.884,-0.903,0.03,0.106,-10.237,-9.722,-3.259
58100.0,-1.018,0.11,-0.067,-18.738,-17.135,0.453,-1.01,-0.126,0.193,19.554,-4.71,4.979,-0.857,0.274,-0.467,-4.453,-11.428,-1.884,-0.948,0.02,0.088,-11.782,-6.829,-3.614
58120.0,-1.077,0.093,-0.039,-14.619,-14.706,3.029,-1.057,-0.067,0.236,27.038,-3.22,6.108,-0.766,0.136,-0.422,-15.326,2.85,-2.93,-1.025,0.016,0.064,-13.867,-7.356,-3.706
58140.0,-1.074,0.066,0.037,-12.735,-17.52,6.247,-0.961,-0.02,0.275,40.313,4.155,7.534,-0.793,-0.028,-0.496,-5.506,20.504,-5.297,-1.055,0.013,0.05,-16.255,-11.419,-2.91
58160.0,-1.052,0.031,0.042,-9.249,-20.154,6.86,-0.926,-0.059,0.255,66.925,11.699,0.856,-0.92,-0.044,-0.534,14.061,20.405,-10.293,-1.045,0.002,0.049,-16.735,-12.31,-1.317
58180.0,-1.04,0.018,0.049,-3.603,-19.987,6.754,-0.953,0.253,0.108,41.296,4.348,7.432,-0.947,0.096,-0.534,13.125,11.095,-9.975,-1.027,-0.016,0.063,-14.414,-11.369,1.768
58200.0,-1.033,0.009,0.077,-2.38,-19.979,6.614,-1.061,0.257,0.092,20.432,4.055,3.858,-0.822,0.089,-0.616,-13.065,9.461,-7.695,-1.006,-0.042,0.084,-5.771,-9.282,5.474
58220.0,-1.022,0.006,0.073,-3.04,-21.978,6.325,-1.017,0.104,0.142,11.907,1.781,0.097,-0.81,-0.047,-0.684,-15.405,7.352,-8.566,-0.99,-0.058,0.087,5.218,-7.235,10.598
58240.0,-0.988,0.031,0.039,-2.587,-21.418,6.33,-0.994,0.085,0.141,13.943,-4.053,3.737,-0.778,-0.094,-0.698,-11.213,3.792,-8.002,-0.984,-0.016,0.081,13.402,-6.23,13.73
58260.0,-0.962,0.099,0.01,-1.119,-16.825,6.75,-0.916,-0.004,0.065,18.62,7.56,-2.8,-0.759,-0.152,-0.685,-4.342,-0.643,-8.164,-0.972,0.028,0.085,13.596,-5.998,14.305
58280.0,-0.942,0.151,-0.002,1.66,-10.418,6.45,-1.13,0.072,0.073,13.558,-6.586,-1.34,-0.782,-0.148,-0.683,9.013,-5.629,-8.762,-0.976,0.05,0.112,6.213,-6.774,13.996
58300.0,-0.924,0.147,0.002,6.673,-2.172,5.883,-1.078,0.226,0.224,12.629,-12.999,-0.772,-0.765,0.059,-0.739,12.256,-6.53,-5.307,-0.967,0.045,0.115,-0.944,-8.409,13.828
58320.0,-0.918,0.102,0.027,9.742,1.111,5.366,-0.84,0.437,0.095,-20.175,-10.826,-2.09,-0.75,0.168,-0.671,1.85,-4.138,-2.001,-0.965,0.023,0.113,-5.093,-9.363,13.954
58340.0,-0.907,0.046,0.046,9.915,0.666,3.887,-0.934,0.255,0.209,-41.189,-2.014,0.193,-0.76,0.123,-0.662,-0.037,-7.56,-0.921,-1.019,0.05,0.125,-7.792,-11.612,14.74
58360.0,-0.877,0.033,0.039,9.638,-0.31,0.663,-0.956,-0.061,0.094,-47.599,-4.124,-3.608,-0.743,0.072,-0.624,5.397,-7.284,0.105,-1.058,0.061,0.109,-18.263,-19.197,15.137
58380.0,-0.857,0.053,-0.002,9.62,0.59,-3.414,-1.139,-0.073,0.166,-30.752,-2.458,-9.768,-0.748,0.045,-0.595,8.629,-4.354,-0.004,-1.029,0.012,0.105,-20.948,-21.054,20.591
58400.0,-0.894,0.06,-0.006,9.71,3.268,-6.548,-1.053,-0.005,0.16,-15.227,0.775,-9.235,-0.732,-0.011,-0.582,11.213,0.048,-1.052,-1.015,-0.021,0.124,-14.508,-16.629,26.901
58420.0,-0.975,0.055,0.003,9.524,4.895,-8.71,-0.896,0.201,0.075,-33.4,-2.18,-2.803,-0.753,-0.125,-0.566,17.635,3.653,-1.851,-1.019,-0.021,0.15,-9.1,-11.34,30.03
58440.0,-1.024,0.044,0.016,8.807,7.216,-10.857,-0.906,0.155,0.099,-37.252,5.334,-1.764,-0.728,-0.153,-0.648,25.209,11.106,-4.255,-1.041,-0.036,0.165,-2.482,-7.172,29.788
58460.0,-1.056,0.041,0.043,8.38,9.794,-13.355,-1.008,0.066,0.105,-43.178,6.972,-9.317,-0.781,-0.049,-0.621,17.39,7.215,-3.703,-1.045,-0.026,0.165,3.5,-5.74,26.46
58480.0,-1.062,0.066,0.05,8.397,8.089,-14.452,-1.112,-0.072,0.296,-58.698,5.944,-16.345,-0.784,-0.065,-0.593,2.061,7.488,-2.978,-1.007,-0.006,0.17,6.79,-5.11,21.98
58500.0,-1.046,0.089,0.041,7.428,6.644,-13.801,-1.082,-0.185,0.212,-46.068,1.449,-12.863,-0.784,-0.071,-0.603,-7.034,10.478,-0.915,-0.974,0.017,0.182,6.994,-3.922,16.519
58520.0,-1.056,0.112,0.033,6.501,6.209,-11.719,-0.979,-0.297,0.179,-23.754,3.196,-5.351,-0.81,-0.147,-0.634,3.074,10.5,0.195,-0.981,0.062,0.2,2.284,-4.912,10.093
58540.0,-1.067,0.122,0.017,6.471,7.876,-9.436,-0.952,-0.183,0.188,11.455,10.569,1.766,-0.823,-0.188,-0.645,19.419,7.975,-0.031,-0.997,0.04,0.209,-8.33,-7.7,4.13
58560.0,-1.044,0.094,0.02,9.363,10.29,-8.453,-1.031,0.011,0.132,11.993,15.821,6.845,-0.813,-0.036,-0.623,21.383,0.357,-2.151,-0.988,0.017,0.199,-10.833,-9.969,0.718
58580.0,-1.002,0.056,0.015,11.523,11.909,-8.167,-1.089,0.044,0.067,9.923,6.653,7.747,-0.831,0.062,-0.564,7.011,0.07,-2.24,-0.944,0.024,0.181,-10.182,-13.172,-1.909
58600.0,-0.944,0.022,0.003,10.743,13.302,-8.176,-1.017,0.01,0.08,6.359,0.845,5.936,-0.791,-0.055,-0.58,-8.449,3.188,-0.337,-0.903,0.022,0.177,-9.593,-13.297,-3.367
58620.0,-0.919,0.021,-0.012,6.978,13.351,-7.736,-1.012,0.017,0.152,15.995,-2.44,9.45,-0.778,-0.134,-0.648,-3.205,9.335,0.92,-0.837,0.003,0.167,-5.39,-10.22,-3.22
58640.0,-0.915,0.04,-0.018,3.731,12.031,-6.934,-1.029,-0.113,0.167,19.045,-3.228,11.906,-0.752,-0.169,-0.648,13.257,10.268,-0.213,-0.844,0.024,0.186,0.218,-6.623,-2.107
58660.0,-0.936,0.075,-0.021,1.5,9.204,-5.167,-0.917,-0.201,0.1,23.105,0.194,6.686,-0.732,-0.16,-0.605,20.12,9.891,-1.704,-0.876,0.068,0.186,3.087,-6.628,-2.752
58680.0,-0.972,0.089,-0.01,-0.407,6.612,-2.033,-0.984,-0.031,0.123,37.244,16.175,7.073,-0.747,-0.062,-0.573,17.969,10.202,-2.273,-0.867,0.08,0.182,2.464,-8.371,-4.425
58700.0,-0.966,0.083,-0.028,-1.697,6.345,-0.073,-0.985,0.019,0.13,23.489,14.167,4.776,-0.818,-0.018,-0.596,-0.574,13.606,-3.741,-0.835,0.092,0.18,2.003,-9.837,-4.931
58720.0,-0.94,0.103,-0.016,0.186,10.091,1.664,-1.229,0.149,0.196,6.867,0.417,8.34,-0.876,-0.044,-0.698,-4.311,4.303,-7.972,-0.804,0.095,0.179,2.405,-9.708,-4.352
58740.0,-0.907,0.088,0.005,-1.284,10.565,5.771,-1.026,0.113,0.228,15.769,11.974,-1.527,-0.711,-0.024,-0.712,-7.453,4.927,-10.542,-0.802,0.091,0.172,3.605,-8.885,-2.965
58760.0,-0.836,0.078,-0.019,-2.166,6.612,8.273,-1.023,0.173,0.095,15.518,24.801,-0.589,-0.638,-0.112,-0.639,-6.983,2.727,-13.984,-0.804,0.082,0.152,6.305,-8.103,-1.264
58780.0,-0.803,0.094,-0.115,-1.492,9.058,9.056,-1.08,0.17,0.005,7.463,17.085,-0.776,-0.616,-0.124,-0.548,3.957,21.642,-16.687,-0.795,0.082,0.142,10.487,-7.498,0.795
58800.0,-0.769,0.085,-0.117,0.42,15.82,8.75,-1.023,0.14,0.022,0.18,10.98,-10.302,-0.773,0.06,-0.568,4.924,32.979,-13.005,-0.755,0.099,0.153,12.749,-6.8,3.077
58820.0,-0.768,0.041,-0.086,1.228,18.516,8.07,-0.978,0.168,0.079,-12.681,21.05,-13.056,-0.795,0.004,-0.714,-2.715,42.62,-8.733,-0.751,0.137,0.159,12.093,-5.712,4.45
58840.0,-0.806,0.043,-0.049,-0.569,15.576,7.121,-0.878,0.11,0.18,-18.83,31.807,-11.388,-0.724,-0.01,-0.652,7.714,41.625,-10.93,-0.805,0.185,0.149,5.25,-5.146,4.092
58860.0,-0.925,0.062,-0.036,0.497,7.367,6.407,-0.882,0.062,0.203,9.366,22.464,-7.742,-0.6,-0.02,-0.656,12.081,47.771,-15.311,-0.91,0.195,0.139,-10.323,-6.763,-1.56
58880.0,-0.932,0.055,-0.044,5.839,7.052,6.3,-1.163,-0.15,-0.052,21.433,-1.527,-12.428,-0.606,-0.011,-0.538,20.182,54.5,-16.229,-0.958,0.136,0.127,-17.397,-11.991,-4.201
58900.0,-0.858,0.015,-0.061,11.566,15.556,6.095,-1.326,-0.025,0.098,12.021,-47.343,-15.339,-0.634,-0.031,-0.854,14.479,67.013,-11.817,-0.956,0.061,0.112,-15.878,-17.233,-2.466
58920.0,-0.785,-0.023,-0.076,11.017,22.518,4.837,-1.105,-0.019,0.025,-2.918,4.8,-17.634,-0.736,-0.188,-0.795,23.974,59.05,-11.334,-0.826,0.025,0.138,-3.634,-16.349,7.402
58940.0,-0.773,0.02,-0.121,1.65,19.565,3.034,-0.999,0.068,0.208,18.118,7.443,-16.134,-0.567,-0.181,-0.607,26.653,57.156,-14.998,-0.801,0.045,0.168,4.189,-9.295,15.173
58960.0,-0.842,0.196,-0.155,-0.885,16.052,3.112,-0.228,0.405,0.21,-7.582,118.584,-3.891,-0.701,-0.25,-0.43,12.162,49.877,-25.454,-0.908,0.126,0.181,4.8,-5.638,17.879
58980.0,-0.953,0.265,-0.122,5.877,15.391,5.025,-0.069,0.095,0.075,-39.13,162.859,-2.227,-0.975,-0.313,-0.273,15.192,59.095,-33.348,-0.959,0.124,0.185,-2.951,-8.021,15.285
59000.0,-0.976,0.244,-0.057,11.759,16.942,8.275,-0.928,-0.124,-0.036,8.875,9.337,-16.057,-0.888,0.326,-1.039,-26.022,83.315,-19.463,-0.94,0.089,0.182,-4.052,-14.629,15.404
59020.0,-0.933,0.061,-0.009,10.905,20.882,11.477,-1.179,-0.091,-0.013,-3.967,25.912,-16.376,-0.47,0.244,-1.278,-24.185,57.293,-7.589,-0.851,0.088,0.174,2.606,-17.074,19.07
59040.0,-0.906,-0.02,-0.002,6.745,16.394,11.503,-1.04,-0.036,0.045,4.101,29.738,-16.271,0.322,-0.309,-1.047,-13.024,40.553,-5.625,-0.817,0.113,0.176,7.017,-16.649,21.687
59060.0,-0.896,0.061,-0.13,4.613,7.637,7.773,-0.726,0.238,0.124,23.487,38.787,-8.853,0.007,-0.448,-0.824,26.765,69.316,-12.978,-0.876,0.152,0.167,3.149,-10.758,20.907
59080.0,-0.871,0.211,-0.24,3.329,7.689,5.759,-0.872,0.108,-0.008,9.678,37.205,-11.788,-0.488,-0.502,-0.495,34.226,49.482,-30.781,-0.971,0.126,0.183,-1.674,-10.412,17.691
59100.0,-0.799,0.266,-0.227,5.028,13.962,4.01,-1.174,-0.309,-0.375,-22.679,30.163,-18.314,-1.476,-0.297,-0.698,30.796,-5.953,-28.904,-0.992,0.124,0.213,-3.589,-15.285,17.668
59120.0,-0.77,0.247,-0.178,2.41,20.832,2.703,-1.098,0.138,-0.052,23.765,15.23,-12.619,-0.617,0.331,-0.768,9.06,66.22,-17.894,-0.904,0.127,0.219,-5.308,-24.021,19.409
59140.0,-0.761,0.143,-0.14,-0.741,22.437,0.861,-1.018,0.033,-0.177,-18.296,28.642,-23.233,-0.579,0.102,-0.869,-27.775,87.139,-12.53,-0.787,0.118,0.209,-0.438,-25.072,25.382
59160.0,-0.779,0.126,-0.15,-2.064,17.126,-1.882,-0.99,-0.16,-0.148,-8.777,20.379,-25.968,-0.452,-0.212,-0.907,-4.283,69.397,-15.557,-0.752,0.128,0.205,2.489,-20.045,29.258
59180.0,-0.837,0.116,-0.154,-1.61,13.58,-2.94,-0.93,0.107,-0.029,0.426,19.49,-24.123,-0.228,-0.134,-0.851,24.115,71.597,-21.8,-0.788,0.164,0.228,1.846,-14.855,29.465
59200.0,-0.954,0.095,-0.103,-5.345,6.766,-1.754,-0.867,0.288,-0.051,0.173,18.117,-23.317,-0.112,-0.141,-0.848,7.019,69.821,-29.711,-0.981,0.217,0.276,-6.162,-11.156,24.409
59220.0,-1.017,0.034,-0.098,-11.034,3.233,-3.055,-0.8,0.31,-0.03,-23.055,20.134,-23.878,-0.097,-0.1,-0.803,1.635,52.374,-36.666,-1.094,0.286,0.286,-20.93,-15.26,15.33
59240.0,-0.986,0.026,-0.138,-6.61,5.488,-6.747,-1.335,-0.535,-0.55,-134.832,16.372,-34.131,-0.043,-0.068,-1.123,-11.711,51.221,-34.486,-1.093,0.19,0.252,-34.632,-25.489,9.664
59260.0,-1.001,0.089,-0.174,-1.476,10.099,-9.391,-1.069,-0.207,-0.216,-29.24,24.018,-28.792,-0.032,-0.252,-0.939,2.375,108.284,-33.999,-1.015,0.134,0.282,-29.855,-28.942,10.86
59280.0,-0.996,0.147,-0.188,0.809,10.233,-10.21,-1.049,-0.155,-0.212,-29.511,16.297,-35.898,-0.708,-0.22,-0.902,10.389,91.673,-31.917,-0.91,0.12,0.322,-20.732,-25.799,14.641
59300.0,-1.015,0.173,-0.244,-0.233,5.458,-10.017,-0.959,-0.245,-0.053,-34.319,23.156,-35.307,-0.912,-0.212,-0.854,11.957,83.69,-31.24,-0.965,0.148,0.343,-14.293,-16.393,16.304
59320.0,-1.117,0.14,-0.209,-5.535,-3.034,-9.348,-0.864,-0.054,-0.053,-34.967,35.15,-28.813,-0.632,-0.124,-0.825,7.01,96.112,-30.908,-1.125,0.137,0.336,-13.537,-12.04,11.789
59340.0,-1.228,0.093,-0.127,-5.576,-10.32,-6.856,-0.96,-0.259,-0.192,-42.259,35.97,-18.533,-0.067,-0.104,-0.95,6.461,108.085,-28.232,-1.216,0.131,0.305,-11.66,-11.901,5.321
59360.0,-1.222,0.041,-0.169,-3.521,-11.529,-7.854,-0.928,-0.077,-0.187,-38.497,29.841,-6.488,0.045,-0.309,-1.005,9.441,102.327,-27.605,-1.22,0.145,0.317,-8.565,-13.953,-2.364
59380.0,-1.228,-0.004,-0.215,3.602,-8.791,-14.012,-1.008,-0.1,-0.231,-21.339,26.367,-0.564,-0.088,-0.403,-0.998,11.928,85.111,-36.75,-1.199,0.088,0.426,-1.214,-18.922,-5.972
59400.0,-1.25,-0.018,-0.154,12.23,-4.079,-15.789,-1.054,-0.122,-0.332,-36.805,20.029,-1.415,-0.154,-0.339,-0.979,5.566,72.115,-45.361,-1.162,0.135,0.555,12.049,-21.232,-0.653
59420.0,-1.312,-0.007,-0.108,10.97,-6.055,-13.622,-1.058,0.006,-0.274,-27.944,17.713,-2.24,-0.089,-0.118,-1.007,-11.986,70.191,-41.752,-1.126,0.197,0.522,13.921,-19.826,3.214
59440.0,-1.322,0.053,-0.127,6.13,-15.573,-11.078,-0.942,-0.137,-0.261,-48.157,32.439,-2.244,0.048,-0.069,-1.08,-13.672,74.519,-25.005,-1.131,0.124,0.423,17.016,-10.421,6.835
59460.0,-1.237,0.155,-0.289,4.43,-22.572,-10.848,-0.933,-0.071,-0.124,-52.02,33.419,-2.727,0.014,-0.268,-1.065,7.769,74.33,-13.919,-1.246,0.158,0.383,21.009,-8.54,4.347
59480.0,-1.205,0.179,-0.482,5.254,-13.741,-11.454,-1.094,-0.166,-0.262,-24.69,27.939,-2.397,-0.077,-0.363,-0.948,34.774,67.321,-17.659,-1.475,0.353,0.464,-0.34,-21.755,-11.177
59500.0,-1.291,0.013,-0.398,2.278,-3.957,-7.926,-0.906,-0.166,-0.359,-31.52,38.743,-4.728,0.009,-0.28,-0.911,32.196,59.246,-24.21,-1.442,0.347,0.546,-43.163,-44.859,-24.962
59520.0,-1.355,-0.069,-0.228,3.078,-3.505,-5.104,-1.054,0.008,-0.234,-19.901,27.482,2.449,0.226,-0.182,-1.034,-7.42,52.562,-18.233,-1.352,0.157,0.487,-46.671,-46.33,-28.755
59540.0,-1.387,-0.002,-0.229,10.254,-3.343,-6.722,-1.306,-0.185,-0.365,-3.23,-8.779,11.511,0.162,-0.211,-1.038,-13.457,42.749,-9.378,-1.235,-0.067,0.41,-19.516,-42.618,-23.753
59560.0,-1.38,0.175,-0.29,15.195,-4.731,-14.041,-0.913,-0.147,-0.381,-3.081,4.262,10.628,0.143,-0.312,-1.039,-7.912,35.563,-8.096,-1.128,-0.053,0.409,24.614,-27.26,-14.731
59580.0,-1.307,0.158,-0.308,11.231,0.634,-13.319,-0.948,-0.066,-0.283,-11.238,7.294,8.924,0.092,-0.351,-1.031,0.144,31.983,-3.458,-1.265,0.126,0.407,35.992,-16.651,-13.682
59600.0,-1.339,0.009,-0.298,7.145,9.049,-11.745,-0.986,-0.126,-0.345,-12.035,10.716,12.383,0.19,-0.229,-0.996,10.459,26.668,5.922,-1.391,0.294,0.449,26.713,-26.598,-12.68
59620.0,-1.303,0.055,-0.339,7.399,7.916,-11.696,-1.013,-0.222,-0.31,-3.579,-4.798,17.498,0.265,-0.145,-1.138,4.602,6.865,5.928,-1.31,0.321,0.476,6.165,-32.607,-12.365
59640.0,-1.248,0.066,-0.395,9.269,18.521,-7.868,-0.898,-0.153,-0.395,6.218,1.076,17.121,0.058,-0.093,-0.912,-19.733,-6.557,-1.179,-1.192,0.277,0.445,-10.704,-32.095,-12.632
59660.0,-1.25,0.14,-0.316,11.817,23.641,-9.091,-0.916,0.023,-0.319,4.917,-5.572,10.493,0.307,-0.286,-1.02,-9.528,-5.231,8.415,-1.088,0.129,0.372,-12.601,-28.579,-10.207
59680.0,-1.207,0.165,-0.267,9.181,16.057,-8.181,-1.016,-0.004,-0.3,-5.333,-8.638,14.481,0.301,-0.323,-1.016,13.123,-17.667,10.937,-1.029,0.022,0.313,1.509,-16.325,-4.968
59700.0,-1.249,0.077,-0.404,2.592,17.156,-10.487,-0.968,-0.173,-0.339,0.009,-7.792,15.391,0.125,-0.299,-0.972,28.007,-31.169,15.449,-1.039,0.005,0.264,28.22,0.119,-1.585
59720.0,-1.271,-0.049,-0.276,3.467,17.219,-7.693,-0.829,-0.263,-0.317,10.859,-4.223,10.602,0.222,-0.324,-0.929,7.167,-32.887,17.525,-1.127,0.109,0.23,43.442,7.141,-0.51
59740.0,-1.245,-0.08,-0.226,9.84,16.644,-4.914,-1.048,0.09,-0.292,3.22,-12.18,9.73,0.144,-0.282,-0.965,-17.439,-44.881,14.014,-1.131,0.271,0.219,37.334,8.692,-2.138
59760.0,-1.237,-0.029,-0.29,10.286,8.776,-7.366,-1.008,0.055,-0.299,-0.052,-13.983,9.524,0.101,-0.226,-1.02,-41.409,-50.788,16.676,-1.062,0.29,0.211,11.806,10.498,-6.384
59780.0,-1.152,0.029,-0.293,5.165,9.051,-7.162,-0.797,-0.133,-0.331,4.026,-10.545,10.237,0.141,-0.187,-0.965,-32.815,-52.37,20.338,-1.011,0.192,0.224,0.36,14.428,-9.084
59800.0,-1.137,0.13,-0.291,0.648,10.073,-6.819,-0.905,-0.18,-0.32,5.575,-14.905,4.895,0.066,-0.222,-1.064,-7.82,-58.88,23.814,-0.954,0.136,0.258,-1.286,21.354,-10.904
59820.0,-1.175,0.145,-0.263,-5.233,9.143,-3.356,-0.966,-0.098,-0.328,14.555,-22.024,-0.036,0.011,-0.188,-1.021,4.73,-62.864,21.897,-0.923,0.089,0.28,3.335,31.356,-12.845
59840.0,-1.175,0.122,-0.26,-9.239,6.982,0.348,-1.035,0.023,-0.275,-0.14,-22.47,-0.23,0.06,-0.161,-1.036,2.626,-67.825,22.929,-0.937,0.06,0.301,16.446,39.767,-14.603
59860.0,-1.157,0.067,-0.259,-9.932,3.445,3.917,-1.024,-0.175,-0.164,13.285,-26.208,3.975,0.095,-0.192,-0.938,-1.187,-71.37,21.63,-0.952,0.097,0.323,25.06,42.175,-16.306
59880.0,-1.103,0.03,-0.243,-11.129,0.961,6.634,-0.829,-0.388,-0.264,22.803,-26.412,1.689,0.012,-0.302,-0.936,0.823,-73.086,18.604,-0.926,0.17,0.305,25.06,42.592,-19.562
59900.0,-1.046,0.012,-0.226,-12.524,0.395,7.852,-0.839,-0.475,-0.335,45.955,-34.634,-4.116,-0.081,-0.296,-1.065,-4.789,-81.879,16.728,-0.903,0.169,0.262,18.842,44.839,-23.668
59920.0,-1.049,0.044,-0.205,-11.949,-3.544,8.978,-1.073,0.055,-0.187,87.194,-37.077,6.59,-0.109,-0.222,-0.934,-0.73,-86.015,10.881,-0.97,0.228,0.251,11.364,46.399,-25.467
59940.0,-1.042,0.042,-0.21,-10.102,-4.583,10.815,-1.035,0.038,-0.262,59.932,-38.291,7.121,-0.125,-0.136,-0.961,-10.677,-85.455,6.474,-1.022,0.218,0.267,-0.781,44.4,-26.367
59960.0,-1.002,0.023,-0.24,-6.507,-3.512,11.823,-1.061,0.286,-0.211,9.167,-33.814,8.764,-0.196,-0.034,-1.023,-21.22,-86.667,7.502,-1.025,0.168,0.27,-2.983,45.974,-22.414
59980.0,-0.991,0.016,-0.25,-4.701,-1.302,11.35,-0.981,-0.074,-0.242,0.074,-25.003,4.975,-0.196,-0.088,-1.001,-13.122,-83.003,11.823,-1.034,0.187,0.267,-4.858,48.288,-17.926
60000.0,-0.982,0.02,-0.235,-4.428,-0.788,9.335,-0.963,-0.161,-0.208,3.062,-26.136,4.531,-0.227,-0.174,-0.969,4.298,-80.678,15.167,-1.028,0.172,0.278,-8.109,46.923,-13.589
60020.0,-0.964,0.049,-0.189,-4.632,-1.897,7.082,-1.015,-0.085,-0.179,15.888,-28.723,5.524,-0.254,-0.215,-0.921,12.875,-71.697,15.943,-1.012,0.112,0.315,-8.117,41.479,-10.462
60040.0,-0.938,0.086,-0.171,-4.186,-5.532,5.901,-1.012,-0.098,-0.219,14.787,-28.883,4.806,-0.515,-0.203,-0.926,18.856,-76.636,14.632,-0.967,0.087,0.291,-3.113,37.181,-7.753
60060.0,-0.924,0.081,-0.191,-2.169,-7.948,5.644,-0.967,0.069,-0.182,4.097,-29.833,6.634,-0.524,-0.1,-0.969,15.69,-81.842,14.15,-0.977,0.1,0.245,0.727,33.447,-8.302
60080.0,-0.927,0.034,-0.226,-1.293,-10.786,5.65,-0.952,0.165,-0.068,3.093,-31.342,10.993,-0.19,-0.055,-0.975,-6.951,-79.128,19.046,-0.984,0.093,0.224,0.138,30.038,-11.153
60100.0,-0.943,-0.001,-0.201,1.221,-12.317,4.52,-1.003,-0.162,-0.144,-20.647,-21.763,9.426,-0.144,-0.206,-0.919,-17.116,-76.345,23.824,-0.979,0.063,0.213,0.07,26.414,-13.553
60120.0,-0.936,0.004,-0.169,3.945,-13.741,3.075,-1.031,-0.229,-0.127,-2.829,-18.598,18.64,-0.179,-0.315,-0.865,-9.526,-67.616,23.222,-0.939,0.059,0.213,0.396,25.371,-13.578
