Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
138480.0,-0.957,0.017,-0.291,-4.039,-31.929,15.61,-0.96,0.331,0.027,-32.054,23.219,10.078,-0.874,0.311,-0.002,-82.696,-5.148,17.576,-1.078,-0.25,-0.03,-9.786,-15.926,29.039
138500.0,-0.914,0.062,-0.303,-10.431,-33.97,14.95,-1.007,0.172,-0.087,-54.062,38.417,7.971,-0.843,0.271,-0.007,-74.747,-7.129,19.696,-1.031,-0.204,-0.026,-13.515,-17.01,25.6
138520.0,-0.871,0.107,-0.294,-21.698,-37.933,14.318,-1.046,-0.017,0.007,-44.109,41.12,7.319,-0.813,0.299,0.042,-59.563,-6.23,20.183,-1.013,-0.199,-0.009,-18.057,-17.01,19.873
138540.0,-0.831,0.147,-0.341,-31.35,-37.164,13.03,-1.061,0.04,-0.005,-13.139,36.473,8.595,-0.809,0.396,0.089,-52.911,-3.101,16.56,-1.019,-0.186,0.035,-17.422,-16.695,16.196
138560.0,-0.83,0.173,-0.355,-38.351,-31.018,14.375,-1.069,0.095,-0.005,-8.04,32.017,8.436,-0.845,0.508,0.123,-61.461,3.999,8.235,-1.052,-0.155,0.07,-16.749,-19.426,11.676
138580.0,-0.828,0.142,-0.316,-42.663,-17.042,14.434,-0.946,0.163,0.008,-12.974,33.637,10.045,-0.906,0.53,0.094,-73.653,8.588,0.023,-1.077,-0.133,0.075,-18.995,-23.777,6.017
138600.0,-0.923,0.121,-0.23,-35.094,-16.048,11.532,-1.058,0.069,-0.091,-1.888,33.459,8.885,-0.996,0.546,0.054,-86.665,11.098,-11.022,-1.083,-0.103,0.029,-25.309,-29.485,0.759
138620.0,-1.072,0.112,-0.107,-27.204,-25.305,12.593,-1.097,0.16,-0.045,13.302,28.888,7.028,-1.084,0.525,0.05,-91.223,8.049,-19.261,-1.074,-0.097,0.031,-30.17,-37.87,-3.64
138640.0,-1.181,0.052,-0.093,-21.142,-32.274,10.655,-1.061,0.211,-0.033,17.394,27.493,5.642,-1.117,0.526,0.081,-87.884,5.369,-24.938,-0.975,-0.107,0.032,-34.93,-46.97,-10.22
138660.0,-1.265,0.06,-0.081,-19.192,-35.974,7.815,-1.052,0.237,-0.02,18.653,25.481,4.74,-1.116,0.53,0.145,-75.876,-1.644,-23.094,-0.897,-0.15,0.089,-35.576,-45.576,-15.849
138680.0,-1.216,0.062,-0.115,-17.685,-37.945,4.42,-1.094,0.237,-0.107,15.21,22.485,1.925,-1.065,0.467,0.159,-54.089,-10.181,-12.382,-0.916,-0.15,0.15,-38.509,-42.545,-21.451
138700.0,-1.072,0.09,-0.171,-16.603,-36.043,0.551,-1.075,0.136,-0.128,23.765,17.74,-1.816,-1.005,0.401,0.157,-23.675,-17.101,8.091,-0.98,-0.135,0.204,-42.804,-39.88,-24.244
138720.0,-0.963,0.122,-0.172,-14.958,-29.101,-3.536,-0.983,0.199,-0.071,27.134,13.824,-3.171,-0.929,0.39,0.151,25.366,-21.708,35.37,-1.01,-0.141,0.332,-50.117,-35.537,-26.453
138740.0,-0.914,0.136,-0.12,-13.317,-23.149,-5.403,-0.991,0.243,-0.0,24.517,17.085,-3.253,-0.878,0.406,0.142,64.468,-24.859,60.452,-1.013,-0.167,0.385,-56.454,-31.353,-26.243
138760.0,-0.89,0.135,-0.043,-11.578,-21.636,-5.159,-0.944,0.252,-0.001,8.658,24.291,-2.434,-0.854,0.473,0.14,92.112,-28.11,83.209,-0.97,-0.226,0.387,-51.238,-28.003,-22.639
138780.0,-0.879,0.122,-0.03,-8.535,-22.091,-3.352,-0.946,0.196,-0.055,2.793,29.216,-2.475,-0.838,0.568,0.133,107.009,-31.889,100.914,-0.91,-0.322,0.399,-39.187,-28.14,-17.005
138800.0,-0.854,0.109,-0.056,-2.704,-21.161,-2.433,-0.953,0.162,-0.101,2.445,31.957,-3.281,-0.818,0.688,0.125,102.784,-34.148,103.225,-0.855,-0.353,0.426,-28.44,-31.491,-16.87
138820.0,-0.835,0.106,-0.068,2.921,-17.32,-2.614,-0.94,0.139,-0.081,9.458,34.354,-4.167,-0.778,0.785,0.124,74.905,-34.475,99.138,-0.803,-0.373,0.431,-23.61,-31.216,-19.632
138840.0,-0.843,0.096,-0.068,5.788,-15.717,-4.014,-0.94,0.169,-0.054,10.511,41.31,-3.547,-0.762,0.841,0.128,28.403,-34.815,86.432,-0.801,-0.398,0.442,-13.495,-31.606,-23.464
138860.0,-0.876,0.091,-0.067,8.502,-14.069,-5.624,-1.007,0.124,-0.052,16.34,43.705,-5.144,-0.763,0.896,0.158,-18.043,-36.042,70.836,-0.799,-0.389,0.455,-5.601,-34.358,-28.07
138880.0,-0.918,0.104,-0.063,12.681,-11.456,-6.724,-0.926,0.203,-0.073,21.997,53.13,-7.197,-0.768,0.912,0.191,-58.635,-37.979,55.65,-0.781,-0.383,0.459,-2.863,-35.157,-35.267
138900.0,-0.951,0.132,-0.035,17.422,-7.388,-7.412,-0.931,0.264,-0.153,6.545,61.397,-7.113,-0.768,0.879,0.212,-89.685,-40.98,46.509,-0.734,-0.389,0.42,2.931,-32.984,-39.961
138920.0,-0.95,0.144,0.017,22.3,-5.715,-8.215,-0.967,0.025,-0.168,14.512,67.362,-9.174,-0.739,0.805,0.221,-107.418,-44.291,46.467,-0.65,-0.386,0.283,21.654,-31.189,-37.552
138940.0,-0.919,0.152,0.031,23.361,-5.845,-7.979,-0.98,0.078,-0.228,16.108,67.751,-10.07,-0.7,0.75,0.241,-108.094,-45.158,54.457,-0.64,-0.325,0.301,34.199,-32.966,-45.43
138960.0,-0.86,0.149,0.017,21.308,-5.443,-7.173,-1.016,0.131,-0.266,21.897,66.018,-11.663,-0.684,0.73,0.323,-84.181,-45.146,69.367,-0.714,-0.331,0.466,12.89,-36.563,-74.349
138980.0,-0.855,0.161,0.008,15.586,-6.295,-5.978,-0.988,0.092,-0.311,21.788,66.112,-12.441,-0.678,0.849,0.392,-65.638,-47.642,82.388,-0.898,-0.649,0.613,2.954,-37.523,-90.733
139000.0,-0.897,0.178,0.011,11.903,-7.178,-4.941,-0.994,0.101,-0.296,33.756,59.537,-13.714,-0.63,0.966,0.477,-63.823,-48.256,92.554,-0.966,-0.793,0.657,25.966,-41.891,-86.825
139020.0,-0.958,0.153,0.016,13.539,-1.591,-5.308,-0.92,0.139,-0.41,24.904,57.151,-12.746,-0.564,0.863,0.541,-73.587,-49.352,101.414,-0.925,-0.78,0.603,56.148,-41.508,-83.462
139040.0,-0.991,0.179,0.036,20.069,-0.267,-3.88,-0.889,-0.031,-0.447,32.875,50.605,-13.648,-0.502,0.796,0.574,-68.395,-53.184,115.1,-0.924,-0.741,0.526,78.457,-43.749,-78.67
139060.0,-0.932,0.118,0.085,24.687,2.91,-4.031,-0.818,0.063,-0.345,36.388,51.463,-15.903,-0.442,0.798,0.604,-51.592,-54.11,127.38,-0.908,-0.55,0.556,78.83,-47.425,-85.733
139080.0,-0.906,0.077,0.114,25.065,4.279,-5.326,-0.945,0.141,-0.398,28.896,52.621,-18.533,-0.406,0.817,0.596,-47.123,-54.168,133.182,-0.932,-0.485,0.604,56.559,-48.205,-106.91
139100.0,-0.921,0.073,0.106,23.025,1.531,-6.718,-1.033,0.014,-0.406,31.426,50.696,-21.98,-0.359,0.81,0.579,-44.853,-60.584,136.988,-0.942,-0.497,0.638,18.712,-50.514,-130.744
139120.0,-0.957,0.115,0.047,23.043,0.849,-8.46,-0.997,0.018,-0.386,39.471,51.182,-24.218,-0.283,0.78,0.588,-38.286,-65.023,140.311,-0.91,-0.636,0.657,3.139,-52.509,-148.385
139140.0,-0.972,0.168,0.045,24.983,3.434,-10.538,-0.985,0.078,-0.39,32.792,55.968,-26.601,-0.251,0.737,0.596,-37.341,-64.527,140.704,-0.824,-0.685,0.62,10.325,-58.555,-155.235
139160.0,-0.971,0.183,0.067,25.188,6.028,-11.952,-0.918,0.036,-0.431,31.198,59.061,-27.646,-0.253,0.768,0.611,-51.449,-60.043,134.965,-0.687,-0.676,0.612,21.133,-58.007,-162.577
139180.0,-0.919,0.161,0.073,23.532,14.302,-12.259,-0.775,-0.024,-0.448,39.988,63.735,-27.72,-0.251,0.674,0.534,-64.783,-61.851,127.418,-0.589,-0.618,0.608,21.059,-56.802,-169.304
139200.0,-0.836,0.122,0.088,22.985,26.661,-11.613,-0.758,-0.035,-0.453,54.073,75.171,-30.043,-0.164,0.628,0.468,-65.384,-63.036,121.45,-0.47,-0.584,0.606,18.597,-54.547,-173.469
139220.0,-0.824,0.024,0.037,24.459,20.681,-10.547,-1.06,-0.118,-0.518,52.863,75.948,-41.206,-0.156,0.645,0.489,-58.59,-49.864,118.832,-0.446,-0.646,0.615,26.879,-46.2,-170.622
139240.0,-0.793,-0.121,-0.366,28.366,17.616,-11.0,-1.078,-0.124,-0.477,45.47,69.589,-47.073,-0.29,0.665,0.404,-75.68,-61.577,122.496,-0.484,-0.659,0.628,48.656,-45.734,-161.402
139260.0,-0.622,-0.056,-0.449,4.449,56.742,-26.268,-0.855,-0.102,-0.417,48.045,71.385,-46.655,-0.233,0.59,0.382,-83.006,-79.688,135.419,-0.46,-0.551,0.611,68.597,-50.706,-155.708
139280.0,-0.611,0.181,-0.308,-29.497,71.558,-36.279,-0.751,0.021,-0.418,50.292,82.415,-46.113,-0.096,0.61,0.52,-51.988,-62.969,149.467,-0.364,-0.479,0.548,66.168,-50.74,-158.467
139300.0,-0.682,0.274,-0.262,-36.707,59.263,-23.223,-0.913,0.101,-0.583,33.202,93.08,-44.498,-0.165,0.947,0.575,-32.675,-44.173,160.449,-0.438,-0.59,0.507,63.737,-50.124,-159.643
139320.0,-0.804,0.09,-0.259,-27.19,37.165,-1.772,-0.973,-0.017,-0.674,30.273,92.542,-41.992,-0.272,1.173,0.558,-79.26,-46.059,160.908,-0.519,-0.691,0.455,75.549,-55.264,-151.587
139340.0,-1.066,-0.196,-0.376,-13.838,31.797,10.882,-0.929,-0.083,-0.667,44.54,90.684,-44.049,-0.306,1.096,0.514,-95.9,-52.22,157.57,-0.454,-0.584,0.439,89.529,-58.52,-155.673
139360.0,-1.234,-0.302,-0.425,2.839,30.526,14.628,-0.762,-0.153,-0.662,45.048,88.321,-51.663,-0.317,0.757,0.407,-83.79,-62.86,158.76,-0.442,-0.579,0.418,81.735,-54.324,-157.265
139380.0,-0.996,-0.294,-0.511,11.02,27.167,8.737,-0.541,-0.258,-0.612,36.631,89.07,-57.439,-0.188,0.622,0.345,-59.78,-69.586,153.591,-0.442,-0.729,0.377,69.355,-45.753,-143.728
139400.0,-0.72,0.03,-0.571,1.298,56.985,4.481,-0.49,-0.203,-0.583,22.63,94.434,-62.869,-0.101,0.828,0.392,-55.09,-66.92,132.09,-0.332,-0.829,0.347,66.147,-39.815,-129.316
139420.0,-0.667,0.104,-0.384,-3.558,46.403,2.105,-0.56,-0.151,-0.741,-8.685,95.155,-66.5,-0.177,1.046,0.47,-91.308,-68.263,111.315,-0.268,-0.91,0.299,58.024,-33.752,-119.563
139440.0,-0.692,0.038,-0.431,4.977,20.777,2.273,-0.613,-0.251,-0.824,-11.534,87.813,-64.828,-0.222,0.97,0.713,-114.536,-72.828,94.789,-0.29,-1.137,0.317,81.691,-27.968,-113.425
139460.0,-0.731,-0.139,-0.754,4.929,8.957,-2.798,-0.552,-0.29,-0.821,-4.912,75.674,-60.942,-0.335,0.82,0.698,-118.58,-77.839,71.021,-0.403,-1.095,0.344,102.721,-26.232,-110.105
139480.0,-0.864,-0.087,-0.819,-17.961,24.625,-2.52,-0.308,-0.355,-0.803,-4.06,71.055,-58.824,-0.148,0.525,0.453,-119.677,-72.571,67.31,-0.417,-0.684,0.384,85.527,-31.064,-128.893
139500.0,-0.934,-0.012,-0.805,-37.853,46.862,-2.621,-0.242,-0.44,-0.761,-3.512,69.273,-57.301,0.026,0.472,0.35,-95.414,-63.225,69.24,-0.309,-0.498,0.458,19.319,-32.688,-153.452
139520.0,-0.879,0.014,-0.609,-45.376,58.933,-3.448,-0.29,-0.429,-0.742,-6.419,66.417,-55.201,0.162,0.542,0.354,-65.016,-46.426,66.399,-0.197,-0.462,0.516,-27.771,-28.515,-159.155
139540.0,-0.855,0.003,-0.504,-33.576,35.557,-3.289,-0.232,-0.49,-0.846,-19.488,59.07,-50.427,0.249,0.583,0.396,-43.728,-28.517,58.093,-0.311,-0.922,0.695,-7.952,-27.042,-125.181
139560.0,-0.793,-0.041,-0.625,-29.4,20.79,-2.03,-0.194,-0.501,-0.868,-21.416,56.744,-42.62,0.248,0.551,0.457,-30.283,-23.755,52.124,-0.439,-1.136,0.846,48.8,-33.611,-88.592
139580.0,-0.825,-0.077,-0.566,-22.47,20.79,-2.24,-0.238,-0.443,-0.811,-21.47,55.321,-34.368,0.25,0.497,0.506,-22.541,-27.434,46.777,-0.307,-0.985,0.76,124.748,-69.615,-55.793
139600.0,-0.861,-0.026,-0.457,-15.89,20.09,-2.17,-0.389,-0.503,-0.814,-15.953,57.022,-25.69,0.335,0.474,0.59,-11.29,-32.219,38.263,-0.203,-0.573,0.654,92.017,-64.956,-55.983
139620.0,-0.891,0.011,-0.431,-12.072,7.556,0.037,-0.566,-0.316,-0.882,-5.46,57.61,-23.17,0.396,0.535,0.741,5.72,-18.754,27.044,0.056,-0.47,0.595,53.234,-48.181,-58.85
139640.0,-0.877,-0.025,-0.602,-13.718,-11.309,-2.582,-0.601,-0.16,-0.82,-13.627,63.548,-23.854,0.364,0.664,0.819,7.581,-10.964,17.287,0.092,-0.618,0.537,39.255,-30.985,-55.186
139660.0,-0.862,-0.086,-0.789,-16.819,-5.995,-8.129,-0.5,-0.142,-0.821,-16.438,62.953,-26.29,0.322,0.737,0.912,-9.49,-13.11,7.406,0.009,-0.71,0.61,78.05,-27.02,-35.35
139680.0,-0.992,-0.077,-0.593,-13.128,-9.146,-13.811,-0.374,-0.176,-0.934,-7.407,60.631,-21.024,0.362,0.56,0.851,-13.71,-16.296,2.955,0.108,-0.567,0.642,80.982,-24.161,-29.0
139700.0,-0.992,-0.029,-0.515,-7.802,-14.932,-12.305,-0.419,-0.145,-0.948,15.05,64.54,-16.73,0.43,0.487,0.785,-15.467,-13.72,-2.231,0.22,-0.504,0.644,65.122,-23.972,-26.928
139720.0,-0.99,0.015,-0.531,-9.708,-11.27,-9.472,-0.39,-0.073,-0.882,23.24,60.06,-18.83,0.465,0.514,0.746,-2.182,-11.196,-2.863,0.29,-0.385,0.695,38.947,-14.43,-25.556
139740.0,-0.968,0.004,-0.597,-6.393,-11.102,-8.403,-0.204,-0.152,-0.843,-8.454,57.498,-22.221,0.507,0.545,0.779,15.246,-9.514,-2.269,0.246,-0.42,0.732,10.987,-6.896,-24.184
139760.0,-0.95,-0.073,-0.587,-2.687,-22.555,-8.864,-0.023,-0.404,-0.954,-7.297,52.068,-27.552,0.509,0.618,0.89,18.78,-4.261,-3.753,0.217,-0.607,0.838,24.858,-12.709,-13.809
139780.0,-0.986,-0.072,-0.533,-4.312,-41.675,-12.273,0.04,-0.413,-0.977,8.813,48.698,-27.839,0.511,0.559,0.932,10.294,-6.862,-4.326,0.221,-0.647,0.895,31.109,-10.196,-11.552
139800.0,-1.061,0.004,-0.513,-10.439,-51.024,-14.499,-0.024,-0.334,-0.944,9.906,46.801,-23.901,0.523,0.497,0.956,6.37,-7.91,1.12,0.254,-0.564,0.887,26.213,-13.102,-11.569
139820.0,-1.112,0.109,-0.493,-20.578,-50.496,-14.054,-0.115,-0.216,-0.911,11.425,42.759,-17.853,0.542,0.591,0.977,5.795,-9.791,9.976,0.345,-0.473,0.874,3.065,-13.947,-11.795
139840.0,-1.103,0.139,-0.501,-22.383,-50.649,-8.665,-0.103,-0.229,-0.919,3.764,41.13,-14.65,0.577,0.615,0.979,-2.161,-5.429,13.633,0.356,-0.559,0.889,3.067,-16.159,-3.044
139860.0,-1.036,0.089,-0.567,-14.608,-48.48,3.186,-0.166,-0.354,-0.901,-9.696,44.828,-17.171,0.561,0.595,0.987,-7.191,-0.696,11.376,0.363,-0.638,1.001,0.654,-12.486,7.394
139880.0,-1.019,-0.031,-0.538,3.715,-36.245,12.935,-0.235,-0.319,-0.905,-11.931,41.607,-24.785,0.504,0.568,0.973,-7.978,-1.863,5.23,0.302,-0.734,1.045,-5.5,-5.968,7.947
139900.0,-1.047,-0.106,-0.478,13.511,-31.247,16.895,-0.184,-0.287,-0.924,-14.696,37.509,-29.96,0.486,0.481,0.92,-1.387,-4.689,1.331,0.287,-0.725,1.037,-10.308,-5.024,6.847
139920.0,-1.084,-0.12,-0.481,10.07,-27.676,15.117,0.03,-0.29,-0.947,-11.177,31.785,-30.364,0.479,0.474,0.894,9.217,-4.461,0.578,0.313,-0.707,0.979,-5.865,-6.158,6.246
139940.0,-1.114,-0.109,-0.481,-6.979,-16.983,5.235,0.296,-0.304,-0.944,-14.008,20.419,-26.946,0.474,0.426,0.875,15.983,-3.604,5.021,0.357,-0.637,0.955,3.76,-6.006,4.158
139960.0,-1.13,0.009,-0.365,-18.636,-5.307,-2.916,0.416,-0.393,-0.972,-9.849,15.99,-18.787,0.515,0.468,0.859,15.19,-4.48,8.54,0.419,-0.478,0.967,3.979,-3.603,-1.754
139980.0,-1.083,0.178,-0.305,-18.954,-4.531,-2.963,0.258,-0.496,-0.955,6.3,13.957,-12.13,0.581,0.503,0.874,3.85,-3.64,7.63,0.441,-0.482,1.011,-4.246,3.019,-3.64
140000.0,-1.021,0.235,-0.311,-10.077,-10.742,3.658,-0.08,-0.481,-0.915,6.34,7.483,-7.191,0.616,0.473,0.904,-8.645,-3.237,2.075,0.442,-0.58,1.04,-6.621,9.731,-2.914
140020.0,-1.004,0.197,-0.341,1.169,-15.943,13.376,-0.202,-0.444,-0.941,3.749,5.689,-1.515,0.607,0.401,0.92,-6.477,-3.828,-4.419,0.382,-0.666,1.033,2.247,9.671,1.396
140040.0,-1.079,0.124,-0.302,5.567,-19.436,19.414,-0.273,-0.353,-0.952,1.138,5.48,3.178,0.609,0.379,0.925,9.102,-3.288,-9.206,0.35,-0.64,0.97,21.171,7.31,3.992
140060.0,-1.151,0.019,-0.342,3.752,-18.832,18.142,-0.284,-0.236,-0.924,-3.432,4.537,5.018,0.611,0.437,0.918,24.369,-2.777,-11.522,0.371,-0.526,0.917,20.728,7.436,2.253
140080.0,-1.161,-0.038,-0.407,-5.048,-7.335,5.394,0.023,-0.256,-0.962,-8.47,3.861,5.004,0.628,0.532,0.92,23.896,-1.755,-11.571,0.384,-0.448,0.914,11.891,10.074,-1.632
140100.0,-1.101,-0.073,-0.353,-7.512,0.356,-5.923,0.185,-0.32,-0.977,0.468,0.353,3.135,0.628,0.565,0.939,2.774,8.919,-14.799,0.375,-0.381,0.96,3.512,13.613,-2.945
140120.0,-1.074,-0.052,-0.26,-3.81,-4.213,-9.785,0.221,-0.289,-0.951,3.98,-5.041,0.596,0.636,0.5,0.916,6.92,10.647,-8.897,0.335,-0.37,1.013,-0.5,13.774,-2.67
140140.0,-1.107,0.025,-0.225,3.284,-11.931,-9.925,0.186,-0.297,-0.948,-3.485,-12.51,-0.627,0.641,0.494,0.912,11.41,8.935,-2.769,0.285,-0.396,1.069,-0.388,12.432,-0.652
140160.0,-1.124,0.068,-0.255,3.895,-13.074,-8.916,0.029,-0.335,-0.967,-1.61,-15.139,0.367,0.639,0.525,0.943,10.189,9.083,-1.456,0.266,-0.432,1.081,3.497,6.927,1.866
140180.0,-1.137,0.085,-0.316,2.685,-7.615,-7.464,-0.106,-0.313,-0.942,-1.63,-17.409,3.054,0.625,0.514,0.975,9.728,9.974,-1.121,0.283,-0.445,1.07,3.604,2.336,1.807
140200.0,-1.16,0.102,-0.345,3.308,-3.518,-4.923,-0.07,-0.303,-0.928,-4.345,-24.69,5.18,0.617,0.559,1.02,4.555,9.351,-1.925,0.28,-0.499,1.053,-6.063,-0.988,-1.239
140220.0,-1.191,0.119,-0.321,6.503,-3.313,-2.833,0.076,-0.439,-1.007,3.88,-30.613,9.045,0.638,0.554,1.03,0.556,10.761,-2.594,0.275,-0.552,1.044,-8.129,-3.724,-0.47
140240.0,-1.209,0.101,-0.286,6.177,-1.417,-3.441,0.041,-0.398,-0.97,3.628,-34.887,13.159,0.643,0.536,1.019,1.827,11.661,-3.729,0.31,-0.564,1.032,-7.311,-6.163,2.531
140260.0,-1.215,0.085,-0.289,1.519,3.009,-7.687,-0.023,-0.307,-0.962,-1.8,-42.124,15.39,0.624,0.476,0.992,5.445,11.564,-6.838,0.347,-0.521,1.028,-9.21,-6.926,4.022
140280.0,-1.231,0.061,-0.366,-3.114,7.103,-9.783,-0.07,-0.288,-0.975,-10.533,-48.394,18.285,0.6,0.459,0.953,15.939,12.187,-10.42,0.359,-0.487,1.024,-21.006,-6.868,1.35
140300.0,-1.218,0.023,-0.349,-4.404,16.006,-12.106,-0.023,-0.336,-0.997,-12.49,-52.38,21.697,0.584,0.458,0.923,23.073,14.197,-13.439,0.355,-0.536,1.059,-26.915,-7.277,-0.338
140320.0,-1.301,0.048,-0.315,-4.097,14.859,-12.046,-0.003,-0.382,-1.077,-4.251,-62.189,26.572,0.57,0.459,0.92,32.045,16.128,-13.974,0.354,-0.568,1.11,-25.105,-8.632,-0.599
140340.0,-1.261,0.039,-0.352,-2.737,24.825,-12.179,-0.081,-0.317,-0.995,1.436,-70.589,29.611,0.55,0.448,0.904,37.357,16.475,-15.118,0.362,-0.571,1.144,-18.129,-8.601,3.618
140360.0,-1.212,0.067,-0.344,-2.797,35.418,-10.817,-0.137,-0.319,-0.977,-3.146,-78.148,32.969,0.549,0.432,0.879,39.986,17.376,-14.439,0.364,-0.526,1.151,-15.626,-8.447,9.211
140380.0,-1.183,0.081,-0.374,-1.988,34.705,-7.365,-0.176,-0.38,-0.976,-5.95,-84.56,34.58,0.502,0.461,0.85,40.132,20.699,-12.522,0.357,-0.508,1.128,-17.041,-8.491,15.815
140400.0,-1.101,0.067,-0.429,-0.485,31.026,-4.42,-0.15,-0.337,-0.978,-13.666,-86.464,37.185,0.459,0.427,0.79,40.406,21.866,-10.895,0.36,-0.495,1.057,-25.558,-6.522,20.379
140420.0,-1.024,0.036,-0.432,0.959,35.634,-3.648,-0.233,-0.188,-0.947,-20.37,-89.88,38.71,0.432,0.386,0.722,42.941,21.22,-10.644,0.343,-0.525,1.003,-32.964,-4.802,25.293
140440.0,-0.943,0.031,-0.371,-0.84,44.45,-3.64,-0.283,-0.13,-0.993,-49.63,-84.91,39.62,0.454,0.309,0.64,49.364,19.743,-12.048,0.329,-0.555,0.962,-34.535,-3.158,29.467
140460.0,-0.928,0.012,-0.327,-0.98,42.49,-3.71,-0.312,-0.262,-0.978,-67.9,-77.56,42.98,0.462,0.402,0.653,56.565,26.653,-19.369,0.286,-0.538,0.927,-43.164,1.125,29.058
140480.0,-0.927,0.022,-0.311,-0.901,33.832,-0.218,-0.416,-0.405,-0.861,-32.55,-88.76,39.62,0.289,0.705,0.758,38.11,27.297,-32.957,0.23,-0.571,0.886,-51.283,2.788,30.081
140500.0,-0.948,0.015,-0.343,0.221,29.844,4.715,-0.737,-0.15,-0.93,-4.453,-102.569,33.647,0.263,0.567,0.789,44.431,30.365,-42.562,0.241,-0.604,0.849,-35.85,2.35,37.741
140520.0,-1.003,0.032,-0.367,5.923,32.278,5.497,-0.737,0.12,-0.831,-24.718,-106.804,31.515,0.218,0.541,0.693,53.408,31.911,-53.089,0.225,-0.58,0.816,-18.271,1.627,47.578
140540.0,-0.972,0.02,-0.374,14.697,34.303,6.764,-0.783,-0.085,-0.758,-26.77,-99.775,29.196,0.215,0.405,0.578,64.327,29.558,-63.542,0.279,-0.424,0.822,-18.767,5.694,54.567
140560.0,-0.873,0.049,-0.415,17.978,34.775,7.672,-0.898,-0.236,-0.706,-19.834,-105.155,22.941,0.138,0.426,0.464,86.404,26.362,-68.437,0.244,-0.31,0.752,-30.427,11.067,62.072
140580.0,-0.866,0.042,-0.501,16.147,36.233,7.285,-0.932,-0.351,-0.686,6.221,-105.926,23.982,0.07,0.61,0.474,99.916,20.552,-75.622,0.211,-0.182,0.68,-63.045,14.309,63.717
140600.0,-0.924,0.044,-0.5,9.931,38.144,6.489,-1.085,-0.322,-0.626,18.139,-124.283,23.801,-0.015,0.864,0.521,91.084,22.199,-90.842,0.16,-0.286,0.614,-95.347,15.803,62.464
140620.0,-0.976,0.05,-0.511,6.002,39.867,5.852,-1.035,-0.327,-0.7,-2.155,-118.6,18.229,-0.054,0.735,0.43,94.876,20.967,-102.309,0.145,-0.597,0.587,-103.103,17.379,67.111
140640.0,-0.978,0.032,-0.512,6.471,45.167,4.291,-0.721,-0.166,-0.554,11.259,-110.059,29.461,-0.141,0.541,0.292,121.833,24.604,-113.075,0.102,-0.781,0.616,-86.31,18.27,74.83
140660.0,-0.906,0.037,-0.5,9.647,47.886,1.93,-0.714,-0.133,-0.396,1.12,-100.988,37.708,-0.156,0.626,0.248,139.661,22.787,-124.688,0.133,-0.747,0.618,-71.767,23.495,80.717
140680.0,-0.803,0.065,-0.5,12.479,45.124,2.155,-0.816,-0.299,-0.474,-11.931,-100.05,40.12,-0.24,0.727,0.167,127.89,20.743,-132.908,0.134,-0.67,0.542,-74.988,29.297,86.041
140700.0,-0.745,0.047,-0.525,14.301,41.585,2.544,-0.773,-0.448,-0.729,14.331,-97.853,44.698,-0.259,0.889,0.177,102.955,19.891,-140.596,0.108,-0.616,0.456,-87.499,39.624,90.244
140720.0,-0.675,0.0,-0.539,14.84,37.775,3.054,-0.698,-0.137,-0.906,20.534,-87.571,40.88,-0.28,0.783,0.124,69.576,33.457,-160.294,0.046,-0.621,0.372,-93.114,48.314,98.591
140740.0,-0.623,-0.045,-0.599,17.591,32.151,4.58,-0.735,-0.006,-0.894,-16.481,-62.512,21.386,-0.368,0.799,0.117,63.95,37.52,-178.714,-0.015,-0.825,0.285,-90.013,53.625,112.525
140760.0,-0.611,-0.099,-0.606,22.099,24.765,5.809,-0.676,-0.049,-0.825,-37.787,-28.518,5.558,-0.426,0.778,0.109,29.78,58.317,-196.079,-0.167,-0.825,0.32,-60.088,58.575,124.849
140780.0,-0.626,-0.133,-0.557,27.174,18.703,5.185,-0.554,-0.0,-0.641,-41.546,-10.497,5.606,-0.529,0.619,0.093,21.7,51.161,-211.537,-0.272,-0.788,0.309,-51.248,65.256,124.286
140800.0,-0.64,-0.125,-0.462,29.74,9.058,2.714,-0.605,-0.075,-0.695,-36.342,-12.799,9.557,-0.565,0.556,0.086,4.732,59.118,-225.005,-0.255,-0.87,0.296,-34.133,72.601,128.351
140820.0,-0.625,-0.087,-0.449,31.022,-7.784,0.202,-0.642,-0.28,-0.893,-2.909,-15.165,4.368,-0.635,0.518,0.106,6.451,77.445,-233.28,-0.3,-1.063,0.254,-16.824,81.949,132.583
140840.0,-0.572,-0.06,-0.517,31.341,-21.503,-2.162,-0.452,-0.291,-0.838,34.45,1.244,-2.911,-0.797,0.611,0.191,24.254,92.828,-235.493,-0.307,-0.982,0.225,8.865,85.003,132.309
140860.0,-0.547,-0.051,-0.568,30.98,-27.691,-2.836,-0.308,-0.055,-0.355,54.36,22.003,7.762,-0.886,0.8,0.205,17.397,97.09,-238.796,-0.307,-0.777,0.314,-10.28,94.1,107.401
