Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
105860.0,-0.974,-0.25,-0.059,1.233,-1.296,0.393,-0.954,-0.241,-0.085,1.588,-0.642,-0.732,0.812,0.298,0.121,28.149,-10.709,38.263,0.795,0.064,0.171,-39.15,7.417,-71.85
105880.0,-0.983,-0.242,-0.057,0.881,-0.87,0.203,-0.968,-0.238,-0.091,0.825,-0.994,-1.718,0.845,0.358,0.17,25.59,-6.502,38.908,0.875,0.035,0.209,-47.859,6.796,-61.144
105900.0,-0.978,-0.252,-0.067,0.562,-0.413,-0.224,-0.983,-0.236,-0.083,-0.49,-1.4,-1.82,0.865,0.338,0.185,13.688,-0.693,37.46,0.864,-0.061,0.242,-31.911,7.76,-51.277
105920.0,-0.982,-0.252,-0.069,-0.375,-0.732,-0.393,-0.956,-0.257,-0.081,-0.058,0.056,-1.903,0.878,0.291,0.204,2.267,3.747,31.887,0.882,-0.074,0.242,-0.346,10.454,-45.852
105940.0,-0.98,-0.251,-0.067,-0.63,-0.888,-0.664,-0.964,-0.256,-0.083,0.91,-0.28,-1.96,0.888,0.297,0.277,1.505,9.534,25.484,0.891,-0.004,0.258,16.1,15.19,-43.96
105960.0,-0.975,-0.253,-0.069,-0.651,-0.583,-1.048,-0.971,-0.245,-0.099,-0.07,-0.98,-2.03,0.873,0.322,0.299,2.895,9.118,21.844,0.876,0.101,0.285,6.701,14.762,-32.54
105980.0,-0.978,-0.256,-0.072,-0.904,-0.59,-1.059,-0.975,-0.241,-0.099,0.163,-1.621,-2.659,0.862,0.375,0.313,0.974,7.846,20.059,0.878,0.137,0.383,-11.907,12.851,-29.98
106000.0,-0.983,-0.26,-0.074,-1.018,-1.24,-0.98,-0.971,-0.248,-0.089,0.137,-1.839,-3.062,0.816,0.349,0.313,-16.153,-3.342,17.64,0.911,0.035,0.388,-10.998,10.133,-26.626
106020.0,-0.978,-0.259,-0.076,-0.63,-1.391,-1.039,-0.974,-0.249,-0.095,-0.49,-1.89,-2.8,0.844,0.319,0.31,-16.726,-4.159,18.037,0.894,-0.038,0.344,-0.609,9.203,-27.522
106040.0,-0.977,-0.255,-0.073,-0.725,-1.261,-1.364,-0.967,-0.257,-0.095,-0.35,-2.1,-2.45,0.934,0.334,0.325,-6.308,8.003,21.465,0.936,-0.0,0.351,15.768,17.207,-29.427
106060.0,-0.982,-0.257,-0.071,-1.036,-1.323,-1.457,-0.973,-0.244,-0.095,-0.77,-3.08,-2.59,0.887,0.353,0.332,-12.211,4.553,22.251,0.93,0.007,0.373,31.334,18.962,-27.27
106080.0,-0.977,-0.26,-0.074,-0.89,-1.202,-1.299,-0.972,-0.249,-0.093,-0.77,-3.01,-2.73,0.884,0.33,0.315,-12.318,1.703,21.493,0.922,0.005,0.409,52.314,18.061,-21.451
106100.0,-0.977,-0.277,-0.08,-0.705,-1.453,-0.648,-0.965,-0.254,-0.089,-1.291,-2.94,-2.854,0.893,0.3,0.308,-11.913,-2.297,19.632,0.924,0.016,0.417,60.837,16.184,-19.085
106120.0,-0.981,-0.271,-0.084,-1.671,-3.141,0.116,-0.964,-0.26,-0.088,-1.68,-2.94,-2.52,0.934,0.297,0.311,-12.356,-5.048,16.753,0.92,0.075,0.398,57.746,12.167,-17.992
106140.0,-0.974,-0.267,-0.077,-0.744,-3.4,0.21,-0.965,-0.257,-0.091,-0.63,-2.8,-2.1,0.936,0.305,0.316,-11.806,-3.964,11.658,0.916,0.133,0.39,38.249,9.582,-13.989
106160.0,-0.976,-0.264,-0.071,-0.424,-2.899,0.21,-0.971,-0.262,-0.087,0.42,-2.8,-1.96,0.916,0.304,0.309,-7.946,-1.969,6.953,0.929,0.125,0.41,9.096,5.897,-6.528
106180.0,-0.977,-0.264,-0.069,-1.048,-2.725,0.42,-0.969,-0.259,-0.094,0.281,-2.719,-1.795,0.88,0.289,0.297,3.717,-3.47,0.308,0.897,0.052,0.412,-6.14,0.572,-4.037
106200.0,-0.978,-0.262,-0.071,-0.586,-2.637,0.422,-0.964,-0.258,-0.089,0.35,-2.591,-1.414,0.91,0.303,0.3,5.483,-0.972,-1.783,0.919,0.046,0.403,-10.733,-1.086,-3.402
106220.0,-0.975,-0.267,-0.077,-0.153,-1.986,0.599,-0.967,-0.254,-0.093,0.009,-2.795,-1.202,0.907,0.264,0.287,10.51,5.23,-2.485,0.921,0.042,0.409,-11.537,0.221,-1.45
106240.0,-0.978,-0.267,-0.075,-0.344,-2.14,0.811,-0.96,-0.256,-0.09,0.789,-2.596,-1.121,0.865,0.294,0.285,13.956,4.562,-0.571,0.879,0.071,0.424,-8.933,-3.35,-1.362
106260.0,-0.98,-0.271,-0.075,-0.042,-2.613,1.345,-0.967,-0.251,-0.093,1.021,-2.786,-1.256,0.839,0.313,0.31,10.395,10.044,2.331,0.875,0.115,0.427,-16.539,-4.059,-3.545
106280.0,-0.975,-0.265,-0.073,-0.118,-2.601,1.4,-0.967,-0.261,-0.083,1.704,-2.869,-1.201,0.784,0.31,0.324,7.229,10.513,7.481,0.87,0.135,0.417,-28.956,-3.941,-7.065
106300.0,-0.977,-0.265,-0.077,-0.071,-2.59,1.473,-0.965,-0.257,-0.087,1.976,-2.455,-0.98,0.743,0.296,0.335,7.132,16.881,15.071,0.807,0.08,0.384,-37.899,-2.88,-15.227
106320.0,-0.98,-0.268,-0.079,0.099,-2.831,1.635,-0.962,-0.26,-0.087,2.224,-1.859,-0.667,0.692,0.196,0.317,12.47,24.788,30.065,0.727,0.068,0.416,-41.117,-1.641,-29.06
106340.0,-0.978,-0.267,-0.07,0.483,-2.876,1.653,-0.966,-0.255,-0.089,2.18,-2.12,-0.565,0.613,0.157,0.272,26.619,33.965,42.953,0.618,0.102,0.377,-44.464,1.05,-50.416
106360.0,-0.978,-0.259,-0.066,0.322,-2.64,1.509,-0.963,-0.249,-0.09,2.17,-2.002,-0.6,0.584,0.166,0.254,30.658,39.345,61.203,0.646,0.188,0.366,-58.642,9.58,-54.512
106380.0,-0.976,-0.262,-0.073,0.078,-2.473,1.599,-0.968,-0.245,-0.096,1.854,-2.078,-0.856,0.532,0.17,0.24,16.103,43.743,82.254,0.655,0.361,0.36,-49.054,13.884,-54.599
106400.0,-0.976,-0.266,-0.074,0.318,-2.698,1.859,-0.972,-0.249,-0.094,1.367,-2.688,-0.91,0.434,0.077,0.149,10.397,40.741,94.751,0.618,0.338,0.325,-44.97,9.774,-46.379
106420.0,-0.977,-0.266,-0.074,0.479,-2.829,1.998,-0.972,-0.25,-0.095,0.958,-2.861,-1.038,0.433,0.002,0.109,19.339,6.924,104.082,0.628,0.233,0.276,-28.139,12.365,-34.547
106440.0,-0.975,-0.263,-0.071,0.358,-2.562,2.03,-0.967,-0.255,-0.094,0.232,-2.994,-1.114,0.632,0.016,0.163,31.647,13.212,91.79,0.56,0.115,0.168,-22.116,21.688,-36.403
106460.0,-0.975,-0.258,-0.069,-0.37,-2.455,2.021,-0.969,-0.254,-0.086,0.28,-3.01,-1.075,0.655,0.126,0.274,27.026,44.183,81.794,0.503,0.098,0.074,-39.142,33.051,-38.766
106480.0,-0.981,-0.254,-0.067,-1.039,-2.815,1.848,-0.97,-0.255,-0.085,0.47,-2.974,-0.991,0.432,0.079,0.265,27.725,65.923,79.981,0.421,0.11,0.106,-72.949,41.17,-36.9
106500.0,-0.982,-0.25,-0.067,-0.996,-2.522,1.05,-0.96,-0.241,-0.087,0.403,-2.296,-1.152,0.297,0.059,0.06,60.464,24.863,68.525,0.313,0.08,0.176,-80.46,39.629,-36.919
106520.0,-0.988,-0.241,-0.069,-1.526,-2.552,0.338,-0.962,-0.239,-0.091,-0.015,-2.17,-2.005,0.662,0.101,0.087,45.906,-19.392,62.532,0.299,-0.011,0.186,-81.342,32.908,-38.57
106540.0,-0.974,-0.255,-0.068,-1.418,-1.682,-0.14,-0.978,-0.25,-0.102,0.788,-2.576,-2.349,0.965,0.068,0.164,18.085,54.013,71.466,0.299,-0.032,0.161,-92.509,33.818,-37.749
106560.0,-0.977,-0.268,-0.072,-1.59,-1.559,-0.045,-0.977,-0.256,-0.103,0.65,-3.707,-2.293,0.666,0.121,0.324,25.913,130.653,71.234,0.312,-0.051,0.071,-107.988,33.475,-32.791
106580.0,-0.971,-0.277,-0.075,-0.713,-1.508,0.679,-0.965,-0.254,-0.098,0.162,-4.783,-1.901,0.16,0.115,0.243,63.004,78.537,60.152,0.367,-0.11,0.105,-108.747,29.602,-20.707
106600.0,-0.989,-0.269,-0.084,-0.821,-2.48,1.267,-0.961,-0.249,-0.094,0.215,-4.9,-2.146,0.365,0.045,0.246,86.496,15.636,36.662,0.322,-0.271,0.169,-102.516,17.076,-12.887
106620.0,-0.979,-0.265,-0.09,-0.583,-3.478,1.424,-0.972,-0.245,-0.094,0.921,-5.16,-2.547,0.82,0.048,0.279,80.5,56.56,23.52,0.277,-0.35,0.198,-85.705,8.501,-9.779
106640.0,-0.972,-0.269,-0.08,0.395,-3.827,1.799,-0.974,-0.247,-0.09,1.12,-5.547,-2.939,0.587,0.15,0.353,42.097,84.463,21.111,0.408,-0.284,0.226,-53.692,0.045,5.383
106660.0,-0.98,-0.271,-0.076,0.617,-4.44,2.363,-0.969,-0.254,-0.086,1.081,-5.6,-2.99,0.359,0.037,0.293,49.378,62.542,2.125,0.46,-0.251,0.267,-47.824,-13.411,37.675
106680.0,-0.986,-0.261,-0.07,0.14,-5.11,2.59,-0.967,-0.374,0.061,6.825,-3.801,-1.704,0.516,0.101,0.159,89.855,11.467,-33.297,0.5,-0.254,0.247,-62.011,-22.288,74.054
106700.0,-0.974,-0.258,-0.072,-0.765,-5.389,2.381,-0.85,-0.489,0.07,10.247,11.146,-2.686,0.741,0.316,0.116,86.302,13.386,-92.909,0.748,-0.143,0.047,-85.111,-37.061,117.475
106720.0,-0.973,-0.261,-0.062,-0.353,-5.016,2.383,-0.933,-0.267,-0.086,0.223,-1.469,-2.961,0.816,0.209,0.127,57.566,45.699,-136.009,0.998,-0.133,0.008,-112.981,-20.468,163.653
106740.0,-0.967,-0.258,-0.059,-0.953,-4.41,2.967,-0.998,-0.242,-0.082,1.028,-7.746,-1.647,0.613,0.191,0.318,61.422,58.342,-186.493,0.948,-0.271,0.123,-128.588,2.274,210.951
106760.0,-0.973,-0.272,-0.067,0.0,-4.06,3.08,-0.987,-0.266,-0.067,2.232,-5.513,-1.75,0.581,0.283,0.45,83.845,62.068,-220.308,0.561,-0.523,0.349,-145.417,-37.244,252.519
106780.0,-0.98,-0.271,-0.067,-0.695,-4.333,3.637,-0.957,-0.265,-0.061,1.712,-4.168,-1.92,0.556,0.293,0.36,140.743,99.236,-250.256,0.612,-0.754,0.381,-169.378,-67.265,296.005
106800.0,-0.985,-0.252,-0.063,-0.14,-4.41,3.5,-0.96,-0.257,-0.067,1.68,-2.662,-1.451,0.398,0.485,0.395,202.983,127.16,-294.427,0.786,-0.879,0.121,-186.343,-70.026,328.591
106820.0,-0.981,-0.237,-0.058,0.195,-3.827,2.356,-0.97,-0.256,-0.076,1.067,-1.546,-0.899,0.166,1.07,0.485,209.141,117.005,-320.59,0.779,-1.024,-0.138,-201.82,-68.334,346.681
106840.0,-0.975,-0.246,-0.054,-0.03,-2.274,1.028,-0.971,-0.26,-0.078,0.28,-1.169,-0.7,-0.025,1.843,0.571,172.497,107.928,-318.572,0.583,-1.264,-0.071,-216.776,-62.067,344.842
106860.0,-0.978,-0.254,-0.054,-0.017,-0.999,1.016,-0.972,-0.255,-0.085,0.087,-1.045,-0.797,-0.171,2.097,0.621,128.524,86.556,-284.892,0.174,-1.993,0.119,-209.639,-76.001,295.983
106880.0,-0.981,-0.262,-0.062,-0.232,-0.935,1.05,-0.974,-0.246,-0.096,-0.367,-1.579,-1.224,-0.105,2.126,0.695,124.586,41.509,-245.154,0.184,-2.779,-0.376,-94.774,-145.222,261.45
106900.0,-0.984,-0.253,-0.068,-0.642,-0.932,0.89,-0.973,-0.246,-0.1,-0.408,-2.347,-1.672,0.118,2.156,0.669,142.544,24.195,-221.61,0.711,-2.508,-0.458,22.085,-125.865,264.986
106920.0,-0.982,-0.253,-0.074,-0.499,-1.013,0.6,-0.976,-0.246,-0.096,-0.338,-2.95,-2.073,0.427,2.087,0.637,160.829,17.025,-200.55,0.996,-1.712,-0.265,18.762,-52.705,273.641
106940.0,-0.981,-0.258,-0.076,-0.577,-1.565,0.718,-0.975,-0.255,-0.083,-0.126,-3.361,-2.145,0.747,1.968,0.686,157.034,43.643,-177.091,0.999,-1.369,-0.054,-109.487,-19.855,243.562
106960.0,-0.985,-0.258,-0.075,-0.484,-2.355,1.032,-0.973,-0.266,-0.067,0.906,-2.56,-1.803,0.786,1.869,0.901,114.261,90.945,-146.863,0.659,-1.96,0.018,-188.939,-33.174,205.657
106980.0,-0.991,-0.248,-0.068,0.149,-2.797,0.85,-0.97,-0.262,-0.065,0.511,-1.973,-1.409,0.67,1.876,1.143,49.953,120.427,-119.806,0.988,-2.274,0.005,-104.808,25.859,187.153
107000.0,-0.991,-0.238,-0.06,0.017,-2.749,-0.332,-0.962,-0.258,-0.078,0.824,-1.062,-1.145,0.476,1.817,1.13,-20.409,144.187,-92.951,0.92,-1.656,0.172,-71.866,65.005,153.303
107020.0,-0.982,-0.242,-0.059,-0.368,-1.844,-1.684,-0.969,-0.236,-0.087,0.35,-0.84,-1.96,0.28,1.472,0.834,-50.528,147.469,-58.772,0.783,-1.524,0.32,-67.994,84.955,119.979
107040.0,-0.973,-0.256,-0.067,0.024,-1.14,-2.048,-0.967,-0.243,-0.102,0.0,-1.89,-2.94,0.207,1.202,0.62,-47.138,132.891,-27.126,0.61,-1.501,0.292,-28.534,88.125,87.539
107060.0,-0.973,-0.261,-0.068,0.127,-1.212,-1.684,-0.971,-0.259,-0.105,0.28,-2.87,-3.57,0.019,1.175,0.632,-64.402,111.195,-2.971,0.475,-1.496,0.112,35.539,90.571,51.382
107080.0,-0.97,-0.273,-0.075,-0.194,-1.819,-0.702,-0.973,-0.25,-0.099,-0.415,-4.435,-3.506,-0.124,1.166,0.503,-71.802,58.279,11.022,0.276,-1.379,0.004,73.71,85.12,22.26
107100.0,-0.972,-0.279,-0.081,-0.393,-2.741,0.442,-0.971,-0.258,-0.087,-0.372,-5.083,-3.11,-0.13,1.062,0.311,-62.194,22.493,13.751,0.144,-1.097,-0.105,81.318,71.14,6.29
107120.0,-0.982,-0.273,-0.083,-0.502,-3.995,1.189,-0.968,-0.262,-0.079,0.42,-4.895,-3.211,-0.097,0.902,0.207,-19.3,16.992,12.773,0.12,-0.907,-0.059,37.31,59.5,6.79
107140.0,-0.986,-0.258,-0.074,-0.267,-4.655,1.306,-0.961,-0.264,-0.068,1.166,-4.149,-2.727,-0.161,0.862,0.227,40.063,20.786,8.337,-0.033,-0.891,-0.104,-3.701,46.336,-6.717
107160.0,-0.98,-0.25,-0.058,-0.057,-4.61,0.616,-0.956,-0.258,-0.07,1.082,-2.726,-2.457,-0.217,0.987,0.3,63.4,7.318,7.563,-0.14,-0.958,-0.131,-34.499,17.776,-17.23
107180.0,-0.975,-0.251,-0.048,0.858,-2.913,-0.152,-0.961,-0.268,-0.068,0.534,-1.372,-2.561,-0.204,1.066,0.353,48.256,-2.317,10.289,-0.087,-1.103,-0.156,-32.086,-1.651,-23.973
107200.0,-0.976,-0.255,-0.048,-0.49,-2.24,-0.56,-0.966,-0.263,-0.079,0.722,-1.284,-2.38,-0.194,1.077,0.37,9.14,-3.69,15.11,-0.056,-1.121,-0.16,-16.147,2.45,-31.568
107220.0,-0.977,-0.267,-0.059,-1.049,-1.751,-0.196,-0.965,-0.261,-0.086,1.307,-1.626,-2.119,-0.152,0.987,0.356,-13.948,1.216,17.836,-0.017,-1.035,-0.103,-12.63,6.663,-33.372
107240.0,-0.983,-0.261,-0.065,-0.882,-1.813,0.0,-0.967,-0.264,-0.086,0.554,-1.982,-2.054,-0.148,0.934,0.334,-19.899,8.568,17.317,-0.019,-0.995,-0.045,-16.912,11.973,-32.977
107260.0,-0.98,-0.264,-0.066,-0.278,-1.477,0.0,-0.965,-0.264,-0.084,-0.621,-1.871,-1.86,-0.126,0.928,0.349,-18.902,20.409,16.138,-0.037,-1.001,-0.032,-17.241,12.476,-32.948
107280.0,-0.98,-0.264,-0.067,0.449,-1.525,-0.081,-0.961,-0.262,-0.079,-0.38,-1.228,-1.75,-0.133,0.935,0.411,-18.621,24.487,15.022,-0.041,-1.04,-0.038,-14.084,10.715,-34.279
107300.0,-0.979,-0.262,-0.065,0.978,-1.192,-0.14,-0.963,-0.263,-0.081,0.382,-0.923,-1.75,-0.14,0.993,0.517,-31.5,21.07,14.35,0.002,-1.118,-0.03,0.251,7.871,-39.898
107320.0,-0.977,-0.266,-0.068,-0.043,-1.313,-0.081,-0.968,-0.267,-0.086,0.61,-1.087,-1.667,-0.132,1.012,0.587,-41.345,11.984,14.431,0.075,-1.192,0.04,26.868,7.458,-49.448
107340.0,-0.976,-0.271,-0.07,0.202,-1.513,0.241,-0.965,-0.267,-0.088,1.294,-1.671,-1.297,-0.124,1.092,0.611,-43.767,-1.557,15.787,0.099,-1.244,0.091,52.09,5.182,-59.317
107360.0,-0.979,-0.262,-0.068,-0.07,-1.89,0.63,-0.963,-0.257,-0.095,1.25,-2.122,-1.273,-0.074,1.097,0.679,-42.675,-15.056,17.577,0.121,-1.258,0.115,64.52,-2.614,-66.852
107380.0,-0.978,-0.272,-0.067,-0.56,-1.96,1.05,-0.971,-0.251,-0.097,1.15,-2.773,-1.391,-0.005,1.101,0.822,-39.66,-20.994,24.111,0.209,-1.255,0.174,62.077,-8.732,-75.221
107400.0,-0.977,-0.265,-0.069,-0.628,-1.96,1.45,-0.97,-0.26,-0.091,1.557,-3.136,-1.453,-0.005,1.15,0.901,-42.49,-31.99,32.69,0.296,-1.286,0.248,48.74,-15.019,-86.57
107420.0,-0.983,-0.273,-0.072,0.384,-2.018,1.983,-0.961,-0.273,-0.081,1.739,-2.971,-1.151,0.008,1.207,0.94,-49.192,-49.283,45.422,0.363,-1.42,0.239,48.391,-18.616,-102.405
107440.0,-0.98,-0.266,-0.068,0.281,-2.378,2.378,-0.96,-0.268,-0.086,2.061,-2.486,4.639,0.069,1.257,0.956,-71.652,-67.908,54.73,0.434,-1.507,0.229,67.433,-18.568,-117.197
107460.0,-0.979,-0.264,-0.064,0.519,-2.113,2.38,-0.994,-0.201,-0.136,-1.359,-2.366,10.335,0.149,1.24,0.988,-79.59,-72.034,63.263,0.513,-1.5,0.271,94.326,-17.481,-127.367
107480.0,-0.977,-0.266,-0.068,0.505,-1.909,2.564,-1.03,-0.113,-0.167,-7.724,-3.5,-3.073,0.174,1.205,0.987,-77.82,-74.233,71.031,0.612,-1.377,0.325,107.473,-13.631,-142.903
107500.0,-0.985,-0.27,-0.081,1.094,-2.465,2.803,-0.992,-0.239,-0.092,2.12,-3.264,-0.873,0.198,1.249,0.971,-70.678,-77.771,77.566,0.686,-1.339,0.268,111.328,-3.718,-158.875
107520.0,-0.977,-0.276,-0.079,1.17,-3.081,3.06,-0.976,-0.238,-0.094,0.1,-3.526,-1.234,0.216,1.308,0.896,-98.631,-89.373,89.818,0.721,-1.347,0.252,119.984,1.298,-156.307
107540.0,-0.975,-0.266,-0.071,0.639,-3.301,3.59,-0.966,-0.233,-0.081,0.213,-5.107,-1.203,0.239,1.328,0.786,-125.932,-107.525,102.245,0.743,-1.353,0.253,138.177,3.866,-166.37
107560.0,-0.977,-0.254,-0.065,0.426,-3.434,3.902,-0.978,-0.244,-0.078,1.441,-3.701,-0.779,0.235,1.349,0.819,-140.729,-112.68,108.459,0.706,-1.352,0.201,158.317,-0.124,-170.095
107580.0,-0.98,-0.253,-0.06,-0.14,-3.589,3.774,-0.971,-0.253,-0.087,1.477,-2.813,-0.63,0.202,1.325,0.836,-137.199,-122.1,108.275,0.693,-1.274,0.146,166.666,-6.24,-170.883
107600.0,-0.98,-0.254,-0.059,-0.58,-3.367,3.498,-0.96,-0.263,-0.086,0.093,-2.774,-0.568,0.271,1.228,0.769,-123.882,-132.401,105.528,0.71,-1.238,0.101,153.852,-7.456,-170.231
107620.0,-0.978,-0.255,-0.058,-0.525,-2.683,3.231,-0.966,-0.259,-0.083,-0.238,-3.234,0.011,0.387,1.139,0.715,-108.63,-124.813,98.295,0.783,-1.21,0.091,143.781,-1.442,-168.592
107640.0,-0.979,-0.255,-0.056,-0.531,-2.14,2.66,-0.969,-0.253,-0.078,-1.067,-3.436,0.139,0.406,0.971,0.593,-109.309,-103.056,89.78,0.763,-1.138,0.128,148.853,0.365,-163.49
107660.0,-0.981,-0.247,-0.057,-0.489,-1.706,1.89,-0.968,-0.248,-0.079,-1.316,-3.482,-0.1,0.38,0.902,0.519,-122.942,-112.677,88.189,0.747,-1.01,0.171,158.759,-3.603,-153.663
107680.0,-0.983,-0.248,-0.063,-0.911,-1.372,1.222,-0.965,-0.257,-0.078,-1.573,-3.044,-0.199,0.391,0.852,0.538,-124.342,-122.704,83.477,0.78,-0.869,0.171,168.652,-9.001,-135.752
107700.0,-0.978,-0.259,-0.068,-0.85,-0.961,0.974,-0.964,-0.251,-0.082,-1.152,-2.648,-0.144,0.466,0.74,0.618,-114.685,-117.316,70.058,0.753,-0.723,0.216,154.215,-2.449,-117.631
107720.0,-0.977,-0.261,-0.071,-0.357,-0.877,1.381,-0.966,-0.25,-0.083,-0.764,-2.366,-0.217,0.468,0.631,0.62,-79.489,-96.706,47.683,0.764,-0.607,0.257,129.09,-1.029,-94.331
107740.0,-0.98,-0.259,-0.072,-0.621,-1.689,1.603,-0.973,-0.255,-0.082,-0.64,-2.101,-0.42,0.399,0.646,0.561,-52.805,-78.266,32.812,0.618,-0.549,0.296,93.536,-16.819,-71.23
107760.0,-0.982,-0.249,-0.068,-0.952,-1.914,1.428,-0.965,-0.265,-0.075,-0.351,-1.803,-0.418,0.38,0.67,0.5,-48.456,-79.24,28.024,0.67,-0.687,0.287,82.24,-24.339,-54.792
107780.0,-0.983,-0.249,-0.064,-0.821,-1.514,1.214,-0.964,-0.253,-0.085,-0.521,-1.476,-0.14,0.4,0.618,0.493,-46.434,-82.496,26.158,0.654,-0.789,0.319,110.479,-23.974,-50.664
107800.0,-0.981,-0.244,-0.059,-1.61,-1.342,0.767,-0.967,-0.252,-0.09,-0.881,-1.68,-0.14,0.4,0.567,0.528,-38.396,-77.293,24.364,0.59,-0.702,0.288,143.641,-23.129,-40.946
107820.0,-0.983,-0.248,-0.062,-1.509,-0.585,0.405,-0.969,-0.249,-0.088,-0.415,-1.69,-0.184,0.388,0.569,0.554,-30.668,-77.467,19.27,0.541,-0.553,0.243,147.293,-17.53,-15.779
107840.0,-0.98,-0.254,-0.07,-0.992,-0.076,0.255,-0.967,-0.248,-0.086,-0.281,-1.748,-0.575,0.41,0.583,0.565,-34.786,-83.451,11.658,0.535,-0.359,0.338,137.638,-23.976,-5.367
107860.0,-0.985,-0.262,-0.076,-0.655,-0.364,0.14,-0.965,-0.248,-0.08,-0.348,-1.38,-0.852,0.493,0.548,0.583,-49.718,-78.553,1.159,0.549,-0.346,0.364,101.265,-21.468,5.322
107880.0,-0.982,-0.257,-0.078,-0.55,-1.145,0.18,-0.973,-0.246,-0.087,0.015,-0.98,-1.07,0.49,0.511,0.597,-55.097,-56.874,-13.951,0.488,-0.339,0.365,67.327,-23.242,16.138
107900.0,-0.978,-0.261,-0.075,-0.907,-1.346,0.41,-0.97,-0.249,-0.092,0.294,-1.006,-1.54,0.421,0.412,0.565,-57.953,-60.2,-23.331,0.505,-0.361,0.363,52.778,-36.386,23.281
107920.0,-0.976,-0.253,-0.077,-0.84,-1.4,0.28,-0.969,-0.251,-0.088,0.642,-1.266,-1.54,0.508,0.301,0.484,-51.711,-73.137,-26.986,0.579,-0.452,0.426,66.899,-35.584,27.731
107940.0,-0.977,-0.259,-0.08,-0.7,-1.75,0.42,-0.967,-0.24,-0.094,0.723,-1.399,-1.717,0.553,0.319,0.495,-16.98,-58.056,-29.282,0.534,-0.456,0.454,91.906,-33.923,28.034
107960.0,-0.981,-0.259,-0.08,-0.59,-2.238,0.558,-0.973,-0.247,-0.098,0.256,-1.847,-2.17,0.407,0.418,0.535,9.53,-51.266,-31.548,0.488,-0.407,0.449,106.04,-35.196,26.231
107980.0,-0.983,-0.266,-0.075,0.442,-2.17,0.495,-0.972,-0.248,-0.091,-0.21,-2.44,-2.168,0.372,0.452,0.582,20.883,-58.355,-36.277,0.503,-0.32,0.425,110.326,-37.938,26.593
108000.0,-0.976,-0.252,-0.071,0.7,-2.17,0.56,-0.964,-0.258,-0.09,-0.2,-2.085,-1.985,0.388,0.485,0.624,18.335,-61.398,-41.929,0.513,-0.331,0.436,118.718,-42.525,26.187
108020.0,-0.979,-0.254,-0.07,0.56,-1.82,0.42,-0.964,-0.26,-0.092,0.187,-2.03,-1.542,0.369,0.515,0.545,-2.331,-61.417,-42.275,0.471,-0.305,0.429,131.416,-42.589,16.673
108040.0,-0.985,-0.26,-0.07,0.28,-1.96,0.28,-0.967,-0.251,-0.084,0.896,-2.03,-1.6,0.371,0.392,0.374,-4.483,-74.509,-39.707,0.503,-0.214,0.354,136.829,-43.993,9.872
108060.0,-0.979,-0.259,-0.074,0.35,-1.96,0.21,-0.968,-0.24,-0.087,0.625,-2.191,-1.756,0.462,0.327,0.278,5.689,-101.383,-34.048,0.595,-0.145,0.333,134.557,-43.404,7.413
108080.0,-0.973,-0.269,-0.074,0.29,-1.668,0.369,-0.978,-0.25,-0.095,0.144,-2.282,-2.053,0.599,0.3,0.301,14.955,-93.906,-28.59,0.63,-0.062,0.393,117.569,-41.643,2.792
108100.0,-0.979,-0.27,-0.077,0.512,-1.651,0.63,-0.973,-0.248,-0.099,-0.289,-2.804,-1.929,0.598,0.303,0.347,36.782,-69.287,-30.298,0.65,0.063,0.441,84.795,-49.486,-1.263
108120.0,-0.984,-0.263,-0.074,-0.14,-2.17,0.98,-0.964,-0.245,-0.089,-0.501,-2.829,-1.827,0.508,0.414,0.305,41.927,-68.372,-24.743,0.696,0.107,0.372,48.341,-57.983,3.458
108140.0,-0.974,-0.258,-0.067,-0.166,-1.992,0.865,-0.965,-0.241,-0.09,-0.746,-2.574,-1.82,0.585,0.432,0.138,28.98,-67.62,-20.02,0.708,0.111,0.32,-4.125,-51.616,3.442
108160.0,-0.976,-0.248,-0.067,0.21,-1.156,0.361,-0.974,-0.247,-0.088,-1.157,-2.887,-2.065,0.646,0.371,0.186,18.13,-63.77,-14.07,0.706,0.015,0.312,-28.933,-52.501,-9.518
108180.0,-0.978,-0.247,-0.067,0.21,-1.05,-0.42,-0.972,-0.266,-0.085,-0.931,-2.87,-1.853,0.703,0.284,0.192,7.232,-60.586,-1.051,0.735,0.042,0.261,-41.544,-43.724,-20.337
108200.0,-0.973,-0.263,-0.064,0.28,-0.248,-0.769,-0.964,-0.259,-0.091,-1.008,-2.568,-1.472,0.772,0.259,0.123,10.266,-36.593,6.969,0.779,0.084,0.244,-55.132,-37.946,-25.111
108220.0,-0.971,-0.273,-0.076,-0.7,0.42,-0.7,-0.965,-0.256,-0.088,-1.232,-1.918,-0.862,0.664,0.422,0.065,4.132,-30.23,17.177,0.763,0.083,0.238,-55.326,-30.869,-24.114
