Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
64060.0,-0.993,-0.192,-0.027,0.863,-4.654,1.739,-1.012,0.02,-0.028,-1.592,-1.023,-0.471,-1.006,-0.05,0.015,1.638,-1.056,-3.138,-1.77,0.201,1.077,-46.328,-330.74,87.773
64080.0,-0.983,-0.217,-0.03,-0.977,-4.868,0.842,-1.012,0.028,-0.023,-1.4,-0.65,-0.824,-1.007,-0.05,0.01,2.863,-0.864,-3.022,-1.772,0.241,1.018,-36.982,-356.283,75.439
64100.0,-0.985,-0.239,0.003,-3.22,-5.75,-1.866,-1.015,0.024,-0.021,-2.014,-0.189,-1.096,-1.008,-0.038,0.01,3.472,-1.124,-3.278,-1.695,0.323,0.988,-20.616,-363.088,59.768
64120.0,-0.997,-0.273,0.003,-2.002,-8.423,-5.011,-1.02,0.019,-0.019,-1.279,0.316,-1.325,-1.005,-0.037,0.013,2.75,-0.837,-3.425,-1.677,0.224,0.832,25.823,-364.587,44.521
64140.0,-0.984,-0.287,-0.012,0.032,-8.838,-6.772,-1.019,0.015,-0.024,-1.103,1.645,-1.395,-1.006,-0.046,0.018,0.847,-0.438,-3.322,-1.64,0.198,0.742,63.221,-373.648,48.165
64160.0,-0.981,-0.282,-0.033,-0.63,-10.5,-8.33,-1.019,0.017,-0.027,-0.852,1.759,-1.155,-1.0,-0.055,0.016,0.038,0.336,-2.723,-1.594,0.27,0.624,110.634,-371.54,65.466
64180.0,-0.984,-0.277,-0.016,-1.853,-10.299,-10.305,-1.02,0.017,-0.033,-0.125,1.956,-1.214,-1.005,-0.048,0.018,-0.331,0.98,-2.226,-1.569,0.382,0.366,112.39,-387.34,84.232
64200.0,-1.006,-0.247,0.018,-0.295,-10.753,-11.815,-1.018,0.019,-0.037,1.372,2.218,-1.453,-1.009,-0.047,0.016,-0.54,1.593,-2.264,-1.442,0.371,0.289,122.178,-392.012,92.392
64220.0,-1.029,-0.205,0.044,4.177,-13.016,-8.609,-1.015,0.022,-0.038,1.372,2.064,-2.028,-1.009,-0.046,0.007,-0.52,2.806,-2.356,-1.268,0.296,0.272,135.538,-376.163,111.91
64240.0,-1.033,-0.184,0.056,5.999,-14.545,-4.109,-1.015,0.02,-0.04,0.414,1.403,-2.122,-1.005,-0.049,0.004,-0.358,2.733,-2.529,-1.136,0.251,0.17,148.357,-361.704,137.804
64260.0,-1.04,-0.169,0.054,3.325,-15.118,-0.602,-1.015,0.02,-0.042,-0.645,0.761,-1.704,-0.997,-0.055,0.001,-0.243,2.636,-2.497,-0.945,0.26,0.142,146.482,-358.248,152.555
64280.0,-1.064,-0.149,0.08,1.977,-15.12,3.286,-1.013,0.015,-0.043,-0.917,0.14,-1.51,-1.0,-0.052,-0.009,0.405,1.817,-2.57,-0.737,0.284,0.165,124.654,-344.297,164.694
64300.0,-1.054,-0.185,0.087,-0.233,-15.528,8.307,-1.01,0.015,-0.044,-1.166,-0.904,-1.178,-1.011,-0.048,-0.015,0.257,-0.227,-2.793,-0.557,0.223,0.129,85.765,-322.899,171.076
64320.0,-0.884,-0.254,0.091,-1.631,-11.322,5.474,-1.012,0.019,-0.043,-2.011,-1.651,-1.135,-1.011,-0.049,-0.016,-0.381,-2.389,-3.042,-0.39,0.034,0.08,78.934,-297.091,176.965
64340.0,-0.972,-0.253,0.059,-5.759,-14.862,1.869,-1.015,0.018,-0.041,-1.954,-1.733,-1.545,-1.001,-0.056,-0.009,-0.182,-3.857,-3.334,-0.259,0.038,0.048,80.847,-268.174,182.443
64360.0,-0.906,-0.25,0.061,-7.128,-12.994,-0.656,-1.015,0.019,-0.041,-0.884,-1.448,-1.9,-0.995,-0.058,-0.003,1.001,-3.735,-3.209,-0.152,0.036,-0.053,62.784,-255.737,187.724
64380.0,-0.916,-0.23,0.084,-5.883,-14.161,0.161,-1.019,0.026,-0.037,-2.912,-1.365,-2.723,-0.996,-0.049,-0.002,1.778,-2.875,-2.793,0.039,-0.055,-0.104,45.071,-240.701,189.119
64400.0,-0.916,-0.218,0.083,-4.211,-17.353,0.224,-1.02,0.012,-0.042,-2.416,-1.344,-2.478,-1.01,-0.046,0.0,0.814,-4.153,-3.44,0.175,-0.178,-0.107,30.759,-206.585,185.364
64420.0,-0.925,-0.208,0.066,-3.932,-16.322,1.003,-1.023,0.003,-0.044,-2.182,-1.402,-3.251,-1.013,-0.048,0.003,0.49,-4.476,-3.78,0.303,-0.324,-0.195,22.815,-197.173,176.436
64440.0,-0.934,-0.213,0.054,-4.34,-13.391,2.865,-1.009,0.012,-0.038,-0.7,-0.394,-2.904,-1.004,-0.061,0.004,0.324,-3.886,-3.689,0.534,-0.409,-0.485,19.057,-198.528,161.286
64460.0,-0.936,-0.237,0.054,-4.481,-11.226,3.542,-1.017,-0.013,-0.046,-0.693,-1.89,-2.414,-1.003,-0.051,0.003,0.026,-4.182,-3.404,0.758,-0.457,-0.647,3.922,-170.909,141.301
64480.0,-0.941,-0.243,0.051,-2.895,-8.905,3.646,-1.015,0.008,-0.045,0.202,-1.89,-1.401,-1.004,-0.074,0.008,1.639,-3.536,-3.634,0.867,-0.495,-0.692,-11.075,-148.637,117.349
64500.0,-0.949,-0.237,0.051,-2.575,-6.62,3.573,-1.019,0.002,-0.043,-1.382,-1.959,-1.529,-0.989,-0.057,0.01,0.284,-3.206,-3.342,1.021,-0.497,-0.697,-22.791,-116.667,85.076
64520.0,-0.96,-0.213,0.087,-4.962,-6.24,2.109,-1.021,0.0,-0.045,-1.838,-1.799,-1.609,-1.008,-0.07,0.002,2.824,-1.694,-3.205,1.148,-0.538,-0.708,-34.703,-68.505,52.922
64540.0,-0.989,-0.201,0.098,-4.686,-8.137,0.066,-1.001,0.009,-0.041,-2.161,-0.208,-1.367,-1.006,-0.058,-0.005,0.986,-2.648,-3.059,1.231,-0.566,-0.758,-29.212,-31.879,38.406
64560.0,-1.001,-0.206,0.094,-2.798,-9.771,-1.032,-1.005,-0.012,-0.041,-1.014,-0.544,-1.163,-0.999,-0.055,-0.005,0.422,-4.263,-2.94,1.253,-0.532,-0.697,-13.931,-0.561,5.867
64580.0,-1.003,-0.228,0.085,-2.523,-12.053,-2.239,-1.012,-0.004,-0.038,-0.774,-1.166,-0.522,-0.998,-0.064,0.007,0.559,-3.781,-2.938,1.228,-0.435,-0.598,-2.226,27.965,-18.802
64600.0,-1.004,-0.232,0.074,-2.794,-14.045,-2.774,-1.022,-0.003,-0.042,-1.749,-0.549,-0.716,-1.009,-0.061,0.002,0.299,-3.919,-2.602,1.132,-0.344,-0.481,6.515,53.898,-42.066
64620.0,-1.0,-0.233,0.07,-2.708,-14.408,-2.455,-1.016,-0.0,-0.048,-1.452,-0.423,-1.107,-1.005,-0.054,0.008,-0.391,-3.268,-2.424,1.067,-0.322,-0.466,7.051,68.317,-58.875
64640.0,-1.001,-0.24,0.065,-2.273,-13.815,-1.662,-1.013,-0.007,-0.05,-1.12,-0.784,-0.833,-1.005,-0.056,0.007,-0.969,-1.836,-2.232,0.983,-0.255,-0.463,-9.402,80.562,-70.156
64660.0,-0.99,-0.246,0.075,-0.8,-12.32,-0.309,-1.009,-0.013,-0.055,-0.3,-1.009,-0.423,-1.001,-0.069,0.005,-1.181,-1.411,-1.903,0.902,-0.224,-0.456,-26.325,92.208,-82.861
64680.0,-0.968,-0.247,0.087,1.192,-12.248,0.694,-1.013,-0.006,-0.049,1.064,-1.535,0.197,-1.003,-0.067,0.004,-0.822,-1.449,-1.429,0.792,-0.188,-0.327,-34.292,99.001,-95.891
64700.0,-0.953,-0.245,0.084,1.96,-10.64,1.12,-1.01,-0.007,-0.047,1.068,-1.892,0.63,-1.006,-0.064,-0.005,-0.121,-1.658,-0.873,0.715,-0.19,-0.283,-33.447,118.467,-107.206
64720.0,-0.949,-0.23,0.092,3.22,-7.84,1.12,-1.013,-0.004,-0.054,0.542,-2.698,1.225,-1.005,-0.059,-0.005,0.149,-2.499,-1.097,0.639,-0.2,-0.3,-22.127,148.167,-115.33
64740.0,-0.95,-0.228,0.092,3.56,-5.095,0.623,-1.016,-0.007,-0.054,0.283,-3.354,2.029,-1.005,-0.062,-0.001,0.603,-2.689,-1.454,0.477,-0.184,-0.331,-11.55,173.04,-125.79
64760.0,-0.942,-0.238,0.102,2.718,-2.252,-0.591,-1.017,-0.007,-0.05,0.993,-4.342,2.631,-1.006,-0.063,-0.008,1.147,-2.918,-1.44,0.332,0.002,-0.184,-27.964,187.803,-137.154
64780.0,-0.943,-0.228,0.134,0.467,-2.24,-1.145,-1.014,-0.004,-0.052,1.119,-4.531,3.455,-1.005,-0.061,-0.009,1.184,-4.3,-1.341,0.241,-0.054,0.004,-53.691,209.335,-145.381
64800.0,-0.936,-0.208,0.121,1.61,-1.47,-1.54,-1.014,-0.002,-0.046,0.564,-4.886,3.7,-1.003,-0.064,-0.004,1.12,-5.818,-1.094,0.192,-0.144,0.001,-54.964,229.073,-149.501
64820.0,-0.962,-0.191,0.128,2.015,-0.066,-0.348,-1.012,-0.002,-0.048,0.624,-5.098,3.907,-1.003,-0.063,-0.001,1.804,-5.449,-0.591,0.094,-0.056,-0.147,-29.341,247.949,-155.331
64840.0,-0.929,-0.215,0.089,0.545,3.622,0.386,-1.01,-0.002,-0.044,1.355,-5.359,4.239,-1.002,-0.065,0.006,1.867,-4.639,-0.177,-0.09,0.11,-0.122,-18.27,267.54,-170.03
64860.0,-0.926,-0.24,0.121,0.28,6.79,-0.28,-1.011,-0.002,-0.041,1.334,-5.824,4.577,-1.002,-0.062,0.008,1.54,-5.195,0.049,-0.23,0.086,0.218,-32.755,280.282,-178.902
64880.0,-0.944,-0.238,0.111,1.4,7.7,-0.56,-1.016,0.003,-0.042,1.089,-6.327,4.741,-1.01,-0.061,0.006,1.48,-5.294,-0.292,-0.255,0.066,0.412,-10.642,307.814,-181.828
64900.0,-0.975,-0.223,0.121,2.38,8.05,-1.26,-1.018,0.005,-0.041,0.737,-6.319,4.599,-1.013,-0.059,0.001,1.091,-5.451,-0.543,-0.268,0.069,0.079,32.022,335.105,-177.71
64920.0,-0.987,-0.213,0.098,2.18,9.268,-1.195,-1.015,0.004,-0.038,0.192,-6.23,4.618,-1.003,-0.054,0.0,0.427,-5.56,-0.537,-0.607,0.352,-0.007,94.035,382.041,-201.183
64940.0,-0.973,-0.213,0.065,0.592,12.958,-1.315,-1.013,0.006,-0.036,-0.549,-6.112,4.866,-0.998,-0.06,0.007,0.653,-5.902,-0.239,-1.088,0.682,0.428,36.984,350.279,-224.112
64960.0,-0.966,-0.232,0.087,-0.997,18.515,-0.864,-1.017,0.006,-0.035,-0.996,-5.81,4.841,-1.001,-0.067,0.008,2.107,-5.873,0.104,-0.848,0.527,0.58,-88.715,295.785,-206.481
64980.0,-0.968,-0.243,0.093,-0.676,18.814,-0.386,-1.017,0.007,-0.035,-0.618,-5.853,4.761,-1.01,-0.057,0.01,2.559,-5.59,0.101,-0.516,0.047,0.254,-31.709,346.194,-196.404
65000.0,-0.964,-0.2,0.054,1.555,19.957,1.494,-1.009,0.014,-0.028,-0.448,-5.906,5.044,-1.012,-0.049,0.012,2.263,-5.947,0.189,-0.757,0.121,-0.225,42.469,482.524,-219.243
65020.0,-0.958,-0.234,0.039,1.431,23.261,4.747,-1.015,0.014,-0.027,-0.672,-5.626,4.949,-1.002,-0.054,0.011,1.872,-6.472,0.35,-1.97,0.774,0.244,-30.445,432.29,-235.312
65040.0,-0.931,-0.266,0.055,0.089,26.526,7.076,-1.018,0.008,-0.025,-0.438,-5.207,4.506,-0.994,-0.063,0.014,2.247,-6.174,0.35,-2.088,0.803,0.612,-130.982,346.889,-231.604
65060.0,-0.942,-0.221,0.1,-1.759,26.803,5.243,-1.007,0.013,-0.028,-0.266,-5.125,4.496,-1.001,-0.056,0.02,2.618,-5.776,0.357,-1.7,0.325,0.321,-134.369,344.899,-230.103
65080.0,-1.004,-0.154,0.054,-1.745,25.563,4.538,-1.007,0.019,-0.031,-0.91,-5.489,4.844,-1.01,-0.051,0.028,1.843,-5.748,0.462,-2.285,0.108,-0.092,-49.028,368.173,-234.696
65100.0,-0.988,-0.228,-0.01,2.519,27.359,5.908,-1.022,0.015,-0.026,-0.831,-5.713,5.236,-0.994,-0.059,0.029,1.923,-4.048,0.557,-2.36,0.874,0.482,-39.132,292.908,-232.371
65120.0,-0.967,-0.259,0.042,7.447,30.301,5.831,-1.031,0.011,-0.02,0.026,-5.368,4.96,-0.988,-0.058,0.017,3.842,-2.661,0.482,-2.161,0.899,0.848,-233.169,333.145,-197.203
65140.0,-1.011,-0.219,0.083,5.752,27.277,4.364,-1.019,0.013,-0.017,0.902,-3.793,4.439,-1.012,-0.036,0.02,1.99,-3.05,-0.013,-2.132,-0.304,0.238,-179.969,287.539,-133.906
65160.0,-1.007,-0.265,0.078,2.776,25.874,1.748,-1.015,0.035,-0.016,-0.256,-2.672,4.188,-1.017,-0.041,0.021,0.355,-4.125,-0.105,-2.074,-0.33,0.167,5.073,247.281,-125.761
65180.0,-1.032,-0.27,0.014,3.161,24.435,-3.839,-1.019,0.027,-0.017,-1.802,-1.951,2.873,-0.998,-0.06,0.021,0.578,-3.953,0.07,-2.073,1.009,0.512,-79.989,189.005,-108.08
65200.0,-1.042,-0.165,-0.036,3.509,22.908,-9.016,-1.02,0.02,-0.021,-1.796,-0.919,1.607,-0.998,-0.058,0.024,2.8,-2.422,0.069,-1.983,0.732,1.536,-219.208,190.452,-64.787
65220.0,-1.056,-0.105,-0.015,2.777,23.306,-7.684,-1.014,0.021,-0.022,-0.413,-0.311,0.917,-1.009,-0.045,0.029,2.8,-2.319,0.005,-1.596,-1.038,0.881,-128.432,192.963,14.109
65240.0,-1.089,-0.123,0.014,-0.964,20.696,-5.046,-1.011,0.024,-0.021,-0.354,-0.303,0.262,-1.001,-0.037,0.026,0.897,-1.824,-0.548,-1.796,-0.444,0.777,173.043,167.989,23.038
65260.0,-1.097,-0.166,-0.007,-7.02,6.431,-4.912,-1.014,0.021,-0.029,-1.327,-0.552,-0.456,-0.998,-0.046,0.026,0.42,-0.98,-1.12,-1.905,0.808,0.961,111.521,81.385,14.397
65280.0,-1.071,-0.14,-0.102,-6.335,-3.335,-4.519,-1.014,0.022,-0.03,-1.756,-1.13,-0.634,-1.004,-0.049,0.028,1.514,-0.395,-1.661,-1.742,0.906,1.5,-25.46,9.287,4.889
65300.0,-0.995,-0.142,-0.098,3.244,-4.994,2.226,-1.016,0.021,-0.028,-1.456,-1.557,-0.763,-1.0,-0.044,0.015,1.424,-0.006,-1.74,-1.327,0.319,1.871,-138.02,17.222,19.109
65320.0,-0.951,-0.243,-0.019,5.63,-7.671,6.807,-1.016,0.02,-0.035,-1.386,-2.273,-0.615,-1.013,-0.038,0.011,0.326,-0.863,-2.014,-1.424,-0.243,1.506,-68.602,50.777,46.038
65340.0,-0.95,-0.3,-0.021,-0.572,-12.694,4.345,-1.024,0.022,-0.031,-1.075,-2.75,-0.576,-1.013,-0.045,0.006,-0.438,-1.692,-2.361,-1.834,0.081,1.197,-24.071,-19.999,60.41
65360.0,-0.959,-0.241,-0.064,-4.0,-12.078,-3.132,-1.02,0.017,-0.035,0.062,-2.869,-0.692,-1.015,-0.045,0.006,-0.49,-2.434,-2.762,-1.657,0.255,1.186,-6.497,-95.124,67.1
65380.0,-1.031,-0.167,-0.072,2.022,-2.745,-3.725,-1.014,0.022,-0.029,0.0,-3.539,-0.551,-1.012,-0.049,0.004,-0.755,-3.732,-2.698,-1.6,0.418,1.187,-16.372,-125.411,76.069
65400.0,-1.048,-0.203,-0.04,5.002,2.257,2.499,-1.013,0.011,-0.028,0.005,-4.416,-0.179,-1.005,-0.046,0.003,-1.094,-5.609,-2.468,-1.678,0.388,1.107,-55.89,-168.042,84.437
65420.0,-1.078,-0.26,0.017,4.104,-3.856,3.726,-1.015,0.007,-0.023,0.951,-4.477,0.941,-1.008,-0.049,0.006,-1.836,-6.79,-2.291,-1.698,0.23,0.997,-45.738,-188.625,96.568
65440.0,-1.044,-0.251,-0.003,3.485,-11.326,3.951,-1.016,0.018,-0.018,1.605,-3.741,1.327,-1.009,-0.053,0.013,-2.152,-7.483,-2.178,-1.849,0.209,0.966,0.343,-203.68,110.644
65460.0,-0.986,-0.218,-0.016,1.938,-12.092,3.1,-1.017,0.018,-0.017,0.49,-2.87,0.56,-1.001,-0.059,0.026,-2.043,-7.551,-1.951,-1.929,0.32,0.99,39.227,-219.712,128.575
65480.0,-0.98,-0.211,0.014,-0.108,-9.969,1.298,-1.015,0.025,-0.018,-0.362,-1.995,-0.186,-1.001,-0.057,0.035,-1.154,-5.667,-1.798,-2.019,0.452,0.915,29.597,-248.03,142.539
65500.0,-0.987,-0.215,0.022,2.29,-16.117,-0.704,-1.018,0.025,-0.027,-0.525,-1.428,-1.139,-0.995,-0.05,0.038,-0.734,-3.88,-2.443,-2.138,0.625,0.88,-18.608,-278.307,153.535
65520.0,-0.971,-0.167,-0.018,3.666,-16.431,-1.175,-1.016,0.02,-0.028,-1.453,-1.094,-1.242,-0.984,-0.059,0.036,1.069,-2.504,-2.939,-2.246,0.694,0.899,-92.518,-309.642,160.636
65540.0,-1.001,-0.157,-0.02,4.501,-16.623,-0.787,-1.009,0.019,-0.021,-2.233,-0.419,-1.932,-1.002,-0.056,0.03,4.031,-0.73,-3.157,-2.258,0.488,0.776,-116.755,-351.028,158.623
65560.0,-1.013,-0.194,-0.021,4.574,-16.167,-0.66,-1.01,0.022,-0.019,-3.065,0.268,-2.021,-1.012,-0.042,0.026,3.739,-0.28,-3.46,-2.094,0.289,0.672,-108.496,-385.11,146.261
65580.0,-1.04,-0.209,-0.002,1.054,-17.972,-2.243,-1.021,0.0,-0.031,-2.394,0.07,-2.14,-1.006,-0.043,0.019,2.515,-0.258,-3.697,-1.892,0.267,0.647,-76.847,-402.104,133.192
65600.0,-1.057,-0.197,0.008,-0.496,-23.646,-3.351,-1.023,0.002,-0.033,-0.499,0.07,-1.474,-0.999,-0.054,0.018,1.796,-0.221,-3.807,-1.75,0.281,0.63,-47.683,-407.39,120.025
65620.0,-1.039,-0.198,0.02,-0.565,-26.458,-1.939,-1.019,0.01,-0.033,-0.49,-0.198,-1.47,-0.999,-0.061,0.024,0.81,-0.188,-3.275,-1.59,0.269,0.477,-31.019,-414.581,108.966
65640.0,-1.008,-0.223,0.049,-0.747,-26.049,-1.683,-1.013,0.027,-0.031,-2.79,-0.389,-0.911,-1.004,-0.056,0.02,0.799,0.382,-2.928,-1.463,0.338,0.44,-2.19,-417.084,100.59
65660.0,-0.992,-0.226,0.081,-1.027,-27.359,-2.263,-1.02,0.008,-0.026,-2.746,-0.485,-1.196,-1.009,-0.047,0.004,0.727,0.046,-3.123,-1.232,0.452,0.511,3.994,-405.657,99.547
65680.0,-0.97,-0.204,0.104,-2.31,-27.16,-3.78,-1.016,0.001,-0.023,-1.072,0.226,-1.328,-1.018,-0.041,0.0,-0.849,-2.009,-3.181,-1.117,0.33,0.472,8.949,-377.265,99.76
65700.0,-0.96,-0.213,0.094,-1.709,-27.961,-3.179,-1.011,0.009,-0.034,0.104,0.852,-1.109,-1.019,-0.044,0.012,-1.79,-2.76,-3.431,-1.141,0.361,0.227,28.826,-360.362,100.045
65720.0,-0.962,-0.224,0.078,-3.623,-25.821,-3.294,-1.006,0.011,-0.036,-0.229,0.784,-0.404,-0.994,-0.066,0.025,-1.436,-2.186,-3.433,-1.066,0.335,0.235,35.817,-374.148,104.421
65740.0,-0.968,-0.241,0.096,-6.753,-23.301,-5.22,-1.012,0.004,-0.038,0.153,0.44,-0.848,-0.992,-0.075,0.032,-0.444,-1.584,-2.559,-0.801,0.18,0.301,81.652,-367.11,116.356
65760.0,-1.0,-0.236,0.122,-6.529,-24.284,-8.388,-1.016,0.005,-0.037,0.541,0.214,-1.151,-1.009,-0.079,0.034,-0.63,-1.223,-2.1,-0.789,0.346,0.15,25.34,-344.47,124.81
65780.0,-0.982,-0.199,0.105,0.141,-23.277,-8.679,-1.014,0.004,-0.032,0.152,-0.197,-0.648,-1.01,-0.052,0.019,-0.543,0.383,-2.104,-0.755,0.241,-0.068,8.32,-356.366,133.419
65800.0,-0.974,-0.204,0.103,0.419,-18.023,-6.911,-1.008,0.004,-0.038,-1.051,-0.566,0.487,-1.004,-0.06,0.008,1.478,0.781,-2.742,-0.591,0.263,-0.003,28.668,-340.048,134.668
65820.0,-0.997,-0.219,0.066,-1.538,-15.037,-8.388,-1.01,0.006,-0.042,-1.202,-0.931,0.77,-1.0,-0.07,0.007,2.786,0.902,-2.859,-0.467,0.305,-0.022,-25.003,-340.372,129.172
65840.0,-0.941,-0.184,0.093,-4.125,-7.428,-8.049,-1.013,0.003,-0.04,-0.382,-1.413,0.79,-1.008,-0.068,0.005,3.778,0.312,-2.13,-0.289,-0.026,-0.194,-106.951,-355.067,117.283
65860.0,-0.957,-0.171,0.134,-4.951,-4.879,-3.39,-1.015,0.0,-0.037,0.529,-1.677,0.815,-1.01,-0.059,-0.006,3.048,-0.865,-1.153,0.002,-0.44,-0.599,-31.85,-351.251,97.544
65880.0,-0.921,-0.212,0.116,-4.97,-5.386,-2.761,-1.023,0.002,-0.036,0.198,-1.683,0.625,-1.018,-0.045,-0.001,0.417,-3.878,-1.357,0.308,-0.213,-0.746,23.368,-300.292,94.617
65900.0,-0.93,-0.204,0.071,-9.568,-3.722,-2.764,-1.023,0.005,-0.038,-0.245,-1.526,0.292,-1.003,-0.058,0.006,0.966,-4.264,-2.189,0.505,-0.124,-0.96,4.634,-257.271,93.552
65920.0,-0.951,-0.199,0.067,-10.412,0.659,-3.539,-1.021,0.006,-0.042,-0.07,-1.795,0.109,-1.003,-0.06,0.015,1.358,-3.991,-2.304,0.742,-0.188,-1.192,-20.244,-173.701,99.748
65940.0,-0.959,-0.172,0.096,-8.312,0.633,-2.491,-1.02,0.011,-0.04,-0.051,-1.629,-0.089,-0.998,-0.067,0.015,1.026,-2.83,-1.713,0.837,-0.198,-1.209,-38.791,-122.443,100.322
65960.0,-0.961,-0.229,0.146,-9.318,-1.063,-2.556,-1.019,0.005,-0.038,0.237,-1.02,-0.792,-1.008,-0.06,0.005,1.008,-2.823,-1.294,0.951,-0.23,-1.06,-39.363,-70.415,76.557
65980.0,-0.993,-0.281,0.152,-6.545,-5.99,-3.942,-1.012,0.005,-0.038,1.003,-0.983,-1.109,-1.012,-0.045,0.009,-0.658,-4.057,-1.75,1.027,-0.327,-0.845,-18.252,-17.766,67.087
66000.0,-1.02,-0.285,0.1,-0.192,-10.174,-3.885,-1.007,-0.002,-0.034,1.12,-1.222,-0.404,-1.005,-0.051,0.019,-3.003,-4.275,-2.24,1.081,-0.387,-0.688,19.796,26.754,45.029
66020.0,-1.008,-0.267,0.081,6.3,-11.186,-2.259,-1.014,-0.005,-0.039,1.062,-1.739,0.574,-1.0,-0.069,0.018,-2.612,-3.178,-2.073,1.08,-0.436,-0.555,20.989,47.751,25.71
66040.0,-0.98,-0.251,0.096,11.79,-13.483,-0.018,-1.021,0.001,-0.04,0.226,-2.321,1.05,-1.003,-0.069,0.008,-1.861,-3.244,-1.719,1.07,-0.438,-0.434,12.271,48.248,6.531
66060.0,-0.959,-0.236,0.11,14.074,-17.301,0.802,-1.016,0.005,-0.042,-0.14,-2.388,1.051,-1.007,-0.066,0.005,-1.1,-3.941,-1.414,1.036,-0.374,-0.378,8.471,47.009,-18.234
66080.0,-0.927,-0.219,0.097,13.225,-17.738,1.589,-1.02,0.002,-0.044,-0.138,-2.813,1.2,-1.007,-0.064,0.011,0.119,-4.05,-1.411,0.985,-0.312,-0.342,13.344,48.248,-43.668
66100.0,-0.913,-0.217,0.078,7.95,-14.116,1.741,-1.017,-0.001,-0.04,0.297,-3.008,1.465,-1.001,-0.061,0.015,0.847,-3.3,-1.692,0.973,-0.32,-0.314,13.471,53.354,-63.227
66120.0,-0.926,-0.233,0.089,2.322,-9.585,0.351,-1.018,0.005,-0.041,0.911,-3.01,1.334,-1.004,-0.064,0.011,1.192,-2.807,-1.504,0.993,-0.38,-0.352,9.531,69.089,-78.493
66140.0,-0.955,-0.233,0.114,0.288,-7.551,-1.281,-1.02,0.0,-0.049,1.687,-3.559,1.551,-1.009,-0.059,0.011,0.594,-3.609,-1.47,0.917,-0.362,-0.468,14.671,95.349,-86.784
66160.0,-0.967,-0.23,0.133,-0.559,-6.161,-2.172,-1.015,-0.003,-0.041,2.311,-4.157,2.261,-1.004,-0.065,0.009,0.226,-4.515,-1.236,0.697,-0.206,-0.568,15.974,124.911,-94.21
66180.0,-0.963,-0.248,0.152,-1.395,-4.285,-2.551,-1.016,-0.001,-0.041,2.147,-4.973,2.968,-1.004,-0.068,0.008,0.346,-4.776,-0.357,0.541,-0.192,-0.489,-12.825,149.953,-99.264
66200.0,-0.961,-0.244,0.144,-0.921,-2.565,-2.4,-1.015,0.001,-0.037,0.803,-5.427,3.503,-1.005,-0.061,0.008,0.41,-5.147,-0.18,0.516,-0.241,-0.287,-36.18,188.791,-106.379
66220.0,-0.952,-0.232,0.135,-1.346,2.876,-1.064,-1.013,0.006,-0.036,-0.417,-5.709,3.841,-1.006,-0.055,0.004,0.283,-5.734,-0.403,0.419,-0.211,-0.219,-51.338,232.509,-123.93
66240.0,-0.965,-0.224,0.169,-0.639,4.425,0.454,-1.015,0.008,-0.036,-0.6,-5.845,3.878,-1.006,-0.049,0.001,-0.62,-6.108,-0.652,0.224,-0.2,-0.24,-45.137,273.41,-143.737
66260.0,-0.954,-0.226,0.152,0.485,2.995,1.836,-1.017,0.006,-0.035,-0.11,-5.931,3.678,-1.011,-0.06,0.016,-1.401,-6.562,-0.642,0.021,-0.166,-0.172,-30.94,298.13,-162.19
66280.0,-0.916,-0.222,0.145,1.75,9.87,2.66,-1.015,0.006,-0.033,0.603,-5.744,3.64,-0.998,-0.06,0.025,-1.534,-4.209,-0.134,0.014,-0.183,-0.028,-15.627,305.702,-184.337
66300.0,-0.922,-0.236,0.116,0.368,10.463,2.319,-1.012,0.006,-0.031,0.393,-5.812,3.772,-1.003,-0.066,0.021,-0.463,-5.459,-0.062,-0.087,-0.105,0.033,-11.093,334.325,-205.402
66320.0,-0.926,-0.246,0.118,-0.686,12.6,1.073,-1.015,0.007,-0.027,-1.103,-6.139,4.123,-1.005,-0.058,0.022,-0.145,-5.338,0.297,-0.369,0.109,-0.127,-19.914,352.509,-222.775
66340.0,-0.958,-0.218,0.093,0.115,14.639,0.511,-1.022,0.008,-0.027,-1.49,-6.103,4.081,-1.005,-0.06,0.022,-0.409,-6.312,0.417,-0.68,0.089,0.098,-28.248,349.431,-247.896
66360.0,-0.965,-0.209,0.122,0.799,17.222,1.282,-1.022,0.007,-0.03,-1.376,-5.722,4.062,-1.002,-0.06,0.023,0.188,-6.44,0.42,-0.57,0.075,0.519,-16.546,343.473,-253.932
66380.0,-0.983,-0.216,0.118,1.884,18.127,2.673,-1.014,0.011,-0.031,-0.965,-5.403,4.438,-1.01,-0.06,0.025,0.426,-6.44,0.641,-0.683,0.091,0.263,-8.288,386.209,-258.214
66400.0,-1.014,-0.224,0.067,-1.33,16.59,3.57,-1.013,0.016,-0.023,1.088,-5.653,4.469,-1.005,-0.057,0.026,0.778,-6.853,0.826,-1.222,0.335,-0.019,11.053,424.589,-285.177
