Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
132380.0,-1.04,-0.144,0.075,9.558,-6.395,-7.195,-0.92,-0.195,0.086,0.287,4.809,-3.689,-0.959,0.038,0.109,14.305,2.633,-2.479,-0.473,0.293,0.756,-59.939,155.205,5.003,-1.17,-0.552,0.446,-4.972,196.466,-13.697
132400.0,-1.009,-0.15,0.07,10.609,-1.827,-4.621,-0.953,-0.171,0.076,-11.159,9.251,-7.735,-1.016,0.126,0.114,21.835,3.82,1.431,-0.396,-0.043,0.55,-28.668,170.372,13.415,-1.22,-0.485,0.44,5.069,191.498,2.689
132420.0,-1.05,-0.256,0.17,14.379,-1.182,-2.613,-0.916,-0.131,0.073,-16.106,-2.328,-2.889,-1.026,0.195,0.112,16.389,3.284,4.299,-0.47,0.009,0.661,-7.655,201.802,24.576,-1.149,-0.357,0.461,-11.714,182.123,-0.828
132440.0,-1.05,-0.298,0.135,12.679,-7.397,0.03,-0.924,-0.318,0.037,-8.753,8.175,0.129,-1.005,0.165,0.101,3.805,2.608,4.298,-0.761,0.191,0.888,-39.079,191.194,10.863,-1.101,-0.458,0.431,-22.661,191.872,-11.426
132460.0,-0.989,-0.155,0.066,12.304,-4.322,1.371,-0.919,-0.273,0.061,-8.943,7.842,2.698,-0.979,0.078,0.108,7.546,3.961,4.01,-0.768,0.124,0.803,-54.4,175.225,-0.723,-1.373,-0.593,0.4,-15.217,229.16,-11.632
132480.0,-0.957,0.046,0.116,7.858,-3.277,6.245,-0.773,-0.238,0.027,-12.51,9.136,7.865,-0.974,0.036,0.1,25.907,7.613,4.809,-0.703,0.068,0.602,-32.601,195.989,7.904,-1.741,-0.612,0.333,5.939,230.36,-6.541
132500.0,-0.975,-0.076,0.123,13.885,-2.087,6.878,-0.93,-0.293,0.028,-12.144,4.448,11.801,-1.038,0.064,0.091,46.432,10.113,7.717,-0.935,0.181,0.72,-23.611,229.476,24.847,-1.731,-0.499,0.253,11.692,166.635,-7.053
132520.0,-1.01,-0.168,0.135,4.685,0.95,7.671,-0.948,-0.227,0.011,-11.136,19.212,13.037,-1.06,0.297,0.078,49.847,9.201,12.872,-1.42,0.222,0.944,-66.37,196.535,11.61,-1.347,-0.428,0.286,6.803,155.572,-11.618
132540.0,-1.055,-0.142,0.085,4.245,0.119,6.057,-0.927,-0.149,0.034,-18.107,8.985,14.065,-1.024,0.371,0.084,20.446,6.124,14.682,-1.175,0.191,0.85,-100.853,161.175,-2.686,-1.354,-0.496,0.504,4.311,186.852,-6.821
132560.0,-1.037,-0.064,0.058,3.511,4.244,4.502,-1.01,-0.196,0.03,-22.871,3.869,13.375,-1.019,0.226,0.068,4.13,6.872,14.39,-1.022,-0.02,0.641,-82.764,176.152,11.101,-1.725,-0.574,0.592,40.313,184.69,6.642
132580.0,-1.022,-0.074,0.118,10.513,9.078,5.238,-0.97,-0.245,0.031,-22.317,14.438,15.713,-1.054,0.156,0.089,6.204,6.898,16.905,-1.145,0.047,0.702,-56.023,195.083,26.36,-1.793,-0.349,0.679,57.252,157.503,9.397
132600.0,-1.041,-0.181,0.152,5.712,13.629,5.32,-0.995,-0.27,0.001,-15.4,15.05,21.35,-1.074,0.153,0.109,22.216,5.743,21.118,-1.47,0.163,0.784,-75.798,186.567,20.254,-1.502,-0.202,0.437,51.85,133.401,-11.94
132620.0,-1.048,-0.255,0.149,-2.751,12.149,2.834,-1.038,-0.287,0.004,-9.45,12.67,28.14,-1.088,0.372,0.065,28.68,3.326,24.607,-1.502,0.08,0.667,-104.595,169.842,7.409,-1.224,-0.126,0.147,16.488,128.871,-25.363
132640.0,-1.023,-0.146,0.039,-4.074,12.197,-0.989,-1.063,-0.202,0.002,-4.076,11.632,35.416,-1.053,0.356,0.062,18.443,-1.672,26.116,-1.378,-0.259,0.716,-72.455,142.733,15.762,-1.294,-0.347,0.307,14.465,142.722,-6.676
132660.0,-0.955,-0.021,0.005,-7.209,13.892,-0.736,-1.074,-0.204,0.079,-21.072,0.73,34.638,-1.026,0.328,0.098,8.371,-3.076,27.296,-1.18,-0.189,0.853,-48.191,158.017,35.311,-1.741,-0.515,0.556,60.622,100.833,28.308
132680.0,-0.948,0.008,0.153,-7.612,18.795,0.876,-1.037,-0.159,0.031,-12.044,-2.616,39.11,-0.996,0.175,0.126,12.6,0.0,27.09,-1.423,0.077,0.665,-60.404,150.558,27.551,-1.557,-0.427,0.637,109.966,72.665,43.922
132700.0,-0.99,0.021,0.163,-6.784,14.098,3.638,-1.019,-0.086,0.012,-14.378,-1.704,45.725,-1.006,0.155,0.082,25.34,4.76,26.88,-1.443,-0.008,0.45,-88.62,139.65,18.06,-1.153,0.128,0.616,111.659,74.703,17.658
132720.0,-1.008,0.011,0.041,-9.46,12.234,6.148,-0.909,-0.168,-0.017,-17.99,7.21,41.58,-1.032,0.175,0.104,25.55,2.31,26.88,-1.31,-0.204,0.345,-68.076,122.643,22.739,-1.051,0.258,0.438,30.683,95.74,-28.146
132740.0,-1.007,-0.002,0.007,-11.62,14.946,6.326,-1.022,-0.089,-0.001,-19.18,-1.19,41.37,-0.962,0.136,0.088,27.656,7.979,25.384,-1.217,-0.14,0.512,-51.164,122.664,30.85,-1.121,0.076,0.365,-29.05,81.2,-45.5
132760.0,-1.02,0.003,0.06,-11.535,14.961,5.315,-1.044,-0.036,-0.018,-25.27,-1.82,45.99,-0.967,0.129,0.073,32.645,12.76,22.12,-1.218,0.004,0.506,-57.641,114.407,29.827,-1.146,-0.234,0.292,-42.63,69.09,-35.0
132780.0,-1.059,0.068,0.106,-9.32,10.982,4.036,-1.03,-0.023,-0.033,-22.33,0.35,43.33,-0.997,0.089,0.087,29.714,15.87,16.207,-1.287,-0.025,0.364,-69.382,105.385,24.572,-1.26,-0.35,0.256,-25.302,75.881,-12.112
132800.0,-1.071,0.175,0.09,-2.524,6.251,3.946,-1.061,-0.098,-0.018,-16.387,-7.021,38.705,-0.968,-0.056,-0.011,35.819,29.444,12.594,-1.317,-0.105,0.259,-60.54,96.212,22.97,-1.496,-0.36,0.215,-1.704,49.05,14.94
132820.0,-1.069,0.214,0.085,2.878,3.812,6.433,-1.033,-0.038,0.003,-7.257,-4.012,36.97,-1.233,-0.213,0.043,30.302,12.622,-4.472,-1.307,-0.068,0.232,-49.797,84.274,20.189,-1.321,-0.246,0.31,12.69,20.335,20.273
132840.0,-1.065,0.213,0.089,8.131,2.03,10.772,-1.055,0.023,-0.011,-16.154,-6.582,35.482,-0.95,-0.206,-0.24,21.824,10.05,-11.522,-1.239,-0.02,0.236,-43.481,71.158,16.924,-1.05,-0.108,0.425,-1.436,25.584,3.702
132860.0,-1.066,0.152,0.104,10.505,0.03,13.285,-1.009,-0.064,-0.049,-19.936,-4.775,30.145,-0.929,-0.276,-0.51,28.02,25.851,-23.219,-1.167,-0.0,0.208,-36.106,65.237,16.334,-0.988,-0.26,0.326,-19.18,55.86,-9.94
132880.0,-1.064,0.112,0.124,9.889,-2.545,13.478,-1.005,0.116,-0.025,-29.457,-5.844,24.012,-0.959,-0.301,-0.514,34.164,47.296,-40.058,-1.132,-0.013,0.166,-18.017,62.669,17.982,-1.061,-0.235,0.196,-13.02,46.62,-11.27
132900.0,-1.071,0.107,0.136,8.495,-5.548,10.649,-1.036,0.041,-0.018,-35.043,-4.966,18.424,-0.993,-0.174,-0.502,49.548,72.209,-48.054,-1.103,-0.003,0.134,15.386,62.23,25.261,-1.047,-0.1,0.228,-39.48,32.13,-16.1
132920.0,-1.043,0.132,0.154,6.023,-6.055,7.924,-1.021,-0.138,-0.0,-26.185,-0.867,15.058,-1.251,-0.247,-0.174,87.299,60.031,-56.346,-1.12,0.134,0.115,23.481,59.957,28.122,-1.124,-0.255,0.243,-72.852,11.335,-26.128
132940.0,-1.019,0.133,0.139,1.683,-8.785,5.824,-1.003,-0.128,0.006,-6.911,0.76,14.611,-1.191,-0.213,-0.037,110.115,45.413,-71.021,-1.151,0.179,0.111,11.764,50.981,26.68,-1.081,-0.475,0.307,-83.823,-10.26,-24.774
132960.0,-0.989,0.134,0.101,-2.832,-6.488,4.653,-1.014,0.023,-0.011,-6.834,2.374,13.914,-0.994,-0.098,-0.118,122.569,38.717,-78.607,-1.102,0.121,0.101,4.616,41.816,23.728,-0.894,-0.546,0.229,-60.192,6.998,-10.434
132980.0,-0.977,0.172,0.108,-3.687,-4.982,4.472,-1.031,-0.008,-0.029,-7.624,0.269,12.675,-0.975,-0.0,-0.149,115.429,27.035,-81.31,-1.062,0.144,0.085,0.57,39.834,22.117,-0.89,-0.491,0.06,-33.709,17.611,5.62
133000.0,-0.995,0.194,0.122,-2.55,-4.893,6.051,-1.038,0.002,-0.044,-3.93,-1.776,11.552,-0.98,0.241,-0.072,83.012,15.601,-81.576,-1.072,0.204,0.053,-9.571,38.398,17.556,-0.924,-0.383,-0.121,-21.333,17.43,16.4
133020.0,-1.015,0.186,0.139,-1.648,-8.6,7.25,-1.029,-0.004,-0.038,-2.866,-3.116,12.048,-0.979,0.392,-0.171,50.193,7.089,-75.246,-1.12,0.213,-0.017,-28.348,34.462,10.653,-0.917,-0.36,-0.172,-13.165,16.642,19.91
133040.0,-1.006,0.138,0.156,-2.099,-12.34,6.377,-1.008,-0.048,-0.018,-6.702,-4.48,14.635,-0.986,0.36,-0.186,-11.849,-5.406,-73.421,-1.121,0.188,-0.03,-42.715,25.12,3.171,-0.884,-0.341,-0.189,-4.993,20.324,22.079
133060.0,-1.039,0.106,0.157,0.429,-14.42,5.233,-1.028,-0.012,-0.021,-6.119,-5.919,15.841,-0.911,0.102,-0.127,-45.037,-11.668,-76.48,-1.064,0.089,-0.015,-43.261,19.899,0.799,-0.872,-0.313,-0.183,1.644,25.159,18.898
133080.0,-1.029,0.084,0.121,1.05,-14.42,3.22,-1.041,-0.03,-0.004,-4.31,-7.77,18.234,-0.845,0.12,-0.154,-28.496,-15.273,-69.911,-1.008,0.034,0.008,-29.981,18.959,3.47,-0.895,-0.247,-0.131,1.578,26.721,14.495
133100.0,-0.989,0.077,0.107,1.073,-10.196,0.792,-1.022,-0.047,0.016,10.823,-8.074,19.649,-0.884,0.388,-0.219,-36.986,-25.015,-59.812,-0.998,0.055,0.012,-23.017,16.216,4.145,-0.934,-0.204,-0.111,-3.76,21.691,13.184
133120.0,-0.96,0.076,0.131,1.57,-6.351,-2.732,-1.018,0.082,0.015,15.691,-8.329,20.153,-0.892,0.332,-0.194,-50.977,-30.365,-59.759,-0.99,0.052,-0.002,-19.771,13.302,0.182,-0.918,-0.202,-0.116,-10.474,16.39,13.824
133140.0,-0.945,0.093,0.142,2.408,-6.173,-5.145,-1.011,0.127,0.003,13.075,-3.478,17.79,-0.901,0.257,-0.232,-25.5,-34.231,-58.701,-0.989,0.019,-0.031,-10.656,13.135,-4.509,-0.906,-0.203,-0.138,-14.445,17.437,16.868
133160.0,-0.953,0.108,0.148,2.799,-7.975,-6.796,-1.022,0.045,-0.007,4.909,-2.781,17.369,-0.939,0.436,-0.26,-7.037,-35.074,-45.655,-1.029,-0.018,-0.038,11.571,6.504,-8.818,-0.918,-0.227,-0.169,-16.842,17.136,21.141
133180.0,-0.954,0.109,0.144,2.477,-7.021,-6.85,-1.027,0.023,-0.014,5.58,-3.529,17.388,-0.93,0.467,-0.196,-1.523,-30.153,-28.918,-1.002,0.057,-0.063,24.649,5.327,-8.299,-0.941,-0.245,-0.181,-17.838,17.905,27.454
133200.0,-0.949,0.076,0.136,2.289,-12.751,-7.293,-1.003,0.037,-0.018,11.243,-2.597,15.38,-0.825,0.388,-0.098,35.955,-24.767,-15.457,-0.997,0.177,-0.101,26.762,0.003,-8.605,-0.97,-0.236,-0.185,-19.193,21.154,33.85
133220.0,-0.928,0.099,0.08,1.866,-7.559,-8.085,-0.987,0.036,0.02,14.807,-1.76,14.803,-0.778,0.458,-0.006,40.317,-14.766,-5.715,-0.936,0.192,-0.166,20.121,0.763,-7.57,-1.021,-0.202,-0.196,-24.915,23.457,35.602
133240.0,-0.981,0.085,0.121,0.0,-3.29,-6.23,-0.988,0.013,0.017,18.661,0.985,13.712,-1.234,0.408,-0.081,7.895,-16.947,-11.171,-0.964,0.195,-0.205,18.468,3.151,-6.096,-1.072,-0.203,-0.207,-32.02,22.701,32.443
133260.0,-1.018,0.043,0.14,-0.674,-4.068,-5.127,-1.012,0.13,-0.016,18.745,2.073,11.412,-1.465,0.378,-0.553,113.209,-56.617,4.087,-0.981,0.207,-0.225,13.72,4.06,-7.28,-1.097,-0.234,-0.21,-33.528,18.822,25.459
133280.0,-1.039,0.043,0.119,-0.202,-1.537,-4.503,-1.018,0.191,-0.031,7.744,3.325,8.633,-1.383,0.001,-0.539,-0.47,-18.113,5.278,-0.954,0.151,-0.25,17.894,10.55,-5.509,-1.109,-0.283,-0.213,-26.883,15.996,19.206
133300.0,-1.051,0.043,0.102,0.661,-0.714,-3.774,-1.027,0.109,-0.036,-3.93,2.588,5.234,-1.102,0.772,0.223,-7.229,-45.714,20.102,-0.949,0.147,-0.252,26.812,17.354,-2.818,-1.126,-0.3,-0.209,-18.009,8.067,14.598
133320.0,-1.066,0.043,0.098,0.149,-1.771,-3.296,-1.017,0.006,-0.034,-3.517,1.082,4.352,-0.937,0.098,0.052,-9.653,-36.707,21.626,-1.006,0.188,-0.238,28.974,17.036,-3.585,-1.134,-0.301,-0.208,-7.155,-9.448,11.182
133340.0,-1.067,0.043,0.087,-3.431,-1.948,-2.864,-1.019,-0.006,-0.024,6.925,0.639,4.236,-1.221,0.022,0.072,6.369,-27.066,13.487,-0.993,0.239,-0.163,18.716,14.944,-5.912,-1.054,-0.262,-0.256,1.525,-21.705,8.209
133360.0,-1.052,0.034,0.101,-9.09,-0.224,-2.447,-1.034,0.05,-0.022,14.154,-1.238,4.57,-1.18,0.0,-0.078,28.799,-29.028,10.301,-1.002,0.258,-0.114,1.213,8.479,-8.083,-0.948,-0.218,-0.272,7.916,-23.487,5.393
133380.0,-1.027,0.03,0.135,-11.37,0.058,-2.105,-1.012,0.102,-0.016,7.652,-0.865,3.884,-1.175,0.185,0.023,21.582,-36.658,15.511,-0.978,0.177,-0.106,-12.061,4.143,-5.426,-0.886,-0.21,-0.269,9.422,-20.368,2.956
133400.0,-1.005,0.03,0.152,-11.522,-1.365,-1.387,-1.023,0.173,-0.019,0.06,-5.362,5.159,-1.013,0.261,0.037,-12.542,-32.245,10.354,-0.947,0.089,-0.087,-11.97,1.82,0.84,-0.864,-0.174,-0.258,5.389,-8.197,0.258
133420.0,-0.987,0.034,0.146,-9.937,-6.246,0.297,-1.022,0.154,-0.011,-9.597,-6.793,4.746,-0.937,0.062,0.03,-40.364,-19.897,3.852,-0.978,0.085,-0.094,-11.9,-0.21,4.62,-0.881,-0.133,-0.26,-9.481,2.226,-6.567
133440.0,-0.979,0.033,0.093,-5.445,-9.309,2.025,-0.993,0.092,-0.013,-10.85,-5.52,3.792,-0.954,-0.146,-0.012,-28.322,-19.597,-0.269,-0.974,0.08,-0.116,-12.622,-2.178,2.936,-0.978,-0.169,-0.259,-18.564,3.195,-10.637
133460.0,-0.987,0.032,0.068,-1.038,-7.226,3.215,-0.999,0.017,0.006,-4.69,-3.64,3.64,-0.99,-0.159,-0.027,3.158,-15.53,0.59,-0.981,0.075,-0.164,-13.395,-0.48,-0.035,-1.015,-0.24,-0.294,-19.707,-3.871,-10.522
133480.0,-1.012,0.032,0.091,0.324,-3.04,3.43,-0.993,0.021,0.007,5.319,-1.597,4.402,-1.039,-0.136,0.025,22.999,-16.191,2.95,-1.0,0.029,-0.185,-6.403,0.055,-1.675,-0.972,-0.267,-0.294,-15.688,-6.966,-7.829
133500.0,-1.044,0.035,0.122,0.294,-1.758,3.308,-1.002,0.065,-0.006,11.363,-0.233,3.248,-1.031,-0.037,0.038,29.054,-15.384,6.132,-0.99,0.065,-0.205,-1.194,0.919,-1.543,-0.952,-0.266,-0.264,-7.648,-8.39,-5.047
133520.0,-1.052,0.039,0.137,-1.236,-1.996,2.962,-1.029,0.087,-0.025,7.56,0.77,3.01,-0.997,0.064,0.045,19.467,-11.278,6.738,-0.973,0.092,-0.194,2.52,2.8,-1.12,-0.946,-0.311,-0.236,7.027,-7.995,-2.618
133540.0,-1.035,0.031,0.132,-1.978,-3.436,3.18,-1.017,0.117,-0.028,-2.235,1.467,3.219,-0.968,0.102,0.053,-4.757,-8.011,6.216,-0.984,0.104,-0.176,5.39,3.64,-0.07,-0.957,-0.283,-0.212,19.335,-7.414,-0.628
133560.0,-0.994,0.029,0.111,-2.464,-3.355,3.642,-1.017,0.081,-0.033,-2.578,-0.457,2.624,-0.977,0.078,0.058,-19.739,-0.246,4.373,-0.977,0.13,-0.148,4.62,0.84,0.07,-0.974,-0.166,-0.212,19.877,-8.679,-6.547
133580.0,-0.964,0.035,0.101,-2.304,-1.109,3.823,-1.015,0.083,-0.017,-0.189,-0.049,1.209,-1.013,-0.045,0.059,-16.29,5.713,-0.703,-0.946,0.125,-0.111,1.769,0.84,2.05,-0.967,-0.145,-0.232,6.592,-9.799,-15.518
133600.0,-0.96,0.042,0.107,-1.289,2.624,3.88,-1.012,0.1,-0.01,1.105,0.899,0.477,-0.982,-0.063,0.029,6.734,9.673,-2.974,-0.958,0.126,-0.151,0.712,1.651,2.669,-0.956,-0.181,-0.229,3.181,-9.187,-19.643
133620.0,-0.973,0.045,0.145,-0.569,3.167,3.995,-1.003,0.084,-0.017,5.581,0.721,-0.06,-0.985,-0.009,0.014,18.363,15.891,-4.215,-0.992,0.092,-0.197,2.032,0.856,3.841,-0.986,-0.226,-0.205,4.74,-4.9,-20.833
133640.0,-0.987,0.052,0.15,-1.899,-2.278,4.675,-1.014,0.12,-0.022,1.702,0.882,-0.649,-1.018,0.03,0.016,17.615,18.511,-5.782,-1.057,0.065,-0.201,6.751,-2.283,5.95,-1.082,-0.229,-0.182,7.191,-3.084,-18.684
133660.0,-0.973,0.062,0.114,-7.283,-2.23,5.529,-1.003,0.112,-0.029,-1.475,-0.035,1.013,-1.071,0.03,0.045,11.08,12.358,-11.168,-1.05,0.109,-0.156,6.939,-6.918,7.456,-1.224,-0.185,-0.073,-0.134,-16.447,-18.232
133680.0,-0.969,0.082,0.111,-9.035,2.78,5.718,-1.008,0.09,-0.015,-4.2,0.251,0.808,-1.122,0.042,0.056,6.605,1.339,-16.902,-1.053,0.107,-0.01,3.6,-8.654,12.502,-1.233,-0.09,0.212,-15.416,-30.339,-20.522
133700.0,-0.969,0.094,0.115,-3.823,6.259,5.616,-1.023,0.073,-0.019,-7.464,1.128,-0.068,-1.036,0.176,0.004,-3.803,11.975,-11.496,-1.256,0.049,0.284,5.579,-14.76,17.909,-1.253,-0.163,0.341,-18.818,-26.907,-17.431
133720.0,-0.995,0.084,0.112,-3.497,9.895,5.67,-1.008,0.073,-0.021,-7.562,2.542,-0.816,-0.95,0.248,-0.012,-35.644,35.594,-7.642,-1.392,-0.025,0.357,-0.507,-36.336,9.526,-1.457,-0.233,0.303,3.855,-47.603,-5.411
133740.0,-1.02,0.08,0.13,-3.826,12.888,5.662,-1.004,0.022,-0.025,-0.99,2.579,-0.98,-1.049,0.221,-0.079,-50.504,42.737,-9.069,-1.376,-0.226,0.353,9.833,-53.82,1.093,-1.474,-0.091,0.36,-5.202,-79.316,-1.24
133760.0,-1.065,0.073,0.117,1.484,10.845,5.505,-1.024,0.097,-0.011,-3.821,-0.004,-1.139,-1.186,0.128,-0.108,-41.58,44.83,-12.74,-1.322,-0.324,0.357,46.615,-65.474,-0.621,-1.437,-0.183,0.492,-17.474,-99.993,-3.288
133780.0,-1.101,0.043,0.081,1.442,7.803,4.815,-1.027,0.109,-0.012,-5.204,-0.462,-2.672,-1.161,0.112,-0.118,-27.544,35.322,-12.527,-1.331,-0.255,0.377,74.836,-77.969,-1.625,-1.461,-0.324,0.518,-5.34,-114.73,3.511
133800.0,-1.093,0.032,0.089,-0.35,7.49,2.8,-1.019,0.082,-0.033,-2.854,0.464,-5.282,-1.209,0.284,-0.154,-19.631,19.951,-2.103,-1.391,-0.088,0.387,83.461,-94.997,-4.492,-1.456,-0.303,0.458,8.817,-127.612,11.793
133820.0,-1.062,0.061,0.149,-1.82,6.09,0.7,-1.023,0.071,-0.045,-1.592,0.371,-5.89,-1.068,0.226,-0.239,-35.86,17.87,-2.924,-1.399,-0.009,0.405,83.388,-115.282,-8.83,-1.481,-0.199,0.448,8.354,-138.94,15.827
133840.0,-1.03,0.108,0.155,-4.581,2.581,-0.278,-1.034,0.069,-0.05,-0.009,-0.85,-5.926,-1.009,0.079,-0.294,-34.19,22.776,-5.135,-1.399,0.008,0.453,78.228,-131.538,-13.326,-1.472,-0.123,0.401,-10.045,-152.12,15.883
133860.0,-0.988,0.116,0.122,-6.014,0.299,0.087,-1.024,0.079,-0.036,-0.155,-1.987,-5.637,-0.98,0.246,-0.195,-13.313,32.843,3.877,-1.466,-0.016,0.512,75.267,-146.401,-16.522,-1.488,-0.149,0.314,-26.814,-162.351,14.35
133880.0,-0.952,0.108,0.108,-4.432,3.673,0.439,-1.022,0.082,-0.026,-6.222,-3.828,-5.39,-0.981,0.597,-0.117,-41.617,24.945,19.164,-1.537,-0.02,0.49,74.749,-162.092,-18.541,-1.473,-0.291,0.231,-37.626,-172.32,12.618
133900.0,-0.951,0.096,0.14,-0.009,5.278,0.843,-1.013,0.052,-0.04,-7.568,-4.529,-4.198,-0.871,0.332,-0.087,-83.51,37.94,23.45,-1.547,-0.03,0.343,77.557,-176.709,-18.458,-1.454,-0.372,0.223,-29.747,-179.193,15.587
133920.0,-0.986,0.084,0.137,2.991,2.283,1.38,-1.005,0.026,-0.047,-2.52,-5.055,-1.871,-0.958,0.277,-0.057,-67.973,31.127,27.781,-1.52,0.001,0.258,85.081,-187.231,-15.932,-1.44,-0.361,0.228,-19.384,-185.908,16.781
133940.0,-1.013,0.093,0.118,5.107,0.658,1.466,-1.008,0.037,-0.036,3.255,-5.689,-0.559,-0.983,0.366,-0.134,-64.239,15.746,36.232,-1.525,0.039,0.248,91.36,-194.211,-14.24,-1.387,-0.294,0.172,-18.666,-184.253,11.686
133960.0,-1.039,0.108,0.099,5.506,0.986,0.831,-1.016,0.078,-0.039,1.85,-6.064,-1.77,-0.981,0.366,-0.094,-59.63,-1.361,47.082,-1.544,0.084,0.209,94.375,-202.148,-15.138,-1.448,-0.264,0.261,-29.542,-187.714,0.238
133980.0,-1.052,0.127,0.105,4.725,0.847,0.63,-1.025,0.086,-0.041,-1.855,-6.476,-3.943,-0.978,0.328,-0.058,-55.146,-28.168,54.675,-1.545,0.105,0.237,95.818,-206.619,-13.394,-1.432,-0.338,0.292,-43.053,-194.597,-12.495
134000.0,-1.051,0.142,0.129,4.278,0.528,0.954,-1.017,0.081,-0.031,-2.94,-6.011,-5.211,-0.968,0.262,-0.035,-48.955,-29.095,59.958,-1.504,0.1,0.237,96.578,-209.016,-10.006,-1.33,-0.371,0.278,-46.564,-195.363,-24.306
134020.0,-1.047,0.143,0.144,2.972,-0.552,1.42,-1.012,0.055,-0.02,-4.124,-6.447,-6.049,-0.953,0.18,-0.01,-43.121,-27.938,63.647,-1.433,0.086,0.239,100.053,-206.125,-5.659,-1.211,-0.312,0.247,-49.949,-192.98,-34.739
134040.0,-1.04,0.137,0.144,0.902,-2.447,1.334,-1.022,0.043,-0.009,-3.669,-5.992,-6.796,-0.971,0.061,-0.008,-30.678,-38.249,63.33,-1.337,0.22,0.213,95.861,-205.04,-3.137,-1.086,-0.324,0.237,-52.702,-189.23,-46.474
134060.0,-1.041,0.153,0.14,-0.482,-8.526,1.106,-1.024,0.038,-0.016,-2.71,-4.469,-7.561,-1.016,0.059,-0.116,-17.179,-56.114,60.4,-1.305,0.309,0.229,71.477,-204.596,-2.415,-1.021,-0.402,0.292,-46.294,-182.049,-52.152
134080.0,-1.033,0.153,0.126,0.323,-14.792,1.465,-1.012,0.039,-0.02,-1.071,-4.13,-8.619,-1.069,0.135,-0.175,-20.258,-62.328,58.779,-1.324,0.285,0.274,48.928,-205.538,-5.13,-1.093,-0.482,0.451,-27.688,-172.044,-49.157
134100.0,-1.017,0.15,0.133,2.379,-14.432,0.874,-1.015,0.028,-0.018,4.024,-4.005,-10.545,-1.091,0.176,-0.083,-33.799,-66.964,58.837,-1.265,0.162,0.323,44.867,-198.382,-6.716,-1.032,-0.447,0.506,-4.728,-183.707,-46.701
134120.0,-1.015,0.148,0.17,2.662,-12.941,-0.787,-1.019,0.055,-0.018,4.51,-3.393,-10.71,-1.078,0.166,0.009,-41.815,-77.978,59.136,-1.222,0.16,0.317,43.632,-198.458,-11.918,-0.794,-0.352,0.551,7.209,-172.724,-48.755
134140.0,-1.018,0.152,0.175,0.898,-14.56,-2.431,-1.01,0.079,-0.017,0.652,-3.337,-10.733,-1.052,0.053,-0.006,-42.49,-78.241,56.646,-1.06,0.175,0.383,35.088,-191.951,-13.787,-0.845,-0.296,0.633,7.081,-151.718,-50.372
134160.0,-1.019,0.173,0.132,-2.474,-15.671,-3.927,-1.002,0.036,-0.016,-2.974,-3.342,-11.861,-1.015,-0.02,-0.015,-34.264,-72.925,53.731,-1.032,0.163,0.498,31.71,-184.87,-9.59,-0.839,-0.288,0.611,5.804,-156.407,-53.133
134180.0,-1.009,0.198,0.141,-3.144,-12.641,-5.184,-1.017,0.003,-0.01,-1.767,-2.793,-12.459,-1.025,-0.081,-0.063,-22.91,-69.287,47.709,-0.967,0.184,0.534,28.53,-177.089,-7.57,-0.776,-0.304,0.678,6.809,-161.093,-53.408
134200.0,-1.007,0.187,0.159,-1.02,-8.89,-5.611,-1.026,0.004,-0.015,4.889,-2.476,-13.392,-1.027,-0.11,-0.101,0.415,-60.428,41.26,-0.954,0.193,0.525,20.125,-171.175,-10.276,-0.688,-0.287,0.684,10.473,-163.724,-49.906
134220.0,-1.02,0.172,0.168,2.981,-7.236,-5.621,-1.007,0.038,-0.015,5.892,-2.147,-14.1,-1.018,-0.084,-0.106,17.845,-54.689,35.737,-0.971,0.112,0.501,10.812,-175.455,-16.641,-0.506,-0.209,0.663,8.423,-159.737,-49.928
134240.0,-1.027,0.173,0.168,4.231,-8.825,-5.624,-1.023,0.026,-0.02,4.268,-2.207,-15.493,-0.913,-0.001,-0.108,19.786,-47.913,29.556,-0.798,0.107,0.468,7.807,-176.636,-20.419,-0.447,-0.132,0.584,-2.952,-147.871,-53.452
134260.0,-1.022,0.161,0.127,4.234,-12.716,-6.413,-1.034,0.015,-0.027,1.491,-2.486,-16.927,-0.867,0.128,-0.118,5.897,-31.6,22.288,-0.672,0.117,0.419,7.631,-172.666,-18.656,-0.398,-0.153,0.484,-13.02,-147.42,-57.54
134280.0,-0.989,0.178,0.144,7.993,-4.816,-7.62,-1.007,0.005,-0.019,0.89,-2.565,-18.039,-0.889,0.184,-0.14,-26.108,-21.576,13.056,-0.553,0.097,0.536,12.647,-158.62,-14.067,-0.384,-0.268,0.573,-9.52,-144.83,-58.17
