Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
127840.0,-0.686,-0.45,-0.377,-3.739,98.166,-94.189,-1.044,0.041,0.022,1.64,-28.43,6.345,-0.89,-0.023,0.266,16.24,-2.1,-23.38,-0.58,0.065,0.646,35.525,-231.455,-114.03,-0.846,-0.235,-0.171,40.385,28.697,0.374
127860.0,-0.673,-0.523,-0.453,1.759,98.343,-92.966,-1.074,0.052,0.029,11.123,-29.227,7.106,-1.032,0.118,0.221,9.73,-17.71,-25.41,-0.552,0.068,0.636,40.512,-231.555,-114.521,-0.852,-0.253,-0.174,53.769,30.704,3.831
127880.0,-0.682,-0.559,-0.521,7.048,103.439,-91.595,-1.06,0.11,0.095,14.315,-33.208,4.137,-0.962,0.082,0.179,1.61,-2.31,-25.76,-0.436,0.144,0.562,51.655,-233.697,-111.93,-0.865,-0.243,-0.164,66.285,33.103,7.961
127900.0,-0.702,-0.598,-0.433,-4.051,105.802,-86.143,-0.942,0.09,0.108,9.865,-32.641,3.548,-1.031,-0.005,0.176,9.59,-4.27,-24.64,-0.221,0.217,0.531,57.755,-238.611,-105.974,-0.97,-0.222,-0.186,78.19,33.6,16.03
127920.0,-0.683,-0.613,-0.332,-12.574,91.663,-83.65,-1.042,0.025,0.154,-4.547,-24.821,2.677,-0.992,-0.033,0.186,7.91,-13.65,-23.94,-0.05,0.254,0.545,62.193,-233.678,-95.496,-1.108,-0.187,-0.211,84.74,29.083,20.455
127940.0,-0.664,-0.588,-0.463,-0.925,85.541,-79.313,-1.036,0.047,0.063,-2.581,-28.14,3.645,-0.867,0.033,0.227,-0.56,-10.01,-20.86,0.012,0.276,0.532,60.953,-224.472,-87.103,-1.078,-0.208,-0.276,76.877,24.43,22.589
127960.0,-0.605,-0.694,-0.552,4.888,84.018,-74.419,-1.052,0.045,0.058,22.978,-28.516,3.992,-1.037,0.063,0.223,-3.39,-9.904,-22.027,0.064,0.266,0.534,77.647,-216.203,-74.153,-0.975,-0.196,-0.265,59.774,24.43,18.657
127980.0,-0.579,-0.752,-0.621,7.357,86.936,-72.887,-1.045,0.006,0.157,34.099,-28.564,3.983,-1.007,0.009,0.196,-0.489,-8.922,-21.983,0.182,0.369,0.52,86.818,-206.896,-59.383,-1.072,-0.248,-0.272,59.15,26.862,20.411
128000.0,-0.608,-0.728,-0.523,1.875,81.33,-67.604,-0.953,0.011,0.172,28.656,-29.159,2.096,-1.009,-0.07,0.235,-0.702,-13.588,-19.281,0.253,0.403,0.382,87.034,-216.84,-48.734,-1.195,-0.332,-0.28,71.509,25.009,24.507
128020.0,-0.587,-0.708,-0.538,0.842,72.263,-61.146,-1.061,0.055,0.236,13.782,-24.878,4.245,-0.943,-0.031,0.294,-9.261,-7.159,-15.133,0.507,0.468,0.398,79.098,-196.285,-35.024,-1.211,-0.333,-0.328,89.636,24.706,25.41
128040.0,-0.564,-0.746,-0.734,6.797,75.352,-53.172,-0.995,0.111,0.144,11.533,-30.607,2.607,-0.899,0.014,0.308,-11.615,-2.888,-13.655,0.516,0.459,0.306,76.057,-170.876,-24.078,-1.198,-0.277,-0.355,92.785,27.008,23.45
128060.0,-0.509,-0.786,-0.683,1.819,76.304,-51.401,-0.942,0.248,0.11,17.517,-26.444,-2.086,-0.949,-0.043,0.283,-8.134,4.12,-14.831,0.544,0.343,0.252,90.846,-154.292,-15.196,-1.151,-0.266,-0.321,92.394,26.142,22.596
128080.0,-0.341,-0.743,-0.679,-0.622,71.008,-53.493,-0.902,0.236,0.073,9.1,-18.83,-2.17,-1.001,-0.099,0.284,8.066,8.673,-12.853,0.544,0.424,0.247,94.574,-152.798,-6.622,-1.148,-0.297,-0.307,102.746,21.455,29.916
128100.0,-0.309,-0.873,-0.655,1.783,71.903,-56.839,-0.951,-0.02,0.133,14.81,-10.321,-3.988,-0.974,-0.087,0.287,6.536,13.416,-10.294,0.857,0.384,0.131,97.215,-142.208,0.212,-1.215,-0.293,-0.324,118.909,15.16,35.665
128120.0,-0.352,-0.828,-0.626,14.745,63.917,-53.711,-1.031,-0.074,0.285,21.045,-15.201,-5.387,-0.93,-0.08,0.277,1.928,21.988,-7.053,0.783,0.41,0.026,112.428,-124.101,3.856,-1.239,-0.25,-0.334,123.447,10.894,34.69
128140.0,-0.432,-0.87,-0.658,20.017,55.25,-53.071,-1.052,0.134,0.307,20.241,-11.64,-3.365,-0.925,-0.031,0.274,4.459,28.44,-3.938,0.78,0.376,0.01,107.336,-107.197,7.873,-1.237,-0.241,-0.327,123.088,9.047,28.649
128160.0,-0.395,-0.819,-0.654,4.958,51.495,-50.588,-1.112,0.206,0.276,3.626,-13.684,-0.775,-0.97,-0.074,0.231,11.632,26.311,-2.52,0.937,0.432,-0.115,109.396,-91.217,12.085,-1.267,-0.29,-0.355,128.822,3.933,27.85
128180.0,-0.346,-0.75,-0.673,-0.474,49.514,-50.674,-1.036,0.098,0.223,5.801,-9.334,-1.32,-0.996,-0.118,0.143,19.352,27.288,2.283,0.997,0.37,-0.193,94.099,-86.012,12.6,-1.303,-0.06,-0.326,128.11,-9.06,29.01
128200.0,-0.33,-0.755,-0.592,4.127,45.98,-49.356,-1.064,0.017,0.228,13.26,-4.433,1.72,-1.025,0.005,0.161,13.718,27.426,3.024,1.045,0.456,-0.232,77.828,-71.865,14.774,-1.255,0.086,-0.263,76.237,-20.299,16.622
128220.0,-0.315,-0.849,-0.679,15.051,33.131,-47.678,-1.015,-0.029,0.29,7.076,-8.741,2.374,-0.976,-0.026,0.159,-6.929,26.813,2.951,1.116,0.435,-0.253,61.183,-57.226,14.075,-1.197,0.128,-0.162,18.967,-19.87,-0.67
128240.0,-0.298,-0.857,-0.712,17.244,28.937,-42.552,-0.988,0.038,0.27,5.115,-7.33,3.55,-0.99,-0.104,0.092,-5.217,22.607,3.642,1.047,0.419,-0.234,52.433,-42.505,10.346,-1.194,-0.081,-0.261,-7.245,-12.555,-17.337
128260.0,-0.225,-0.743,-0.699,8.38,29.892,-37.763,-0.966,0.131,0.218,3.084,-4.87,2.263,-1.065,-0.025,0.1,2.487,12.079,3.105,1.007,0.424,-0.149,36.081,-24.001,8.54,-1.187,-0.14,-0.31,-8.529,-11.048,-24.722
128280.0,-0.196,-0.744,-0.637,4.786,27.52,-34.595,-0.933,0.142,0.174,1.781,0.025,-1.645,-1.048,0.05,0.193,-4.541,8.205,1.106,1.047,0.431,-0.066,8.732,-13.889,5.905,-1.102,-0.255,-0.268,-7.505,-0.892,-28.507
128300.0,-0.281,-0.765,-0.565,10.111,16.176,-30.002,-0.928,0.066,0.164,-2.828,0.975,-4.491,-0.988,-0.031,0.111,-8.138,15.038,2.31,0.994,0.472,-0.062,5.753,-9.627,1.849,-1.145,-0.217,-0.284,8.594,1.032,-21.868
128320.0,-0.272,-0.858,-0.634,11.933,-1.835,-29.732,-0.891,0.034,0.162,-9.592,2.107,-6.395,-1.03,-0.014,0.135,-4.699,6.586,2.518,1.006,0.494,-0.092,0.538,-1.194,1.697,-1.24,0.098,-0.167,-0.35,-1.26,-20.86
128340.0,-0.193,-0.851,-0.652,4.863,-2.791,-27.669,-0.891,0.128,0.157,-14.558,7.281,-5.879,-0.96,-0.009,0.166,-8.384,10.31,4.835,1.005,0.488,-0.091,-10.219,8.252,1.929,-1.196,0.112,-0.189,-21.179,1.882,-25.479
128360.0,-0.143,-0.787,-0.646,-0.826,2.143,-24.419,-0.948,0.167,0.123,-15.014,11.853,-3.536,-0.972,-0.03,0.221,-10.224,11.634,6.351,0.936,0.479,-0.016,-19.538,16.656,3.163,-1.178,-0.123,-0.206,-18.384,4.686,-25.149
128380.0,-0.137,-0.72,-0.618,-0.779,3.444,-21.779,-0.999,0.048,0.083,-7.915,11.303,-3.667,-0.926,-0.109,0.168,-2.929,19.952,10.477,0.898,0.498,0.04,-33.65,20.989,5.941,-1.12,-0.089,-0.199,-8.787,4.338,-15.982
128400.0,-0.115,-0.721,-0.579,2.24,4.225,-17.965,-1.005,-0.02,0.119,6.443,10.517,-1.906,-0.975,-0.077,0.08,10.971,18.424,12.438,0.9,0.456,0.1,-40.107,24.161,8.735,-1.063,-0.088,-0.165,-2.116,2.531,-6.043
128420.0,-0.126,-0.79,-0.571,8.122,2.223,-12.28,-0.989,-0.061,0.2,-3.129,8.803,0.357,-0.984,0.048,0.15,12.567,20.655,10.71,0.903,0.421,0.155,-42.573,26.375,8.271,-1.286,0.022,0.055,27.683,-20.65,17.573
128440.0,-0.16,-0.769,-0.597,13.448,-5.676,-10.588,-0.972,-0.034,0.218,-13.989,7.957,2.587,-0.953,0.044,0.165,2.982,28.048,9.895,1.052,0.467,0.164,-36.812,24.111,3.843,-1.085,0.156,0.007,24.0,-20.65,2.722
128460.0,-0.106,-0.731,-0.652,9.537,-1.215,-9.084,-0.98,0.05,0.177,-6.335,10.927,4.69,-0.973,-0.061,-0.122,3.995,30.99,11.162,1.151,0.52,0.139,-37.139,20.089,0.579,-1.06,0.125,-0.056,1.618,-12.419,-0.732
128480.0,-0.147,-0.672,-0.598,6.657,1.656,-7.154,-1.026,0.033,0.136,-4.009,11.557,5.513,-1.124,0.015,-0.017,13.535,15.136,5.701,1.162,0.522,0.139,-50.301,44.391,3.009,-1.011,0.029,-0.159,13.515,-5.534,9.739
128500.0,-0.158,-0.711,-0.576,16.153,-5.156,-4.794,-1.067,0.015,0.133,1.442,7.885,9.247,-1.067,0.162,-0.015,-1.356,5.383,4.199,1.085,0.487,0.254,-54.445,42.633,4.327,-1.049,0.277,-0.098,-19.794,2.824,22.101
128520.0,-0.161,-0.829,-0.673,24.517,-9.102,2.295,-1.065,0.047,0.139,3.215,5.32,11.045,-1.084,-0.011,0.05,-11.654,-2.347,2.824,1.144,0.453,0.286,-51.402,45.54,4.531,-1.047,0.243,-0.015,-56.957,9.135,3.924
128540.0,-0.173,-0.928,-0.729,22.498,-8.058,7.169,-1.05,0.155,0.134,2.75,4.903,10.705,-1.017,-0.08,0.02,-1.27,-3.603,5.357,1.079,0.447,0.253,-51.139,46.665,3.03,-1.234,0.089,-0.062,-83.792,10.367,-6.91
128560.0,-0.192,-0.977,-0.715,9.578,-6.816,9.167,-1.025,0.15,0.119,-0.584,4.073,5.991,-1.007,-0.033,0.073,10.474,-5.646,5.846,1.158,0.42,0.261,-55.14,58.069,4.853,-1.305,-0.227,-0.114,-48.241,12.554,2.553
128580.0,-0.232,-0.923,-0.707,5.014,-15.867,12.806,-1.008,0.144,0.127,-2.343,5.11,2.16,-0.96,0.014,0.11,4.9,-4.83,6.44,1.034,0.308,0.185,-55.858,73.763,11.375,-1.352,-0.319,-0.185,-13.98,12.322,12.066
128600.0,-0.22,-0.818,-0.699,6.501,-23.613,20.579,-1.008,0.093,0.14,-7.828,5.217,0.992,-0.965,-0.023,0.163,11.117,5.755,7.331,0.981,0.25,0.236,-44.029,82.457,13.76,-1.244,-0.373,-0.314,18.786,22.825,8.541
128620.0,-0.211,-0.813,-0.631,7.255,-29.241,26.951,-0.961,0.092,0.139,-7.873,6.614,0.953,-0.934,0.112,0.113,0.995,14.447,8.555,1.036,0.232,0.275,-40.439,98.885,9.057,-1.399,-0.093,-0.338,1.241,23.037,6.848
128640.0,-0.226,-0.817,-0.644,11.25,-34.927,34.103,-0.967,0.064,0.118,-5.794,7.676,0.195,-1.016,-0.072,0.092,9.45,16.73,10.5,0.944,0.258,0.237,-32.547,104.679,4.958,-1.441,-0.102,-0.253,-8.84,9.58,-1.721
128660.0,-0.247,-0.828,-0.707,15.051,-36.18,42.647,-0.988,0.093,0.098,-6.631,6.941,-0.554,-0.973,0.015,0.058,13.72,17.22,11.97,0.867,0.261,0.166,-37.427,115.229,2.004,-1.426,-0.099,-0.193,-21.433,-3.214,-14.361
128680.0,-0.256,-0.841,-0.682,12.8,-36.376,52.627,-0.946,0.126,0.065,-8.116,9.176,-3.217,-1.052,-0.021,0.04,21.383,16.925,13.365,0.764,0.233,0.227,-42.22,124.415,0.805,-1.42,-0.085,-0.21,-35.021,-10.691,-27.563
128700.0,-0.3,-0.848,-0.629,8.134,-42.828,61.533,-0.97,0.131,0.059,-9.602,11.83,-6.051,-1.005,0.094,-0.003,20.808,13.091,14.266,0.752,0.28,0.279,-62.751,138.686,-3.408,-1.432,0.003,-0.294,-42.252,-16.798,-37.626
128720.0,-0.326,-0.859,-0.622,5.609,-50.148,67.264,-1.0,0.118,0.075,-16.596,14.439,-7.88,-1.057,0.088,0.009,13.91,10.993,13.624,0.646,0.261,0.276,-80.15,149.59,-3.92,-1.409,-0.175,-0.436,-49.922,-25.82,-47.335
128740.0,-0.369,-0.903,-0.637,6.65,-53.9,70.7,-0.986,0.102,0.118,-12.447,12.123,-11.736,-1.038,0.093,-0.049,10.654,4.834,12.667,0.464,0.147,0.312,-59.981,150.541,-1.39,-1.254,-0.188,-0.434,-44.455,-26.281,-31.684
128760.0,-0.395,-0.893,-0.632,0.82,-56.114,73.006,-1.033,0.093,0.137,-8.397,14.358,-18.059,-1.072,0.121,-0.037,3.769,-5.873,10.377,0.345,0.186,0.397,-64.776,166.064,-1.905,-1.226,-0.114,-0.311,-45.11,-14.419,-12.832
128780.0,-0.416,-0.856,-0.607,-3.571,-65.381,76.863,-1.091,0.043,0.174,-10.158,14.83,-19.762,-1.057,0.12,-0.018,-4.552,-12.651,8.465,0.203,0.107,0.369,-73.285,181.353,5.026,-1.258,-0.04,-0.189,-45.005,-13.833,-9.776
128800.0,-0.431,-0.813,-0.593,-3.647,-67.787,82.192,-1.127,-0.001,0.181,-8.123,12.598,-18.42,-1.029,0.059,-0.014,-7.993,-17.104,8.857,0.167,0.215,0.422,-73.395,185.132,10.855,-1.239,0.058,-0.107,-64.557,-12.936,-16.989
128820.0,-0.467,-0.82,-0.562,-6.566,-69.51,86.494,-1.08,-0.03,0.155,-8.19,10.43,-17.08,-1.015,0.045,0.0,-6.617,-21.483,9.791,0.107,0.188,0.387,-58.676,195.341,18.885,-1.256,0.103,-0.14,-100.823,-14.881,-27.672
128840.0,-0.487,-0.829,-0.485,-7.282,-72.131,87.819,-0.991,-0.022,0.099,-0.487,12.802,-16.473,-1.009,0.102,0.038,-10.737,-24.284,8.521,-0.048,0.207,0.461,-47.835,197.433,22.957,-1.214,0.084,-0.234,-125.93,-23.453,-36.375
128860.0,-0.508,-0.769,-0.444,-8.19,-79.24,87.78,-0.984,0.036,0.055,-0.141,14.602,-14.2,-0.998,0.109,0.048,-18.459,-24.617,8.989,-0.189,0.149,0.516,-64.61,194.438,24.04,-1.16,-0.006,-0.245,-142.204,-28.139,-42.159
128880.0,-0.502,-0.697,-0.411,-5.333,-81.963,88.641,-0.987,0.015,0.075,-6.09,14.07,-12.74,-0.985,0.1,0.064,-22.622,-23.094,10.115,-0.214,0.081,0.535,-73.159,186.528,26.662,-1.114,-0.064,-0.228,-147.686,-35.386,-45.952
128900.0,-0.52,-0.638,-0.42,-2.207,-87.85,90.346,-0.969,-0.051,0.078,-3.433,13.537,-11.346,-0.961,0.097,0.093,-25.595,-21.212,10.854,-0.212,0.117,0.591,-42.942,182.977,29.815,-1.093,-0.183,-0.211,-132.476,-47.802,-40.626
128920.0,-0.542,-0.64,-0.427,2.471,-89.095,93.055,-0.945,-0.048,0.077,-3.458,14.146,-8.882,-0.963,0.043,0.13,-23.863,-17.844,11.735,-0.258,0.115,0.621,-21.711,197.913,29.686,-1.076,-0.219,-0.208,-98.748,-60.487,-31.023
128940.0,-0.534,-0.673,-0.427,0.244,-84.829,95.496,-0.934,-0.073,0.063,-5.144,17.162,-5.385,-0.991,-0.016,0.159,-10.511,-10.144,12.171,-0.441,0.094,0.73,-9.1,212.191,27.258,-1.028,-0.19,-0.196,-77.806,-70.988,-23.315
128960.0,-0.531,-0.661,-0.406,-3.905,-83.854,95.039,-0.957,-0.016,0.065,-6.528,17.028,-1.533,-0.981,-0.02,0.089,10.049,-6.0,15.723,-0.628,0.204,0.776,-16.336,210.507,28.334,-0.992,-0.195,-0.168,-66.764,-77.49,-14.986
128980.0,-0.574,-0.624,-0.348,-1.564,-84.462,93.389,-1.021,0.055,0.053,-12.832,14.069,5.611,-0.98,0.088,0.102,12.454,-3.193,16.954,-0.659,0.245,0.766,-26.967,195.652,32.875,-0.981,-0.216,-0.153,-54.927,-80.731,-5.833
129000.0,-0.644,-0.601,-0.332,3.37,-86.306,90.158,-1.144,0.008,0.074,-14.44,12.072,10.907,-1.002,0.123,0.066,5.285,-3.983,18.914,-0.643,0.161,0.774,-25.246,190.755,37.004,-0.928,-0.266,-0.123,-39.438,-83.265,11.356
129020.0,-0.696,-0.58,-0.36,8.941,-90.615,88.867,-1.099,-0.069,0.084,-10.787,13.444,12.574,-1.006,0.129,0.061,6.318,-6.329,21.296,-0.691,0.111,0.85,-23.901,193.13,39.872,-0.915,-0.265,-0.117,-19.962,-86.053,30.793
129040.0,-0.7,-0.557,-0.406,15.568,-89.977,89.165,-1.033,-0.001,0.018,-4.037,13.99,16.474,-1.015,0.147,0.075,3.954,-9.437,22.583,-0.735,0.116,0.724,-16.524,196.05,46.297,-0.918,-0.228,-0.119,-13.749,-87.27,44.007
129060.0,-0.723,-0.567,-0.377,18.692,-80.218,86.793,-1.048,0.02,-0.017,-1.522,13.666,18.609,-0.993,0.119,0.099,2.626,-8.258,23.242,-0.675,0.122,0.528,-4.221,209.541,49.092,-0.881,-0.2,-0.108,-15.089,-87.472,52.135
129080.0,-0.764,-0.568,-0.311,19.993,-77.034,79.246,-0.991,0.047,0.032,-0.354,14.827,17.182,-1.01,0.127,0.073,7.009,-9.495,23.717,-0.976,0.265,0.733,-9.24,224.14,51.17,-0.834,-0.224,-0.093,-19.765,-83.513,55.083
129100.0,-0.811,-0.523,-0.243,22.329,-77.612,76.842,-0.984,0.12,0.017,-8.888,19.477,13.227,-1.038,0.135,0.061,11.226,-11.129,23.111,-1.229,0.342,0.899,-50.4,200.9,60.48,-0.816,-0.224,-0.088,-20.337,-77.869,55.746
129120.0,-0.824,-0.423,-0.219,31.606,-83.714,78.046,-1.073,0.046,0.017,-13.768,17.896,13.361,-0.973,0.215,0.118,0.85,-15.679,19.945,-1.156,0.091,0.642,-55.485,167.009,70.49,-0.811,-0.194,-0.068,-24.77,-72.303,52.966
129140.0,-0.77,-0.372,-0.216,39.918,-82.283,80.268,-1.026,-0.007,0.004,-4.84,16.87,14.964,-0.985,0.222,0.106,-12.436,-15.203,19.047,-0.778,0.008,0.413,-25.41,177.8,66.71,-0.76,-0.207,-0.043,-30.265,-69.903,48.205
129160.0,-0.75,-0.351,-0.194,41.084,-70.563,79.529,-0.986,0.081,-0.028,-8.41,16.714,18.101,-0.965,0.183,0.116,-7.905,-10.96,20.38,-1.114,0.121,0.501,-9.249,204.386,56.162,-0.737,-0.227,-0.052,-31.339,-65.319,41.892
129180.0,-0.81,-0.326,-0.134,41.516,-64.664,75.768,-0.971,0.108,0.002,-16.604,20.134,17.507,-1.008,0.197,0.098,-11.834,-11.138,18.533,-1.325,0.256,0.566,-21.906,209.536,54.161,-0.783,-0.224,-0.072,-32.558,-58.31,31.223
129200.0,-0.875,-0.27,-0.1,43.587,-65.528,74.387,-0.993,0.055,-0.007,-21.312,20.859,14.612,-0.98,0.166,0.098,-13.474,-11.469,18.513,-1.566,0.299,0.873,-59.235,177.228,58.677,-0.763,-0.239,-0.049,-38.699,-52.786,23.497
129220.0,-0.901,-0.239,-0.082,44.025,-68.78,73.499,-1.022,0.068,-0.031,-19.04,20.053,12.801,-0.98,0.16,0.141,-6.738,-10.505,19.931,-1.28,0.046,0.631,-73.926,161.229,72.895,-0.692,-0.262,-0.022,-35.686,-46.772,17.342
129240.0,-0.878,-0.214,-0.043,40.261,-65.534,69.772,-1.046,0.085,-0.091,-16.45,19.438,13.401,-0.967,0.213,0.125,-2.541,-8.878,20.365,-1.007,-0.019,0.392,-58.784,144.103,75.088,-0.659,-0.288,-0.024,-25.442,-37.664,9.881
129260.0,-0.895,-0.177,-0.027,42.459,-60.227,65.75,-1.068,-0.006,-0.111,-13.546,15.801,17.805,-0.97,0.201,0.147,1.096,-6.44,17.857,-1.159,-0.029,0.301,-36.724,157.13,58.366,-0.7,-0.278,-0.045,-16.884,-27.458,2.161
129280.0,-0.938,-0.074,-0.058,45.607,-54.423,64.656,-1.067,-0.044,-0.066,0.766,9.668,23.375,-0.949,0.218,0.131,5.588,-3.087,16.471,-1.284,0.038,0.341,-22.459,180.751,43.903,-0.721,-0.261,-0.035,-11.928,-17.639,-3.103
129300.0,-0.964,-0.025,-0.053,41.628,-50.041,66.612,-1.008,0.094,-0.068,7.641,7.59,25.097,-0.964,0.268,0.141,8.42,-3.46,16.073,-1.334,0.138,0.423,-25.823,174.928,32.719,-0.697,-0.242,-0.021,-8.701,-9.12,-9.392
129320.0,-0.921,-0.037,-0.005,31.759,-45.312,64.503,-0.932,0.231,-0.07,4.353,6.104,22.647,-0.967,0.208,0.155,6.564,-1.898,14.887,-1.378,0.209,0.547,-53.377,138.323,32.573,-0.638,-0.239,-0.015,-1.487,-0.57,-15.39
129340.0,-0.904,-0.048,0.05,21.879,-37.136,59.647,-0.912,0.247,-0.028,-7.716,12.808,17.301,-0.96,0.167,0.041,11.811,0.826,16.222,-1.218,0.15,0.498,-66.077,110.352,32.657,-0.57,-0.173,-0.031,1.961,13.647,-22.397
129360.0,-0.928,0.024,0.105,20.933,-40.019,55.574,-1.015,0.182,-0.038,-18.835,15.952,11.387,-0.983,0.171,0.109,23.147,2.31,15.785,-1.037,0.042,0.235,-58.092,107.045,23.734,-0.587,-0.112,-0.015,2.156,34.959,-29.43
129380.0,-0.905,0.031,-0.014,22.05,-39.41,54.95,-1.052,0.04,-0.089,-15.02,10.359,9.343,-0.983,0.251,0.066,30.385,0.603,16.425,-1.21,-0.013,0.21,-21.161,101.217,2.88,-0.672,-0.122,0.044,8.119,55.61,-31.376
129400.0,-0.928,0.094,0.116,29.4,-32.34,53.9,-1.018,0.008,-0.135,-4.119,5.658,11.406,-1.003,0.334,0.051,24.089,-3.891,12.539,-1.377,0.059,0.364,1.26,75.804,-8.56,-0.749,-0.14,0.07,25.695,65.084,-27.169
129420.0,-0.958,0.053,0.037,18.15,-28.607,54.419,-1.004,0.08,-0.138,7.838,1.581,11.079,-1.003,0.31,0.064,15.387,-10.52,4.224,-1.399,0.292,0.372,-3.043,24.526,-17.205,-0.754,-0.128,0.049,48.909,74.193,-17.136
129440.0,-0.979,-0.001,0.102,7.582,-23.181,49.037,-0.969,0.193,-0.108,7.371,-1.797,10.519,-0.96,0.292,0.092,18.205,-11.394,0.889,-1.112,0.222,0.314,11.66,26.309,-12.761,-0.797,-0.079,0.022,66.455,80.713,-8.773
129460.0,-0.986,0.059,0.161,9.756,-21.681,44.709,-0.987,0.211,-0.078,-0.002,-0.251,10.751,-0.945,0.298,0.127,16.591,-11.34,-1.645,-1.09,0.156,0.228,13.138,71.293,-9.925,-0.848,0.021,0.016,76.234,85.407,-7.01
129480.0,-1.005,0.094,0.166,19.244,-22.716,41.541,-1.006,0.138,-0.079,-2.959,-2.161,7.071,-0.934,0.284,0.115,9.808,-8.446,-4.833,-1.259,0.228,0.202,-10.36,69.44,-4.725,-0.927,-0.0,0.005,75.317,92.784,-3.284
129500.0,-1.009,0.085,0.114,21.345,-21.942,38.83,-1.016,0.128,-0.09,-1.596,-3.937,5.207,-0.936,0.273,0.106,9.773,-5.633,-4.322,-1.329,0.276,0.261,-35.028,62.133,1.044,-0.938,0.029,-0.022,73.736,97.466,3.282
129520.0,-1.002,0.049,0.103,17.309,-17.586,34.717,-1.014,0.139,-0.091,4.256,-5.355,3.827,-0.977,0.285,0.149,10.43,-5.425,-3.605,-1.306,0.03,0.468,-35.248,48.169,3.84,-0.971,0.074,-0.03,73.926,99.684,6.047
129540.0,-0.995,0.071,0.134,12.467,-16.971,28.127,-0.991,0.154,-0.081,5.955,-5.694,2.14,-0.957,0.284,0.172,9.345,-3.726,-4.461,-1.186,-0.24,0.678,39.119,37.625,13.027,-1.044,0.067,-0.009,77.587,101.564,1.545
129560.0,-0.992,0.158,0.149,14.898,-16.479,24.299,-1.012,0.145,-0.085,2.539,-4.7,0.867,-0.924,0.297,0.159,10.166,0.205,-2.284,-1.181,0.09,0.666,76.516,15.858,13.43,-1.085,-0.009,0.048,113.296,102.962,-5.703
129580.0,-0.964,0.19,0.134,14.98,-14.159,20.335,-1.015,0.121,-0.074,0.478,-5.036,0.072,-0.951,0.308,0.142,5.999,0.046,-1.138,-1.211,0.215,0.41,58.328,-4.2,5.563,-1.256,0.082,0.041,161.861,102.296,-5.819
129600.0,-0.969,0.197,0.141,12.778,-14.571,16.561,-1.003,0.125,-0.077,0.099,-4.927,0.265,-0.973,0.251,0.104,1.525,-1.198,-2.16,-1.114,0.21,0.248,36.309,-7.023,-2.682,-1.242,0.225,0.038,171.204,85.763,-0.249
129620.0,-0.971,0.198,0.128,7.926,-14.169,13.714,-1.022,0.105,-0.089,0.51,-5.68,0.538,-0.967,0.26,0.152,4.225,-0.843,-2.973,-1.037,0.249,0.159,21.263,-7.735,-5.335,-1.55,-0.072,-0.059,297.383,59.163,52.656
129640.0,-0.975,0.195,0.12,5.546,-10.984,11.371,-0.998,0.132,-0.072,0.588,-6.438,-0.69,-0.957,0.328,0.196,6.099,-1.084,-3.225,-1.029,0.3,0.077,7.899,-7.775,-4.762,-1.582,0.753,0.168,301.594,9.311,65.291
129660.0,-1.003,0.169,0.151,7.243,-10.77,8.545,-0.996,0.14,-0.06,3.697,-5.746,-2.127,-0.958,0.319,0.127,-2.653,-0.429,-5.111,-0.994,0.301,0.022,-9.137,-10.035,-1.412,-1.334,1.541,0.349,171.339,-17.013,41.737
129680.0,-1.032,0.128,0.176,12.71,-15.278,5.382,-1.002,0.162,-0.048,0.752,-3.291,-4.611,-0.97,0.248,0.116,-2.977,1.098,-5.973,-0.988,0.223,-0.012,-24.836,-8.22,4.216,-1.188,1.124,0.152,15.822,-23.555,14.271
129700.0,-1.018,0.13,0.165,12.096,-14.808,3.54,-0.997,0.138,-0.056,-2.077,-3.551,-5.314,-0.98,0.235,0.083,3.198,-0.426,-6.363,-1.001,0.191,-0.009,-24.338,-5.001,11.144,-1.104,0.48,-0.065,-43.465,-22.084,8.652
129720.0,-1.019,0.163,0.197,9.317,-12.454,1.839,-1.023,0.079,-0.105,0.04,-4.94,-4.669,-0.982,0.276,0.079,4.13,-2.365,-7.052,-0.973,0.163,-0.006,-17.468,-3.414,13.028,-1.033,0.219,-0.158,-55.132,-15.804,-0.891
129740.0,-1.028,0.199,0.228,6.325,-12.231,0.564,-1.021,0.057,-0.083,8.038,-7.373,-1.827,-0.974,0.289,0.102,-2.662,-3.27,-7.383,-0.976,0.155,-0.034,-8.246,-5.302,11.431,-1.036,-0.081,-0.249,-38.433,-16.866,-2.713
129760.0,-1.016,0.191,0.232,3.769,-14.601,0.017,-1.007,0.123,-0.064,14.326,-9.641,-2.145,-0.96,0.237,0.11,-5.408,-3.082,-6.652,-0.976,0.137,-0.036,2.443,-4.837,8.661,-0.878,-0.152,-0.246,-12.87,-17.474,2.261
