Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
50100.0,-0.919,-0.069,-0.048,-5.675,14.175,-2.594,-0.946,-0.297,0.259,22.853,-1.075,10.623,-1.017,0.019,0.058,-2.386,-11.011,20.925,0.704,-0.159,-0.378,-67.263,101.036,28.96
50120.0,-0.922,-0.094,-0.033,-3.154,18.187,17.596,-0.962,-0.351,0.287,24.63,-1.969,10.171,-1.006,0.034,0.105,2.022,-13.501,21.501,0.65,-0.144,-0.413,-65.329,126.395,31.866
50140.0,-0.916,-0.122,-0.112,-3.613,16.51,0.672,-0.956,-0.32,0.278,30.648,-4.152,9.283,-0.956,0.013,0.16,4.327,-9.746,25.75,0.514,-0.101,-0.424,-63.004,149.863,34.835
50160.0,-0.879,-0.116,-0.119,1.171,26.91,-1.301,-0.892,-0.116,0.236,30.724,-2.575,9.738,-0.989,-0.109,0.135,7.701,-2.309,33.712,0.401,-0.081,-0.449,-56.388,167.492,40.913
50180.0,-0.968,-0.102,-0.065,3.711,32.232,-4.477,-0.96,0.072,0.244,13.671,5.198,14.091,-1.061,-0.167,0.117,17.219,-1.081,40.696,0.283,0.015,-0.471,-19.735,184.802,50.763
50200.0,-1.057,-0.006,-0.105,5.498,34.414,-8.378,-1.019,0.006,0.272,-20.546,11.985,20.605,-1.115,-0.045,0.081,25.317,-3.01,48.071,0.141,0.159,-0.402,25.515,206.345,62.317
50220.0,-1.108,-0.179,-0.192,7.355,30.34,-14.06,-0.998,-0.198,0.312,-27.109,13.561,25.78,-1.176,0.091,0.1,7.445,-9.724,50.211,-0.041,0.323,-0.334,47.78,234.108,73.762
50240.0,-1.11,-0.121,-0.155,4.707,40.275,-13.413,-0.926,-0.221,0.287,-12.784,13.212,28.144,-1.12,0.037,0.109,1.998,-11.556,51.38,-0.241,0.444,-0.3,50.464,288.082,82.482
50260.0,-1.107,-0.136,-0.114,6.726,35.56,-4.727,-0.913,-0.073,0.218,3.313,11.555,30.482,-1.115,0.086,0.149,1.282,-13.296,51.384,-0.533,0.499,-0.216,45.995,325.638,93.08
50280.0,-1.133,-0.211,-0.101,12.382,35.787,-1.021,-1.017,0.001,0.246,-10.016,10.19,36.612,-1.055,0.125,0.165,6.161,-12.475,52.218,-0.777,0.436,-0.121,44.876,337.802,110.77
50300.0,-1.11,-0.225,-0.117,15.52,34.026,-2.242,-1.077,-0.033,0.3,-9.02,7.886,41.158,-1.206,0.102,0.203,13.51,-11.76,53.06,-0.931,0.365,-0.06,37.712,373.503,129.172
50320.0,-1.004,-0.166,-0.192,17.66,33.746,-6.442,-1.044,-0.018,0.226,-11.818,4.974,50.104,-1.182,0.096,0.167,27.51,-11.97,51.66,-1.221,0.209,0.025,50.215,408.516,152.264
50340.0,-0.921,-0.103,-0.255,18.857,38.419,-6.934,-1.029,-0.056,0.164,7.974,-1.038,54.039,-1.137,0.133,0.134,27.497,-13.369,46.549,-1.85,0.183,0.106,95.006,390.438,163.916
50360.0,-0.942,-0.024,-0.157,17.393,43.067,-5.204,-1.024,-0.053,0.171,21.474,-3.181,53.59,-1.089,0.119,0.085,22.938,-13.004,40.382,-2.03,0.579,0.369,118.339,387.012,154.083
50380.0,-0.929,0.042,-0.14,14.958,38.23,-3.392,-0.999,0.085,0.18,20.659,-2.629,53.534,-1.052,0.162,-0.066,8.514,-11.738,30.576,-2.291,0.837,0.501,85.414,361.796,131.222
50400.0,-0.878,0.031,-0.188,13.379,37.501,-1.853,-1.027,0.003,0.209,17.456,-6.108,55.074,-0.928,0.216,-0.336,-41.728,-4.686,13.595,-2.278,0.858,0.537,57.912,347.876,117.093
50420.0,-0.887,0.034,-0.192,12.575,43.53,-0.079,-1.006,-0.204,0.24,36.584,-7.56,53.286,-0.723,0.127,-0.755,-45.531,18.541,8.256,-2.485,0.83,0.479,56.006,326.482,109.026
50440.0,-0.948,0.119,-0.195,9.504,49.135,1.317,-1.045,-0.129,0.235,84.956,-16.152,53.348,-0.724,0.108,-0.595,-50.526,56.656,6.635,-2.604,0.995,0.586,30.228,290.941,114.389
50460.0,-0.968,0.257,-0.198,3.64,51.64,2.098,-0.999,-0.007,0.197,97.892,-16.938,47.481,-0.942,0.167,-0.751,-69.847,60.158,5.035,-2.748,0.773,0.835,-17.145,263.305,126.156
50480.0,-0.979,0.29,-0.201,3.371,48.692,3.423,-1.011,0.15,0.174,97.112,-15.453,39.496,-0.918,0.571,-0.623,-110.311,88.811,5.846,-2.569,0.733,0.693,-14.495,227.41,143.348
50500.0,-1.012,0.315,-0.283,4.185,35.796,6.671,-1.095,0.038,0.155,99.413,-15.207,28.909,-0.954,-0.384,-0.619,-72.416,81.273,9.449,-2.36,0.693,0.564,6.755,196.981,161.811
50520.0,-1.067,0.423,-0.392,1.111,30.485,11.834,-0.967,0.323,0.175,98.72,-11.197,26.6,-0.797,-0.234,-0.421,-3.308,82.37,2.685,-2.203,0.836,0.522,-1.007,185.704,163.028
50540.0,-1.183,0.341,-0.35,-0.7,32.089,17.228,-0.922,0.7,0.222,61.505,-11.525,27.845,-0.877,-0.16,-0.347,36.667,97.613,-3.266,-2.137,0.786,0.616,-23.528,180.41,152.64
50560.0,-1.156,0.152,-0.228,2.015,22.603,19.417,-0.965,0.422,0.262,42.726,-2.066,21.698,-1.027,0.051,-0.25,60.703,98.56,-2.276,-2.218,0.742,0.918,-67.976,182.197,136.675
50580.0,-0.963,0.005,-0.29,10.178,14.266,16.331,-0.979,0.241,0.251,41.764,0.387,14.778,-1.056,0.294,-0.237,51.747,91.846,-4.029,-2.087,0.709,0.784,-136.013,149.832,124.106
50600.0,-0.829,0.031,-0.421,17.576,17.552,4.807,-0.934,0.3,0.235,36.567,5.325,12.123,-1.025,0.307,-0.232,17.689,94.269,-12.155,-1.786,0.422,0.49,-144.894,115.744,125.164
50620.0,-0.824,0.166,-0.419,24.466,29.969,-3.015,-0.96,0.259,0.258,21.83,10.763,13.83,-0.973,0.15,-0.172,1.28,92.882,-21.484,-1.517,0.223,0.275,-125.724,85.014,124.291
50640.0,-0.896,0.321,-0.343,26.437,34.499,-4.999,-0.948,0.259,0.18,16.479,12.723,14.25,-0.96,0.201,-0.131,0.64,86.427,-30.686,-1.352,0.161,0.253,-82.631,69.64,120.331
50660.0,-0.936,0.399,-0.281,18.771,16.119,0.855,-0.962,0.35,0.171,-15.365,16.217,13.281,-1.002,0.255,-0.111,-2.889,73.392,-37.397,-1.278,0.213,0.354,-62.481,40.851,114.451
50680.0,-0.895,0.324,-0.341,10.36,5.921,5.818,-0.962,0.233,0.171,-21.055,15.463,11.591,-0.972,0.192,-0.031,0.197,63.612,-42.167,-1.217,0.209,0.489,-63.696,54.166,102.964
50700.0,-0.884,0.216,-0.363,6.048,1.965,6.174,-1.035,0.031,0.16,-4.506,7.531,8.0,-0.926,0.164,0.102,18.718,52.624,-44.961,-1.149,0.189,0.485,-75.19,57.078,80.926
50720.0,-0.937,0.177,-0.346,4.333,-4.704,4.589,-1.006,0.285,0.175,-1.897,5.764,8.744,-0.957,0.101,0.176,27.164,34.921,-50.747,-1.061,0.113,0.417,-76.108,52.023,58.884
50740.0,-0.926,0.203,-0.339,0.346,-10.866,2.569,-1.001,0.21,0.157,-6.674,3.523,8.551,-0.951,0.067,0.286,42.576,14.82,-61.818,-0.963,0.072,0.337,-65.946,46.938,38.22
50760.0,-0.918,0.227,-0.342,-2.774,-15.689,1.622,-1.012,0.185,0.165,-4.283,-0.774,8.716,-0.94,0.138,0.408,64.245,-14.043,-72.884,-0.867,0.06,0.255,-50.875,40.199,14.846
50780.0,-0.961,0.242,-0.351,-6.285,-20.255,4.17,-1.03,0.136,0.17,-0.965,-3.209,9.623,-0.953,0.257,0.447,59.388,-39.614,-85.587,-0.839,0.031,0.203,-33.835,38.185,-10.08
50800.0,-0.981,0.2,-0.361,-6.872,-23.142,6.429,-1.013,0.104,0.192,7.345,-6.058,9.8,-1.017,0.266,0.464,-1.693,-51.805,-100.668,-0.883,0.042,0.192,-17.999,35.04,-34.334
50820.0,-0.974,0.135,-0.313,-3.628,-23.693,6.669,-0.995,0.136,0.215,10.991,-6.772,10.152,-1.521,1.808,0.38,320.623,-100.576,-13.343,-0.917,0.093,0.174,-1.515,22.315,-57.02
50840.0,-0.931,0.039,-0.289,-0.749,-22.33,3.382,-0.978,0.187,0.213,11.24,-6.017,9.725,-1.609,1.684,-0.513,-119.639,-3.387,24.195,-0.915,0.104,0.134,17.087,11.159,-78.591
50860.0,-0.911,0.034,-0.273,2.307,-22.053,-1.8,-0.91,0.328,0.31,38.123,1.927,8.784,-1.456,0.25,-1.482,-36.133,62.646,-4.127,-0.923,0.092,0.052,40.556,3.145,-99.293
50880.0,-0.947,0.082,-0.295,6.843,-30.023,-4.621,-0.872,0.377,0.209,24.028,5.558,4.851,-1.186,0.865,-1.342,506.967,-59.133,-28.493,-0.968,0.103,-0.032,63.369,-6.213,-115.153
50900.0,-0.941,0.122,-0.358,6.398,-31.942,-5.595,-0.901,0.332,0.155,13.417,4.522,1.548,-0.62,2.63,-0.192,30.233,-132.201,-65.89,-1.025,0.158,-0.105,83.055,-18.484,-126.847
50920.0,-1.0,0.105,-0.339,6.406,-24.241,-3.939,-0.82,0.258,0.153,16.283,15.878,1.285,-1.8,0.846,0.083,-90.123,45.067,1.904,-1.05,0.218,-0.201,102.977,-29.101,-137.2
50940.0,-0.999,0.041,-0.246,8.875,-13.515,-1.153,-0.808,0.256,0.119,15.038,16.806,-0.35,-1.18,0.319,-0.014,-162.605,-31.211,-3.838,-1.09,0.256,-0.252,127.719,-36.309,-141.646
50960.0,-1.035,0.014,-0.256,15.8,-22.211,-1.779,-0.935,0.232,0.11,-4.427,9.023,-1.34,-1.035,-0.599,-0.313,-213.144,-33.662,-46.018,-1.164,0.33,-0.235,154.101,-41.548,-140.535
50980.0,-0.951,0.041,-0.374,19.757,-23.575,-3.221,-0.994,0.244,0.158,-20.279,4.316,-0.385,-0.847,-0.25,0.056,-74.48,-22.4,-24.99,-1.184,0.424,-0.156,166.557,-42.674,-132.297
51000.0,-0.896,0.116,-0.309,19.81,-10.943,-3.569,-0.965,0.276,0.151,-8.502,-0.567,-0.586,-0.848,-0.647,-0.159,20.595,-6.085,-4.907,-1.182,0.5,-0.087,168.11,-42.917,-119.57
51020.0,-0.904,0.149,-0.196,14.115,-12.732,-2.074,-0.968,0.25,0.156,-9.584,-0.706,0.681,-0.985,-0.35,-0.108,67.861,-7.113,-3.92,-1.126,0.599,-0.037,161.401,-41.509,-104.371
51040.0,-0.891,0.155,-0.225,6.477,-14.091,-1.953,-0.984,0.26,0.176,-37.259,3.955,2.898,-0.98,0.072,-0.131,97.81,-12.912,0.329,-1.067,0.634,-0.04,147.174,-27.774,-83.7
51060.0,-0.872,0.173,-0.375,0.93,-9.229,-2.214,-0.971,0.234,0.182,-50.546,6.756,3.612,-0.938,0.362,-0.028,-8.856,0.679,-1.782,-1.042,0.535,-0.155,123.546,-21.41,-61.549
51080.0,-0.87,0.189,-0.37,-2.953,3.308,-1.158,-0.952,0.256,0.195,-48.269,7.605,3.777,-0.976,-0.178,-0.11,-37.17,2.73,-1.4,-0.963,0.411,-0.225,106.296,-14.563,-33.55
51100.0,-0.892,0.164,-0.305,-5.846,15.247,0.632,-0.963,0.224,0.188,-40.331,7.097,2.987,-0.976,-0.198,-0.153,-16.48,4.89,5.826,-0.948,0.374,-0.252,94.228,-7.817,-7.538
51120.0,-0.942,0.112,-0.226,-7.585,16.19,0.97,-0.963,0.252,0.184,-29.41,6.402,2.809,-1.015,-0.031,-0.093,3.096,6.992,6.319,-0.98,0.445,-0.224,83.796,-2.75,7.39
51140.0,-1.001,0.052,-0.209,-7.964,10.452,-0.273,-0.942,0.369,0.191,-25.385,9.299,3.74,-1.022,0.013,-0.16,29.112,4.689,5.399,-1.002,0.509,-0.178,73.84,0.916,12.363
51160.0,-1.01,0.015,-0.23,-7.627,0.967,-2.442,-0.961,0.309,0.176,-39.353,14.248,4.319,-1.016,0.103,-0.201,18.189,2.274,1.997,-0.996,0.579,-0.127,49.282,5.792,8.611
51180.0,-1.001,0.001,-0.289,-7.762,-4.07,-5.534,-0.972,0.181,0.184,-43.496,16.816,4.001,-0.999,0.068,-0.199,-2.778,-1.168,1.186,-0.962,0.595,-0.114,36.181,8.461,-0.62
51200.0,-1.002,0.002,-0.304,-7.66,-4.274,-7.268,-0.967,0.175,0.185,-43.578,18.917,4.03,-0.975,-0.009,-0.172,-12.044,-3.059,1.12,-0.921,0.605,-0.115,10.057,11.333,-9.961
51220.0,-1.018,0.018,-0.291,-6.246,-2.811,-7.388,-0.999,0.161,0.172,-29.4,15.056,3.199,-0.975,-0.044,-0.138,-9.879,-2.842,1.745,-0.907,0.572,-0.115,-13.035,11.322,-17.067
51240.0,-1.025,0.049,-0.273,-2.9,-2.942,-6.444,-0.958,0.38,0.201,-29.967,15.634,6.461,-0.981,-0.038,-0.123,-1.492,-0.749,3.363,-0.906,0.516,-0.087,-27.51,11.97,-20.16
51260.0,-1.012,0.066,-0.291,0.661,-6.21,-6.15,-0.939,0.381,0.152,-52.621,23.691,8.524,-0.972,-0.017,-0.13,3.233,2.074,4.217,-0.915,0.469,-0.067,-36.26,4.69,-16.87
51280.0,-0.963,0.075,-0.308,2.472,-8.95,-6.047,-1.032,0.011,0.164,-56.657,20.374,4.603,-0.978,-0.032,-0.141,5.309,3.694,5.373,-0.866,0.38,-0.057,-34.454,5.928,-8.255
51300.0,-0.928,0.075,-0.286,2.465,-13.831,-4.54,-1.052,0.022,0.154,-28.444,16.016,2.159,-0.999,-0.036,-0.132,5.598,5.012,7.964,-0.883,0.339,-0.069,-26.192,1.337,3.841
51320.0,-0.904,0.074,-0.298,0.843,-15.501,-3.518,-1.008,0.141,0.16,-18.518,12.264,1.849,-0.988,-0.022,-0.112,3.03,7.832,11.276,-0.885,0.293,-0.097,-9.478,-1.036,17.105
51340.0,-0.897,0.085,-0.311,-2.663,-14.286,-2.747,-1.009,0.105,0.147,-16.745,13.86,-0.606,-0.967,-0.039,-0.103,4.263,13.121,15.321,-0.926,0.283,-0.124,7.49,-5.95,31.01
51360.0,-0.917,0.093,-0.312,-6.109,-10.437,-1.136,-1.049,0.109,0.13,3.267,6.496,-0.961,-0.974,-0.056,-0.111,8.848,22.622,18.652,-0.944,0.313,-0.131,20.736,-10.407,38.904
51380.0,-0.949,0.081,-0.321,-7.028,-6.287,-0.043,-1.007,0.22,0.105,-0.037,6.525,-1.334,-0.994,0.022,-0.12,20.129,29.958,19.992,-0.948,0.337,-0.119,28.274,-11.958,42.644
51400.0,-0.959,0.047,-0.325,-6.52,-2.153,0.057,-0.997,0.2,0.109,0.796,4.538,-1.839,-1.011,0.083,-0.142,14.944,31.624,19.257,-0.931,0.356,-0.105,30.496,-13.006,44.221
51420.0,-0.956,0.036,-0.297,-3.794,-0.449,-0.633,-0.987,0.17,0.126,1.002,2.071,-0.989,-0.986,0.079,-0.154,7.414,33.874,19.091,-0.899,0.393,-0.089,25.041,-9.909,43.921
51440.0,-0.93,0.053,-0.271,-2.228,-1.224,-0.655,-1.012,0.139,0.126,3.599,0.54,-0.594,-1.06,0.156,-0.138,-7.841,37.483,18.005,-0.892,0.419,-0.074,14.356,-6.561,41.997
51460.0,-0.921,0.075,-0.271,-0.139,-1.61,0.199,-1.039,0.15,0.114,7.129,-1.995,-0.681,-1.274,0.239,-0.135,-61.872,28.467,3.389,-0.88,0.426,-0.077,-0.77,-2.03,37.87
51480.0,-0.916,0.079,-0.27,1.758,-2.625,2.08,-1.002,0.177,0.107,7.77,-3.848,0.18,-1.011,0.012,-0.264,-3.43,46.55,28.0,-0.882,0.442,-0.086,-17.973,1.907,33.64
51500.0,-0.905,0.07,-0.27,2.657,-2.525,3.866,-0.993,0.105,0.1,12.199,-6.362,-0.12,-1.134,-0.142,-0.339,36.221,31.494,37.263,-0.905,0.431,-0.127,-35.618,4.815,28.403
51520.0,-0.913,0.073,-0.303,5.392,0.54,4.556,-0.968,0.366,0.161,27.897,-9.856,-1.68,-1.084,-0.363,-0.498,33.859,37.909,27.212,-0.942,0.364,-0.161,-41.44,6.23,24.01
51540.0,-0.947,0.1,-0.33,11.126,4.24,5.703,-0.986,0.427,0.133,16.182,-6.482,-8.36,-0.915,-0.153,-0.655,71.332,24.382,13.525,-0.964,0.359,-0.194,-38.446,5.357,20.978
51560.0,-0.975,0.139,-0.297,14.049,11.601,8.091,-1.01,0.349,0.088,0.781,-3.508,-13.056,-0.925,-0.062,-0.528,54.508,44.21,-14.092,-0.968,0.356,-0.235,-30.118,3.791,19.258
51580.0,-1.021,0.158,-0.251,11.396,15.058,10.316,-1.018,0.242,0.098,1.4,-1.92,-15.402,-0.877,0.022,-0.477,64.978,27.187,-31.724,-0.948,0.385,-0.242,-19.53,4.41,19.53
51600.0,-1.053,0.158,-0.24,5.461,11.507,13.263,-1.055,0.164,0.123,14.335,-3.335,-17.744,-0.804,0.382,-0.305,66.925,8.814,-21.307,-0.936,0.421,-0.211,-12.573,7.427,22.169
51620.0,-1.049,0.136,-0.324,1.917,8.367,17.555,-1.08,0.243,0.12,16.551,-2.8,-18.2,-0.908,0.602,-0.028,80.407,-3.197,-9.912,-0.906,0.504,-0.149,-16.974,10.362,26.53
51640.0,-1.006,0.112,-0.374,4.606,15.352,20.876,-0.936,0.199,0.118,-14.745,10.723,-17.944,-0.73,0.889,-0.01,57.276,-1.152,-3.062,-0.864,0.48,-0.127,-31.06,13.863,33.149
51660.0,-0.977,0.108,-0.321,12.367,19.944,21.627,-0.939,0.063,0.119,-27.524,5.627,-12.407,-0.803,0.994,-0.154,-8.225,-8.135,-10.242,-0.873,0.451,-0.093,-40.791,19.462,42.984
51680.0,-0.901,0.135,-0.255,19.833,16.019,22.508,-1.018,0.253,0.111,-18.398,-3.334,-8.138,-0.881,0.953,-0.119,-44.87,-14.14,-12.74,-0.975,0.424,-0.074,-46.155,21.198,52.552
51700.0,-0.853,0.126,-0.247,23.696,7.857,24.264,-1.011,0.248,0.062,-17.909,-6.805,-8.107,-1.028,0.987,0.037,-91.63,-12.95,-8.05,-1.077,0.406,0.0,-51.548,24.387,60.919
51720.0,-0.86,0.091,-0.272,27.679,5.074,25.371,-1.016,0.054,0.079,-8.026,-13.291,-4.929,-1.182,0.89,0.128,-145.042,-5.312,12.018,-1.244,0.393,0.195,-62.519,28.463,62.619
51740.0,-0.895,0.085,-0.305,30.08,6.061,24.979,-1.02,0.07,0.115,0.633,-17.554,-4.735,-1.129,0.494,0.032,-144.117,-6.349,25.569,-1.554,0.365,0.212,-81.206,42.121,55.275
51760.0,-0.925,0.109,-0.32,30.208,14.866,19.695,-0.962,0.239,0.107,-19.816,-15.891,-7.457,-1.341,0.525,0.18,-92.542,-32.481,32.069,-1.936,0.205,0.13,-115.521,39.851,30.366
51780.0,-0.951,0.185,-0.272,27.93,19.781,12.295,-0.956,0.2,0.138,-25.568,-6.322,-7.378,-1.366,0.654,0.257,-6.549,-18.063,51.972,-2.185,-0.427,-0.086,-102.358,-7.209,26.411
51800.0,-0.974,0.243,-0.255,23.585,13.054,8.724,-1.013,0.157,0.141,-27.8,-7.806,-5.442,-1.225,0.959,0.321,-42.769,-36.205,62.353,-2.175,-0.933,-0.181,-11.362,-78.779,36.087
51820.0,-1.066,0.251,-0.258,13.329,2.475,4.172,-1.028,0.231,0.131,-33.573,-9.796,-8.473,-1.221,0.466,0.217,-72.994,-47.789,60.279,-1.961,-0.856,0.052,116.642,-113.99,41.004
51840.0,-1.134,0.215,-0.318,1.252,-10.519,-2.668,-0.998,0.229,0.15,-37.62,-5.814,-10.848,-1.232,0.356,0.126,-41.606,-60.92,61.294,-1.941,-0.019,0.404,147.676,-133.457,30.311
51860.0,-1.194,0.189,-0.441,-6.44,-20.273,-7.864,-1.01,0.233,0.174,-34.714,-3.542,-13.993,-1.216,0.407,-0.049,-27.927,-82.688,58.913,-1.987,0.453,0.758,52.04,-163.654,-9.64
51880.0,-1.14,0.194,-0.566,-8.885,-14.692,-11.769,-1.043,0.118,0.164,-33.419,-4.851,-15.58,-1.096,0.217,-0.126,-32.073,-83.965,54.471,-1.924,0.246,1.071,-44.043,-188.205,-65.395
51900.0,-1.071,0.256,-0.379,-4.392,-9.044,-13.282,-1.002,0.125,0.177,-28.555,-1.639,-19.208,-1.066,-0.06,-0.175,-7.212,-94.701,53.671,-1.8,0.062,1.106,-80.027,-190.127,-109.805
51920.0,-0.946,0.281,-0.253,-1.925,-22.363,-12.415,-0.973,0.151,0.184,-26.832,1.093,-20.164,-1.034,-0.153,-0.207,14.451,-95.451,52.972,-1.786,0.143,0.945,-100.615,-190.707,-152.416
51940.0,-0.855,0.306,-0.325,-5.25,-36.26,-15.96,-0.958,0.167,0.186,-32.185,4.736,-25.819,-1.039,-0.209,-0.261,31.394,-98.378,49.632,-1.816,0.371,0.669,-109.723,-203.594,-198.995
51960.0,-0.757,0.342,-0.298,-15.33,-39.13,-15.61,-0.925,0.138,0.195,-30.963,9.38,-25.223,-0.934,-0.066,-0.375,43.718,-96.02,49.7,-1.94,0.564,0.546,-103.204,-227.075,-229.918
51980.0,-0.767,0.306,-0.333,-18.06,-38.71,-13.58,-0.955,-0.07,0.154,-28.451,10.122,-23.539,-0.834,0.072,-0.512,10.57,-88.208,47.919,-1.999,0.671,0.478,-59.98,-243.028,-242.709
52000.0,-0.781,0.241,-0.345,-15.54,-32.69,-10.78,-1.034,-0.04,0.12,-13.863,3.27,-23.728,-0.838,-0.38,-0.774,-21.433,-75.617,34.42,-2.178,1.246,0.384,-35.326,-254.162,-268.181
52020.0,-0.796,0.219,-0.259,-13.533,-24.618,-9.86,-1.055,0.064,0.087,-17.369,-3.429,-23.752,-0.567,-0.543,-0.833,7.822,-41.378,17.341,-2.369,1.563,0.313,-45.364,-283.417,-285.513
52040.0,-0.862,0.214,-0.197,-9.517,-22.74,-8.591,-1.062,0.036,0.093,-16.985,-9.45,-24.471,-0.73,-0.542,-0.57,47.749,-29.001,2.418,-2.374,1.516,0.34,-70.841,-305.73,-281.524
52060.0,-0.943,0.209,-0.187,-7.567,-23.062,-6.491,-1.037,-0.043,0.123,-12.471,-11.53,-25.276,-0.928,-0.519,-0.425,65.06,-28.69,-11.659,-2.161,1.071,0.279,-71.69,-312.791,-243.215
52080.0,-0.965,0.251,-0.092,-9.052,-24.68,-3.688,-1.029,0.017,0.149,-12.936,-12.985,-26.346,-0.87,-0.437,-0.674,117.019,-43.738,-26.797,-2.075,0.854,0.174,0.403,-317.754,-197.391
52100.0,-0.989,0.255,-0.14,-1.675,-33.014,-1.919,-1.045,0.065,0.164,-11.325,-15.634,-28.532,-0.834,0.206,-0.49,69.969,-7.17,-31.634,-1.807,0.966,0.117,27.3,-336.42,-170.52
52120.0,-1.015,0.242,-0.176,3.907,-31.924,-1.952,-1.056,0.085,0.181,-12.865,-19.33,-27.803,-0.742,0.659,-0.438,-98.84,31.067,-32.402,-1.338,0.804,0.011,29.177,-339.785,-145.366
52140.0,-1.017,0.27,-0.139,3.828,-33.303,-4.339,-1.057,0.101,0.187,-17.713,-22.02,-26.199,-0.8,-0.225,-0.927,-104.371,13.757,-39.99,-1.024,0.514,0.055,36.33,-322.07,-120.96
52160.0,-0.973,0.32,-0.176,3.915,-37.141,-5.379,-1.036,-0.147,0.175,-1.028,-22.182,-31.334,-1.278,-0.356,-0.338,-112.995,36.14,-56.891,-0.881,0.483,0.151,43.533,-304.435,-116.253
52180.0,-0.959,0.266,-0.164,-2.334,-46.646,-4.208,-1.055,-0.279,0.239,18.44,-21.988,-36.515,-1.421,0.259,0.09,-144.294,-11.388,-80.227,-0.63,0.376,0.185,41.09,-305.2,-115.15
52200.0,-0.867,0.178,-0.257,-10.209,-45.795,-1.873,-1.062,0.124,0.189,3.863,-15.942,-39.678,-1.586,0.191,0.006,-40.915,-9.596,-73.094,-0.425,0.27,0.099,26.18,-279.65,-105.63
52220.0,-0.903,0.119,-0.259,-17.234,-38.561,-2.363,-1.033,0.066,0.217,2.969,-13.175,-41.066,-1.279,0.519,0.295,-45.918,-11.128,-74.578,-0.22,0.213,0.117,28.466,-269.939,-98.262
52240.0,-1.01,0.043,-0.248,-20.697,-25.306,-5.473,-1.062,-0.04,0.182,11.982,-9.296,-40.196,-1.214,0.325,0.248,-17.573,-12.447,-81.326,-0.012,0.012,-0.02,43.503,-260.744,-81.55
52260.0,-1.144,-0.076,-0.202,-24.682,-16.338,-6.847,-1.028,0.03,0.277,24.25,-10.881,-41.865,-1.067,0.305,0.134,-12.788,-22.564,-83.635,0.348,-0.157,0.028,97.233,-250.427,-50.86
52280.0,-1.197,-0.182,-0.09,-26.227,-15.213,-6.536,-0.994,-0.256,0.274,18.719,-4.558,-51.483,-0.992,0.268,0.135,-19.709,-26.633,-85.203,0.579,0.073,0.101,102.748,-208.753,-34.258
52300.0,-1.146,-0.188,-0.022,-24.821,-16.491,-5.939,-0.896,-0.501,0.304,59.899,4.781,-58.211,-0.853,-0.08,0.104,-37.675,-12.036,-70.509,0.639,0.109,0.142,81.505,-158.452,-31.805
52320.0,-1.049,-0.17,-0.018,-19.254,-27.37,-4.579,-0.995,-0.356,0.282,84.372,4.066,-56.613,-0.622,-0.417,0.096,5.805,11.223,-43.314,0.532,0.107,0.173,39.583,-126.933,-30.875
52340.0,-0.924,-0.099,-0.055,-9.878,-30.172,-2.327,-1.054,-0.196,0.206,112.008,-5.187,-52.729,-0.929,-0.294,0.04,38.777,28.409,-25.453,0.641,-0.141,0.043,0.49,-107.94,-32.48
52360.0,-0.889,-0.112,-0.093,-6.947,-32.662,-0.284,-0.935,0.428,0.214,88.25,-3.061,-40.466,-1.203,-0.054,0.071,40.482,27.088,-17.952,0.783,-0.406,0.064,7.677,-94.229,-19.497
52380.0,-0.865,-0.054,-0.166,-7.023,-29.545,3.375,-1.04,0.338,0.098,5.793,2.073,-32.369,-1.259,0.102,-0.014,45.881,15.991,-16.618,0.758,-0.085,0.171,11.912,-74.117,-23.413
52400.0,-0.911,-0.022,-0.19,-10.652,-10.734,4.295,-1.015,-0.01,0.067,-38.251,3.208,-26.572,-1.104,0.201,0.041,5.84,11.668,-16.75,0.641,0.085,0.176,-8.003,-38.573,-32.607
52420.0,-1.063,-0.057,-0.069,-17.777,-6.182,7.779,-1.073,-0.307,0.127,-23.686,-4.86,-21.527,-0.927,-0.026,0.016,2.73,12.81,-12.53,0.564,-0.003,0.084,-21.739,-36.993,-32.577
52440.0,-1.178,-0.115,0.069,-21.052,-6.218,12.483,-1.065,-0.191,0.055,6.166,-9.418,-16.768,-1.031,-0.075,-0.028,15.835,15.897,-10.254,0.624,-0.199,-0.008,-6.733,-37.367,-22.629
52460.0,-1.196,-0.184,-0.028,-20.06,3.365,4.864,-0.956,0.033,0.08,36.075,-3.755,-0.862,-1.105,0.077,-0.032,23.976,6.949,-12.021,0.708,-0.178,-0.006,26.206,-32.144,-7.086
52480.0,-1.129,-0.182,-0.007,-17.401,0.693,-6.131,-1.136,-0.301,0.494,10.621,-17.21,-0.565,-1.01,0.095,-0.031,10.407,5.02,-10.688,0.74,-0.021,0.035,32.383,-23.63,1.437
