
========================================
Starting MCCV repeat 1/10
========================================
Epoch 1/50 | Train RMSE 87.01° | Val RMSE 86.01° | Train MAE 69.23° | Val MAE 68.38°
Epoch 13/50 | Train RMSE 81.73° | Val RMSE 81.60° | Train MAE 62.83° | Val MAE 62.64°
Epoch 14/50 | Train RMSE 81.23° | Val RMSE 80.73° | Train MAE 62.17° | Val MAE 61.57°
Epoch 15/50 | Train RMSE 80.81° | Val RMSE 80.73° | Train MAE 61.65° | Val MAE 61.55°
Epoch 16/50 | Train RMSE 80.51° | Val RMSE 80.61° | Train MAE 61.25° | Val MAE 61.49°
Epoch 17/50 | Train RMSE 80.45° | Val RMSE 80.21° | Train MAE 61.19° | Val MAE 60.91°
Epoch 18/50 | Train RMSE 80.14° | Val RMSE 79.82° | Train MAE 60.81° | Val MAE 60.52°
Epoch 19/50 | Train RMSE 79.62° | Val RMSE 79.35° | Train MAE 60.23° | Val MAE 59.98°
Epoch 20/50 | Train RMSE 79.28° | Val RMSE 79.64° | Train MAE 59.80° | Val MAE 60.21°
Epoch 21/50 | Train RMSE 79.16° | Val RMSE 78.65° | Train MAE 59.46° | Val MAE 59.01°
Epoch 22/50 | Train RMSE 78.40° | Val RMSE 77.97° | Train MAE 58.57° | Val MAE 58.09°
Epoch 23/50 | Train RMSE 77.93° | Val RMSE 77.60° | Train MAE 57.99° | Val MAE 57.48°
Epoch 24/50 | Train RMSE 77.52° | Val RMSE 77.37° | Train MAE 57.49° | Val MAE 57.34°
Epoch 25/50 | Train RMSE 77.37° | Val RMSE 77.27° | Train MAE 57.30° | Val MAE 57.13°
Epoch 26/50 | Train RMSE 77.08° | Val RMSE 76.96° | Train MAE 56.96° | Val MAE 56.74°
Epoch 27/50 | Train RMSE 76.84° | Val RMSE 76.72° | Train MAE 56.68° | Val MAE 56.49°
Epoch 28/50 | Train RMSE 76.61° | Val RMSE 76.58° | Train MAE 56.40° | Val MAE 56.33°
Epoch 29/50 | Train RMSE 76.38° | Val RMSE 76.33° | Train MAE 56.13° | Val MAE 56.04°
Epoch 30/50 | Train RMSE 76.26° | Val RMSE 76.20° | Train MAE 55.97° | Val MAE 55.83°
Epoch 31/50 | Train RMSE 76.08° | Val RMSE 76.16° | Train MAE 55.76° | Val MAE 55.83°
Epoch 32/50 | Train RMSE 79.02° | Val RMSE 79.80° | Train MAE 59.27° | Val MAE 60.31°
Epoch 33/50 | Train RMSE 77.85° | Val RMSE 76.92° | Train MAE 57.90° | Val MAE 56.77°
Epoch 34/50 | Train RMSE 76.49° | Val RMSE 76.24° | Train MAE 56.26° | Val MAE 55.92°
Epoch 35/50 | Train RMSE 76.04° | Val RMSE 75.91° | Train MAE 55.75° | Val MAE 55.53°
Epoch 36/50 | Train RMSE 75.83° | Val RMSE 75.79° | Train MAE 55.49° | Val MAE 55.31°
Epoch 37/50 | Train RMSE 75.76° | Val RMSE 75.82° | Train MAE 55.39° | Val MAE 55.38°
Epoch 38/50 | Train RMSE 75.61° | Val RMSE 75.63° | Train MAE 55.20° | Val MAE 55.15°
Epoch 39/50 | Train RMSE 75.50° | Val RMSE 75.61° | Train MAE 55.05° | Val MAE 55.03°
Epoch 40/50 | Train RMSE 75.26° | Val RMSE 75.27° | Train MAE 54.82° | Val MAE 54.82°
Epoch 41/50 | Train RMSE 75.03° | Val RMSE 75.21° | Train MAE 54.60° | Val MAE 54.69°
Epoch 42/50 | Train RMSE 74.90° | Val RMSE 75.26° | Train MAE 54.46° | Val MAE 54.74°
Epoch 43/50 | Train RMSE 74.79° | Val RMSE 74.93° | Train MAE 54.35° | Val MAE 54.27°
Epoch 44/50 | Train RMSE 74.59° | Val RMSE 74.74° | Train MAE 54.10° | Val MAE 54.07°
Epoch 45/50 | Train RMSE 74.44° | Val RMSE 74.62° | Train MAE 53.93° | Val MAE 53.97°
Epoch 46/50 | Train RMSE 74.24° | Val RMSE 74.45° | Train MAE 53.74° | Val MAE 53.81°
Epoch 47/50 | Train RMSE 74.06° | Val RMSE 74.22° | Train MAE 53.54° | Val MAE 53.60°
Epoch 48/50 | Train RMSE 73.90° | Val RMSE 74.09° | Train MAE 53.38° | Val MAE 53.35°
Epoch 49/50 | Train RMSE 73.68° | Val RMSE 74.03° | Train MAE 53.14° | Val MAE 53.24°
Epoch 50/50 | Train RMSE 73.54° | Val RMSE 73.86° | Train MAE 52.98° | Val MAE 53.07°
Repeat 3 finished — Test RMSE: 74.189°, Test MAE: 53.379°, Test R2: 0.2580

========================================
Starting MCCV repeat 4/10
========================================
Epoch 1/50 | Train RMSE 86.93° | Val RMSE 86.14° | Train MAE 69.16° | Val MAE 68.33°
Epoch 2/50 | Train RMSE 86.18° | Val RMSE 86.09° | Train MAE 68.57° | Val MAE 68.70°
Epoch 3/50 | Train RMSE 86.11° | Val RMSE 85.82° | Train MAE 68.51° | Val MAE 68.09°
Epoch 4/50 | Train RMSE 85.54° | Val RMSE 85.15° | Train MAE 67.77° | Val MAE 67.31°
Epoch 5/50 | Train RMSE 85.20° | Val RMSE 84.73° | Train MAE 67.37° | Val MAE 66.56°
Epoch 6/50 | Train RMSE 84.32° | Val RMSE 82.90° | Train MAE 66.17° | Val MAE 64.29°
Epoch 7/50 | Train RMSE 82.23° | Val RMSE 81.14° | Train MAE 63.33° | Val MAE 61.92°
Epoch 8/50 | Train RMSE 80.69° | Val RMSE 80.23° | Train MAE 61.27° | Val MAE 60.64°
Epoch 9/50 | Train RMSE 79.96° | Val RMSE 79.62° | Train MAE 60.30° | Val MAE 59.82°
Epoch 10/50 | Train RMSE 79.41° | Val RMSE 79.15° | Train MAE 59.60° | Val MAE 59.27°
Epoch 11/50 | Train RMSE 78.75° | Val RMSE 78.45° | Train MAE 58.77° | Val MAE 58.31°
Epoch 12/50 | Train RMSE 78.26° | Val RMSE 77.96° | Train MAE 58.17° | Val MAE 57.69°
Epoch 13/50 | Train RMSE 77.75° | Val RMSE 77.53° | Train MAE 57.55° | Val MAE 57.21°
Epoch 14/50 | Train RMSE 77.16° | Val RMSE 76.98° | Train MAE 56.81° | Val MAE 56.51°
Epoch 15/50 | Train RMSE 76.77° | Val RMSE 76.78° | Train MAE 56.29° | Val MAE 56.26°
Epoch 16/50 | Train RMSE 76.26° | Val RMSE 76.16° | Train MAE 55.75° | Val MAE 55.57°
Epoch 17/50 | Train RMSE 75.51° | Val RMSE 75.22° | Train MAE 54.95° | Val MAE 54.54°
Epoch 18/50 | Train RMSE 74.76° | Val RMSE 74.86° | Train MAE 54.13° | Val MAE 54.04°
Epoch 19/50 | Train RMSE 74.39° | Val RMSE 74.41° | Train MAE 53.72° | Val MAE 53.61°
Epoch 20/50 | Train RMSE 74.00° | Val RMSE 74.18° | Train MAE 53.25° | Val MAE 53.29°
Epoch 21/50 | Train RMSE 73.78° | Val RMSE 74.01° | Train MAE 53.02° | Val MAE 53.08°
Epoch 22/50 | Train RMSE 73.48° | Val RMSE 73.78° | Train MAE 52.64° | Val MAE 52.82°
Epoch 23/50 | Train RMSE 73.35° | Val RMSE 73.73° | Train MAE 52.50° | Val MAE 52.71°
Epoch 24/50 | Train RMSE 73.22° | Val RMSE 73.55° | Train MAE 52.34° | Val MAE 52.57°
Epoch 25/50 | Train RMSE 73.06° | Val RMSE 73.42° | Train MAE 52.13° | Val MAE 52.29°
Epoch 26/50 | Train RMSE 72.97° | Val RMSE 73.34° | Train MAE 52.05° | Val MAE 52.28°
Epoch 27/50 | Train RMSE 72.81° | Val RMSE 73.26° | Train MAE 51.86° | Val MAE 52.10°
Epoch 28/50 | Train RMSE 72.69° | Val RMSE 73.18° | Train MAE 51.71° | Val MAE 51.96°
Epoch 29/50 | Train RMSE 72.58° | Val RMSE 73.08° | Train MAE 51.61° | Val MAE 51.84°
Epoch 30/50 | Train RMSE 72.54° | Val RMSE 72.99° | Train MAE 51.58° | Val MAE 51.75°
Epoch 31/50 | Train RMSE 72.35° | Val RMSE 72.89° | Train MAE 51.35° | Val MAE 51.75°
Epoch 32/50 | Train RMSE 72.27° | Val RMSE 72.87° | Train MAE 51.27° | Val MAE 51.69°
Epoch 33/50 | Train RMSE 72.20° | Val RMSE 72.78° | Train MAE 51.21° | Val MAE 51.54°
Epoch 34/50 | Train RMSE 72.12° | Val RMSE 72.73° | Train MAE 51.12° | Val MAE 51.48°
Epoch 35/50 | Train RMSE 72.03° | Val RMSE 72.73° | Train MAE 50.99° | Val MAE 51.43°
Epoch 36/50 | Train RMSE 72.02° | Val RMSE 72.69° | Train MAE 50.97° | Val MAE 51.39°
Epoch 37/50 | Train RMSE 71.96° | Val RMSE 72.64° | Train MAE 50.91° | Val MAE 51.26°
Epoch 38/50 | Train RMSE 71.87° | Val RMSE 72.57° | Train MAE 50.80° | Val MAE 51.22°
Epoch 39/50 | Train RMSE 71.83° | Val RMSE 72.55° | Train MAE 50.74° | Val MAE 51.15°
Epoch 40/50 | Train RMSE 71.79° | Val RMSE 72.51° | Train MAE 50.70° | Val MAE 51.11°
Epoch 41/50 | Train RMSE 71.74° | Val RMSE 72.57° | Train MAE 50.64° | Val MAE 51.08°
Epoch 42/50 | Train RMSE 71.70° | Val RMSE 72.45° | Train MAE 50.59° | Val MAE 50.99°
Epoch 43/50 | Train RMSE 71.67° | Val RMSE 72.42° | Train MAE 50.55° | Val MAE 51.02°
Epoch 44/50 | Train RMSE 71.64° | Val RMSE 72.43° | Train MAE 50.52° | Val MAE 51.04°
Epoch 45/50 | Train RMSE 71.57° | Val RMSE 72.35° | Train MAE 50.44° | Val MAE 50.87°
Epoch 46/50 | Train RMSE 71.55° | Val RMSE 72.37° | Train MAE 50.42° | Val MAE 50.95°
Epoch 47/50 | Train RMSE 71.56° | Val RMSE 72.39° | Train MAE 50.44° | Val MAE 50.92°
Epoch 48/50 | Train RMSE 71.48° | Val RMSE 72.31° | Train MAE 50.34° | Val MAE 50.83°
Epoch 49/50 | Train RMSE 71.42° | Val RMSE 72.26° | Train MAE 50.26° | Val MAE 50.69°
Epoch 50/50 | Train RMSE 71.41° | Val RMSE 72.27° | Train MAE 50.26° | Val MAE 50.71°
Repeat 4 finished — Test RMSE: 72.402°, Test MAE: 50.837°, Test R2: 0.2898

========================================
Starting MCCV repeat 5/10
========================================
Epoch 1/50 | Train RMSE 86.84° | Val RMSE 86.28° | Train MAE 69.09° | Val MAE 68.68°
Epoch 2/50 | Train RMSE 86.08° | Val RMSE 86.25° | Train MAE 68.47° | Val MAE 68.55°
Epoch 3/50 | Train RMSE 85.71° | Val RMSE 85.84° | Train MAE 67.99° | Val MAE 68.20°
Epoch 4/50 | Train RMSE 85.06° | Val RMSE 84.70° | Train MAE 67.22° | Val MAE 66.67°
Epoch 5/50 | Train RMSE 84.19° | Val RMSE 84.15° | Train MAE 65.92° | Val MAE 65.59°
Epoch 6/50 | Train RMSE 83.08° | Val RMSE 82.78° | Train MAE 64.43° | Val MAE 64.01°
Epoch 7/50 | Train RMSE 81.82° | Val RMSE 81.54° | Train MAE 62.86° | Val MAE 62.39°
Epoch 8/50 | Train RMSE 81.11° | Val RMSE 81.02° | Train MAE 61.92° | Val MAE 61.66°
Epoch 9/50 | Train RMSE 80.35° | Val RMSE 80.36° | Train MAE 60.93° | Val MAE 60.87°
Epoch 10/50 | Train RMSE 79.85° | Val RMSE 79.81° | Train MAE 60.32° | Val MAE 60.13°
Epoch 11/50 | Train RMSE 79.20° | Val RMSE 79.25° | Train MAE 59.48° | Val MAE 59.43°
Epoch 12/50 | Train RMSE 78.77° | Val RMSE 78.96° | Train MAE 58.88° | Val MAE 59.02°
Epoch 13/50 | Train RMSE 78.19° | Val RMSE 78.22° | Train MAE 58.23° | Val MAE 58.24°
Epoch 14/50 | Train RMSE 77.87° | Val RMSE 78.08° | Train MAE 57.83° | Val MAE 57.88°
Epoch 15/50 | Train RMSE 77.54° | Val RMSE 77.71° | Train MAE 57.40° | Val MAE 57.38°
Epoch 16/50 | Train RMSE 77.29° | Val RMSE 77.55° | Train MAE 57.07° | Val MAE 57.19°
Epoch 17/50 | Train RMSE 77.04° | Val RMSE 77.38° | Train MAE 56.77° | Val MAE 57.03°
Epoch 18/50 | Train RMSE 76.81° | Val RMSE 77.05° | Train MAE 56.47° | Val MAE 56.56°
Epoch 19/50 | Train RMSE 76.62° | Val RMSE 76.91° | Train MAE 56.24° | Val MAE 56.35°
Epoch 20/50 | Train RMSE 76.29° | Val RMSE 76.70° | Train MAE 55.83° | Val MAE 56.08°
Epoch 21/50 | Train RMSE 76.12° | Val RMSE 76.59° | Train MAE 55.64° | Val MAE 55.91°
Epoch 22/50 | Train RMSE 75.98° | Val RMSE 76.27° | Train MAE 55.50° | Val MAE 55.68°
Epoch 23/50 | Train RMSE 75.73° | Val RMSE 76.14° | Train MAE 55.22° | Val MAE 55.54°
Epoch 24/50 | Train RMSE 75.51° | Val RMSE 75.96° | Train MAE 54.97° | Val MAE 55.24°
Epoch 25/50 | Train RMSE 75.34° | Val RMSE 75.80° | Train MAE 54.79° | Val MAE 55.11°
Epoch 26/50 | Train RMSE 75.27° | Val RMSE 75.88° | Train MAE 54.71° | Val MAE 55.24°
Epoch 27/50 | Train RMSE 75.10° | Val RMSE 75.56° | Train MAE 54.49° | Val MAE 54.81°
Epoch 28/50 | Train RMSE 74.93° | Val RMSE 75.47° | Train MAE 54.31° | Val MAE 54.72°
Epoch 29/50 | Train RMSE 74.80° | Val RMSE 75.38° | Train MAE 54.15° | Val MAE 54.65°
Epoch 30/50 | Train RMSE 74.79° | Val RMSE 75.35° | Train MAE 54.12° | Val MAE 54.59°
Epoch 31/50 | Train RMSE 74.51° | Val RMSE 75.06° | Train MAE 53.81° | Val MAE 54.18°
Epoch 32/50 | Train RMSE 74.30° | Val RMSE 74.91° | Train MAE 53.58° | Val MAE 53.95°
Epoch 33/50 | Train RMSE 74.15° | Val RMSE 74.79° | Train MAE 53.39° | Val MAE 53.80°
Epoch 34/50 | Train RMSE 74.05° | Val RMSE 74.68° | Train MAE 53.27° | Val MAE 53.67°
Epoch 35/50 | Train RMSE 73.99° | Val RMSE 74.61° | Train MAE 53.21° | Val MAE 53.64°
Epoch 36/50 | Train RMSE 73.85° | Val RMSE 74.56° | Train MAE 53.04° | Val MAE 53.54°
Epoch 37/50 | Train RMSE 73.74° | Val RMSE 74.45° | Train MAE 52.92° | Val MAE 53.45°
Epoch 38/50 | Train RMSE 73.72° | Val RMSE 74.36° | Train MAE 52.90° | Val MAE 53.30°
Epoch 39/50 | Train RMSE 73.59° | Val RMSE 74.26° | Train MAE 52.77° | Val MAE 53.22°
Epoch 40/50 | Train RMSE 73.49° | Val RMSE 74.22° | Train MAE 52.66° | Val MAE 53.17°
Epoch 41/50 | Train RMSE 73.42° | Val RMSE 74.23° | Train MAE 52.57° | Val MAE 53.17°
Epoch 42/50 | Train RMSE 73.40° | Val RMSE 74.33° | Train MAE 52.58° | Val MAE 53.33°
Epoch 43/50 | Train RMSE 73.33° | Val RMSE 74.11° | Train MAE 52.49° | Val MAE 53.00°
